fila_bronze,timestamp,viaje_id,order_id,camion_id,producto_id,temperatura_cabina_c,temp_unit,humedad_cabina_pct,desviacion_termica_flag,desviacion_proximos_60min_flag,timestamp_en_cuarentena,timestamp_motivo,viaje_id_en_cuarentena,viaje_id_motivo,order_id_en_cuarentena,order_id_motivo,camion_id_en_cuarentena,camion_id_motivo,producto_id_en_cuarentena,producto_id_motivo,temperatura_cabina_c_en_cuarentena,temperatura_cabina_c_motivo,temp_unit_en_cuarentena,temp_unit_motivo,humedad_cabina_pct_en_cuarentena,humedad_cabina_pct_motivo,desviacion_termica_flag_en_cuarentena,desviacion_termica_flag_motivo,desviacion_proximos_60min_flag_en_cuarentena,desviacion_proximos_60min_flag_motivo,en_cuarentena,zona_horaria_origen
2722,2026-08-21 05:20:00,VIA-00114,ORD-2026-05224,CAM-08,PROD-001,3.37,C,89.1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2723,2026-08-21 05:50:00,VIA-00114,ORD-2026-05224,CAM-08,PROD-001,4.0,C,79.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2724,2026-08-21 06:20:00,VIA-00114,ORD-2026-05224,CAM-08,PROD-001,4.28,C,82.1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2725,2026-08-21 06:50:00,VIA-00114,ORD-2026-05224,CAM-08,PROD-001,4.23,C,81.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2726,2026-08-21 07:20:00,VIA-00114,ORD-2026-05224,CAM-08,PROD-001,4.87,C,79.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2727,2026-08-21 07:50:00,VIA-00114,ORD-2026-05224,CAM-08,PROD-001,5.18,C,79.2,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2728,2026-08-21 08:20:00,VIA-00114,ORD-2026-05224,CAM-08,PROD-001,3.81,C,66.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2729,2026-08-21 08:50:00,VIA-00114,ORD-2026-05224,CAM-08,PROD-001,2.89,C,83.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2730,2026-08-21 09:20:00,VIA-00114,ORD-2026-05224,CAM-08,PROD-001,4.11,C,72.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2731,2026-08-21 09:50:00,VIA-00114,ORD-2026-05224,CAM-08,PROD-001,4.38,C,83.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2732,2026-08-21 10:20:00,VIA-00114,ORD-2026-05224,CAM-08,PROD-001,5.56,C,82.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2733,2026-08-21 10:50:00,VIA-00114,ORD-2026-05224,CAM-08,PROD-001,4.11,C,86.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2734,2026-08-21 11:20:00,VIA-00114,ORD-2026-05224,CAM-08,PROD-001,4.02,C,72.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2735,2026-08-21 11:50:00,VIA-00114,ORD-2026-05224,CAM-08,PROD-001,5.06,C,80.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2736,2026-08-21 12:20:00,VIA-00114,ORD-2026-05224,CAM-08,PROD-001,4.68,C,67.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2737,2026-08-12 12:44:00,VIA-00115,ORD-2026-01736,CAM-10,PROD-003,20.78,C,48.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2738,2026-08-12 13:14:00,VIA-00115,ORD-2026-01736,CAM-10,PROD-003,21.33,C,43.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2739,2026-08-12 13:44:00,VIA-00115,ORD-2026-01736,CAM-10,PROD-003,19.77,C,44.1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2740,2026-08-12 14:14:00,VIA-00115,ORD-2026-01736,CAM-10,PROD-003,24.33,C,39.1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2741,2026-08-12 14:44:00,VIA-00115,ORD-2026-01736,CAM-10,PROD-003,20.01,C,57.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2742,2026-08-12 15:14:00,VIA-00115,ORD-2026-01736,CAM-10,PROD-003,19.06,C,49.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2743,2026-08-12 15:44:00,VIA-00115,ORD-2026-01736,CAM-10,PROD-003,18.34,C,41.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2744,2026-08-12 16:14:00,VIA-00115,ORD-2026-01736,CAM-10,PROD-003,17.1,C,30.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2745,2026-08-12 16:44:00,VIA-00115,ORD-2026-01736,CAM-10,PROD-003,21.81,C,53.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2746,2026-08-12 17:14:00,VIA-00115,ORD-2026-01736,CAM-10,PROD-003,19.47,C,50.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2747,2026-08-12 17:44:00,VIA-00115,ORD-2026-01736,CAM-10,PROD-003,16.15,C,49.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2748,2026-08-12 18:14:00,VIA-00115,ORD-2026-01736,CAM-10,PROD-003,21.62,C,36.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2749,2026-08-12 18:44:00,VIA-00115,ORD-2026-01736,CAM-10,PROD-003,23.05,C,52.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2750,2026-08-12 19:14:00,VIA-00115,ORD-2026-01736,CAM-10,PROD-003,22.0,C,57.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2751,2026-08-12 19:44:00,VIA-00115,ORD-2026-01736,CAM-10,PROD-003,19.11,C,59.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2752,2026-08-12 20:14:00,VIA-00115,ORD-2026-01736,CAM-10,PROD-003,21.06,C,50.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2753,2026-08-12 20:44:00,VIA-00115,ORD-2026-01736,CAM-10,PROD-003,23.96,C,45.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2754,2026-08-12 21:14:00,VIA-00115,ORD-2026-01736,CAM-10,PROD-003,19.52,C,62.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2755,2026-08-12 21:44:00,VIA-00115,ORD-2026-01736,CAM-10,PROD-003,19.14,C,44.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2756,2026-08-12 22:14:00,VIA-00115,ORD-2026-01736,CAM-10,PROD-003,21.17,C,40.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2757,2026-08-12 22:44:00,VIA-00115,ORD-2026-01736,CAM-10,PROD-003,19.48,C,52.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2758,2026-08-12 23:14:00,VIA-00115,ORD-2026-01736,CAM-10,PROD-003,18.52,C,42.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2759,2026-08-12 23:44:00,VIA-00115,ORD-2026-01736,CAM-10,PROD-003,21.62,C,47.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2760,2026-08-13 00:14:00,VIA-00115,ORD-2026-01736,CAM-10,PROD-003,20.36,C,42.2,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2761,2026-08-22 15:22:00,VIA-00116,ORD-2026-06106,CAM-03,PROD-019,20.93,C,39.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2762,2026-08-22 15:52:00,VIA-00116,ORD-2026-06106,CAM-03,PROD-019,21.96,C,45.2,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2763,2026-08-22 16:22:00,VIA-00116,ORD-2026-06106,CAM-03,PROD-019,19.83,C,50.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2764,2026-08-22 16:52:00,VIA-00116,ORD-2026-06106,CAM-03,PROD-019,22.52,C,60.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2765,2026-08-22 17:22:00,VIA-00116,ORD-2026-06106,CAM-03,PROD-019,15.94,C,49.1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2766,2026-08-22 17:52:00,VIA-00116,ORD-2026-06106,CAM-03,PROD-019,17.62,C,47.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2767,2026-08-22 18:22:00,VIA-00116,ORD-2026-06106,CAM-03,PROD-019,20.17,C,48.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2768,2026-08-22 18:52:00,VIA-00116,ORD-2026-06106,CAM-03,PROD-019,17.0,C,53.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2769,2026-08-22 19:22:00,VIA-00116,ORD-2026-06106,CAM-03,PROD-019,18.97,C,45.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2770,2026-08-22 19:52:00,VIA-00116,ORD-2026-06106,CAM-03,PROD-019,19.49,C,42.1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2771,2026-08-22 20:22:00,VIA-00116,ORD-2026-06106,CAM-03,PROD-019,20.32,C,41.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2772,2026-08-22 20:52:00,VIA-00116,ORD-2026-06106,CAM-03,PROD-019,24.0,C,46.1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2773,2026-08-22 21:22:00,VIA-00116,ORD-2026-06106,CAM-03,PROD-019,18.13,C,41.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2774,2026-08-22 21:52:00,VIA-00116,ORD-2026-06106,CAM-03,PROD-019,19.77,C,37.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2775,2026-08-22 22:22:00,VIA-00116,ORD-2026-06106,CAM-03,PROD-019,19.7,C,58.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2776,2026-08-22 22:52:00,VIA-00116,ORD-2026-06106,CAM-03,PROD-019,22.59,C,51.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2777,2026-08-22 23:22:00,VIA-00116,ORD-2026-06106,CAM-03,PROD-019,21.61,C,52.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2778,2026-08-22 23:52:00,VIA-00116,ORD-2026-06106,CAM-03,PROD-019,20.48,C,55.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2779,2026-08-23 00:22:00,VIA-00116,ORD-2026-06106,CAM-03,PROD-019,22.31,C,49.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2780,2026-08-23 00:52:00,VIA-00116,ORD-2026-06106,CAM-03,PROD-019,21.18,C,56.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2781,2026-08-23 01:22:00,VIA-00116,ORD-2026-06106,CAM-03,PROD-019,21.39,C,48.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2782,2026-08-23 01:52:00,VIA-00116,ORD-2026-06106,CAM-03,PROD-019,18.91,C,47.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2783,2026-08-23 02:22:00,VIA-00116,ORD-2026-06106,CAM-03,PROD-019,21.95,C,35.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2784,2026-08-23 02:52:00,VIA-00116,ORD-2026-06106,CAM-03,PROD-019,20.18,C,51.1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2785,2026-08-04 02:19:00,VIA-00117,ORD-2026-00035,CAM-26,PROD-036,5.26,C,78.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2786,2026-08-04 02:49:00,VIA-00117,ORD-2026-00035,CAM-26,PROD-036,3.78,C,75.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2787,2026-08-04 03:19:00,VIA-00117,ORD-2026-00035,CAM-26,PROD-036,4.96,C,68.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2788,2026-08-04 03:49:00,VIA-00117,ORD-2026-00035,CAM-26,PROD-036,3.96,C,,0,0,False,,False,,False,,False,,False,,False,,False,,True,Valor faltante,False,,False,,True,America/La_Paz
2789,2026-08-04 04:19:00,VIA-00117,ORD-2026-00035,CAM-26,PROD-036,3.79,C,87.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2790,2026-08-04 04:49:00,VIA-00117,ORD-2026-00035,CAM-26,PROD-036,4.5,C,68.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2791,2026-08-04 05:19:00,VIA-00117,ORD-2026-00035,CAM-26,PROD-036,3.31,C,81.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2792,2026-08-04 05:49:00,VIA-00117,ORD-2026-00035,CAM-26,PROD-036,3.43,C,100.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2793,2026-08-04 06:19:00,VIA-00117,ORD-2026-00035,CAM-26,PROD-036,2.4,C,83.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2794,2026-08-04 06:49:00,VIA-00117,ORD-2026-00035,CAM-26,PROD-036,3.72,C,92.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2795,2026-08-04 07:19:00,VIA-00117,ORD-2026-00035,CAM-26,PROD-036,5.01,C,72.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2796,2026-08-04 07:49:00,VIA-00117,ORD-2026-00035,CAM-26,PROD-036,4.71,C,70.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2797,2026-08-04 08:19:00,VIA-00117,ORD-2026-00035,CAM-26,PROD-036,3.39,C,73.2,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2798,2026-08-04 08:49:00,VIA-00117,ORD-2026-00035,CAM-26,PROD-036,4.23,C,71.1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2799,2026-08-04 09:19:00,VIA-00117,ORD-2026-00035,CAM-26,PROD-036,4.8,C,75.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2800,2026-08-04 09:49:00,VIA-00117,ORD-2026-00035,CAM-26,PROD-036,4.47,C,80.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2801,2026-08-04 10:19:00,VIA-00117,ORD-2026-00035,CAM-26,PROD-036,4.72,C,83.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2802,2026-08-04 10:49:00,VIA-00117,ORD-2026-00035,CAM-26,PROD-036,5.77,C,71.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2803,2026-08-04 11:19:00,VIA-00117,ORD-2026-00035,CAM-26,PROD-036,4.84,C,77.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2804,2026-08-04 11:49:00,VIA-00117,ORD-2026-00035,CAM-26,PROD-036,3.92,C,81.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2805,2026-08-04 12:19:00,VIA-00117,ORD-2026-00035,CAM-26,PROD-036,3.24,C,79.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2806,2026-08-04 12:49:00,VIA-00117,ORD-2026-00035,CAM-26,PROD-036,4.05,C,77.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2807,2026-08-04 13:19:00,VIA-00117,ORD-2026-00035,CAM-26,PROD-036,4.0,C,79.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2808,2026-08-04 13:49:00,VIA-00117,ORD-2026-00035,CAM-26,PROD-036,4.98,C,80.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2809,2026-08-18 06:04:00,VIA-00118,ORD-2026-02737,CAM-23,PROD-014,20.63,C,41.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2810,2026-08-18 06:34:00,VIA-00118,ORD-2026-02737,CAM-23,PROD-014,17.88,C,45.2,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2811,2026-08-18 07:04:00,VIA-00118,ORD-2026-02737,CAM-23,PROD-014,19.34,C,47.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2812,2026-08-18 07:34:00,VIA-00118,ORD-2026-02737,CAM-23,PROD-014,21.37,C,53.1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2813,2026-08-18 08:04:00,VIA-00118,ORD-2026-02737,CAM-23,PROD-014,20.73,C,59.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2814,2026-08-18 08:34:00,VIA-00118,ORD-2026-02737,CAM-23,PROD-014,19.28,C,42.2,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2815,2026-08-18 09:04:00,VIA-00118,ORD-2026-02737,CAM-23,PROD-014,23.78,C,54.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2816,2026-08-18 09:34:00,VIA-00118,ORD-2026-02737,CAM-23,PROD-014,18.17,C,56.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2817,2026-08-18 10:04:00,VIA-00118,ORD-2026-02737,CAM-23,PROD-014,21.23,C,41.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2818,2026-08-18 10:34:00,VIA-00118,ORD-2026-02737,CAM-23,PROD-014,17.65,C,48.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2819,2026-08-18 11:04:00,VIA-00118,ORD-2026-02737,CAM-23,PROD-014,20.55,C,60.2,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2820,2026-08-18 11:34:00,VIA-00118,ORD-2026-02737,CAM-23,PROD-014,20.3,C,41.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2821,2026-08-18 12:04:00,VIA-00118,ORD-2026-02737,CAM-23,PROD-014,19.72,C,47.2,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2822,2026-08-18 12:34:00,VIA-00118,ORD-2026-02737,CAM-23,PROD-014,19.03,C,46.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2823,2026-08-18 13:04:00,VIA-00118,ORD-2026-02737,CAM-23,PROD-014,20.87,C,59.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2824,2026-08-18 13:34:00,VIA-00118,ORD-2026-02737,CAM-23,PROD-014,16.87,C,49.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2825,2026-08-18 14:04:00,VIA-00118,ORD-2026-02737,CAM-23,PROD-014,19.29,C,38.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2826,2026-08-18 14:34:00,VIA-00118,ORD-2026-02737,CAM-23,PROD-014,65.89,F,55.8,0,0,False,,False,,False,,False,,False,,False,,True,Fahrenheit no cumple unidad C de ingesta; convertir en tratamiento,False,,False,,False,,True,America/La_Paz
2827,2026-08-18 15:04:00,VIA-00118,ORD-2026-02737,CAM-23,PROD-014,22.03,C,40.1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2828,2026-08-18 15:34:00,VIA-00118,ORD-2026-02737,CAM-23,PROD-014,21.15,C,34.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2829,2026-08-18 16:04:00,VIA-00118,ORD-2026-02737,CAM-23,PROD-014,21.14,C,42.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2830,2026-08-18 16:34:00,VIA-00118,ORD-2026-02737,CAM-23,PROD-014,18.86,C,44.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2831,2026-08-18 17:04:00,VIA-00118,ORD-2026-02737,CAM-23,PROD-014,18.36,C,37.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2832,2026-08-18 17:34:00,VIA-00118,ORD-2026-02737,CAM-23,PROD-014,21.18,C,51.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2833,2026-08-23 01:30:00,VIA-00119,ORD-2026-02312,CAM-26,PROD-053,2.71,C,73.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2834,2026-08-23 02:00:00,VIA-00119,ORD-2026-02312,CAM-26,PROD-053,3.41,C,75.1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2835,2026-08-23 02:30:00,VIA-00119,ORD-2026-02312,CAM-26,PROD-053,3.32,C,71.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2836,2026-08-23 03:00:00,VIA-00119,ORD-2026-02312,CAM-26,PROD-053,3.87,C,71.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2837,2026-08-23 03:30:00,VIA-00119,ORD-2026-02312,CAM-26,PROD-053,4.49,C,81.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2838,2026-08-23 04:00:00,VIA-00119,ORD-2026-02312,CAM-26,PROD-053,2.76,C,73.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2839,2026-08-23 04:30:00,VIA-00119,ORD-2026-02312,CAM-26,PROD-053,5.1,C,94.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2840,2026-08-23 05:00:00,VIA-00119,ORD-2026-02312,CAM-26,PROD-053,3.5,C,83.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2841,2026-08-23 05:30:00,VIA-00119,ORD-2026-02312,CAM-26,PROD-053,5.66,C,73.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2842,2026-08-23 06:00:00,VIA-00119,ORD-2026-02312,CAM-26,PROD-053,4.45,C,79.2,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2843,2026-08-23 06:30:00,VIA-00119,ORD-2026-02312,CAM-26,PROD-053,3.85,C,77.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
2844,2026-08-23 07:00:00,VIA-00119,ORD-2026-02312,CAM-26,PROD-053,5.04,C,84.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
