fila_bronze,viaje_id,order_id,camion_id_tratado,producto_id,timestamp_bolivia,temp_c,humedad_pct,objetivo_c,tolerancia_c,desvio_respecto_umbral_c,temp_lag1_c,temp_lag2_c,cambio_temp_c,pendiente_c_por_min,temp_media_historica_3,temp_max_historica_3,minutos_desde_inicio,categoria_logistica_tratada,tipo_camion_tratado,capacidad_kg_tratada,centro_distribucion_tratado,cantidad_solicitada_tratado,tiempo_entrega_prometido_hrs_tratado,temperatura_imputada_x,humedad_imputada,clasificacion_objetivo_60min,max_desvio_termico_proximos_60min_c,n_lecturas_futuras_60min,apta_clasificacion_60min,apta_regresion_60min
4790,VIA-00200,ORD-2026-05012,CAM-04,PROD-012,2026-08-09 14:50:00,24.3,49.8,20.0,5.0,-0.6999999999999993,18.01,21.58,6.289999999999999,0.20966666666666664,21.296666666666667,24.3,390.0,Seco,Seco,2000,La Paz,222.0,48.0,False,False,0,-2.379999999999999,2,True,True
4791,VIA-00200,ORD-2026-05012,CAM-04,PROD-012,2026-08-09 15:20:00,22.22,50.9,20.0,5.0,-2.780000000000001,24.3,18.01,-2.080000000000002,-0.0693333333333334,21.51,24.3,420.0,Seco,Seco,2000,La Paz,222.0,48.0,False,False,0,-2.379999999999999,2,True,True
4792,VIA-00200,ORD-2026-05012,CAM-04,PROD-012,2026-08-09 15:50:00,17.38,56.3,20.0,5.0,-2.379999999999999,22.22,24.3,-4.84,-0.16133333333333333,21.3,24.3,450.0,Seco,Seco,2000,La Paz,222.0,48.0,False,False,0,-4.539999999999999,2,True,True
4793,VIA-00200,ORD-2026-05012,CAM-04,PROD-012,2026-08-09 16:20:00,20.46,44.0,20.0,5.0,-4.539999999999999,17.38,22.22,3.080000000000002,0.10266666666666673,20.02,22.22,480.0,Seco,Seco,2000,La Paz,222.0,48.0,False,False,0,-4.609999999999999,2,True,True
4794,VIA-00200,ORD-2026-05012,CAM-04,PROD-012,2026-08-09 16:50:00,20.22,46.5,20.0,5.0,-4.780000000000001,20.46,17.38,-0.240000000000002,-0.008000000000000066,19.353333333333335,20.46,510.0,Seco,Seco,2000,La Paz,222.0,48.0,False,False,0,-3.9299999999999997,2,True,True
4795,VIA-00200,ORD-2026-05012,CAM-04,PROD-012,2026-08-09 17:20:00,19.61,48.9,20.0,5.0,-4.609999999999999,20.22,20.46,-0.6099999999999994,-0.020333333333333314,20.096666666666668,20.46,540.0,Seco,Seco,2000,La Paz,222.0,48.0,False,False,0,-3.6999999999999993,2,True,True
4796,VIA-00200,ORD-2026-05012,CAM-04,PROD-012,2026-08-09 17:50:00,18.93,51.3,20.0,5.0,-3.9299999999999997,19.61,20.22,-0.6799999999999997,-0.022666666666666658,19.586666666666666,20.22,570.0,Seco,Seco,2000,La Paz,222.0,48.0,False,False,0,-3.6999999999999993,2,True,True
4797,VIA-00200,ORD-2026-05012,CAM-04,PROD-012,2026-08-09 18:20:00,21.3,56.5,20.0,5.0,-3.6999999999999993,18.93,19.61,2.370000000000001,0.07900000000000003,19.94666666666667,21.3,600.0,Seco,Seco,2000,La Paz,222.0,48.0,False,False,0,-1.9499999999999993,2,True,True
4798,VIA-00200,ORD-2026-05012,CAM-04,PROD-012,2026-08-09 18:50:00,19.55,41.5,20.0,5.0,-4.550000000000001,21.3,18.93,-1.75,-0.058333333333333334,19.926666666666666,21.3,630.0,Seco,Seco,2000,La Paz,222.0,48.0,False,False,0,-1.9499999999999993,2,True,True
4799,VIA-00200,ORD-2026-05012,CAM-04,PROD-012,2026-08-09 19:20:00,16.95,56.9,20.0,5.0,-1.9499999999999993,19.55,21.3,-2.6000000000000014,-0.08666666666666671,19.266666666666666,21.3,660.0,Seco,Seco,2000,La Paz,222.0,48.0,False,False,0,-4.219999999999999,1,True,True
4800,VIA-00200,ORD-2026-05012,CAM-04,PROD-012,2026-08-09 19:50:00,19.22,44.2,20.0,5.0,-4.219999999999999,16.95,19.55,2.2699999999999996,0.07566666666666665,18.573333333333334,19.55,690.0,Seco,Seco,2000,La Paz,222.0,48.0,False,False,0,,0,True,False
4801,VIA-00201,ORD-2026-02866,CAM-29,PROD-033,2026-08-15 14:43:00,23.84,50.0,20.0,5.0,-1.1600000000000001,,,,,23.84,23.84,0.0,Seco,Seco,5000,Santa Cruz,285.0,48.0,False,False,0,-1.3500000000000014,2,True,True
4802,VIA-00201,ORD-2026-02866,CAM-29,PROD-033,2026-08-15 15:13:00,16.35,44.0,20.0,5.0,-1.3500000000000014,23.84,,-7.489999999999998,-0.24966666666666662,20.095,23.84,30.0,Seco,Seco,5000,Santa Cruz,285.0,48.0,False,False,0,-2.039999999999999,2,True,True
4803,VIA-00201,ORD-2026-02866,CAM-29,PROD-033,2026-08-15 15:43:00,17.04,58.7,20.0,5.0,-2.039999999999999,16.35,23.84,0.6899999999999977,0.022999999999999923,19.076666666666668,23.84,60.0,Seco,Seco,5000,Santa Cruz,285.0,48.0,False,False,0,-2.9200000000000017,2,True,True
4804,VIA-00201,ORD-2026-02866,CAM-29,PROD-033,2026-08-15 16:13:00,20.22,44.3,20.0,5.0,-4.780000000000001,17.04,16.35,3.1799999999999997,0.106,17.87,20.22,90.0,Seco,Seco,5000,Santa Cruz,285.0,48.0,False,False,0,-2.9200000000000017,2,True,True
4805,VIA-00201,ORD-2026-02866,CAM-29,PROD-033,2026-08-15 16:43:00,17.92,55.2,20.0,5.0,-2.9200000000000017,20.22,17.04,-2.299999999999997,-0.07666666666666658,18.393333333333334,20.22,120.0,Seco,Seco,5000,Santa Cruz,285.0,48.0,False,False,0,-4.18,2,True,True
4806,VIA-00201,ORD-2026-02866,CAM-29,PROD-033,2026-08-15 17:13:00,20.75,51.9,20.0,5.0,-4.25,17.92,20.22,2.8299999999999983,0.09433333333333328,19.63,20.75,150.0,Seco,Seco,5000,Santa Cruz,285.0,48.0,False,False,0,-3.8099999999999987,2,True,True
4807,VIA-00201,ORD-2026-02866,CAM-29,PROD-033,2026-08-15 17:43:00,19.18,35.1,20.0,5.0,-4.18,20.75,17.92,-1.5700000000000003,-0.05233333333333334,19.28333333333333,20.75,180.0,Seco,Seco,5000,Santa Cruz,285.0,48.0,False,False,0,-3.8099999999999987,2,True,True
4808,VIA-00201,ORD-2026-02866,CAM-29,PROD-033,2026-08-15 18:13:00,18.81,51.3,20.0,5.0,-3.8099999999999987,19.18,20.75,-0.370000000000001,-0.012333333333333366,19.58,20.75,210.0,Seco,Seco,5000,Santa Cruz,285.0,48.0,False,False,0,-4.350000000000001,2,True,True
4809,VIA-00201,ORD-2026-02866,CAM-29,PROD-033,2026-08-15 18:43:00,20.52,48.9,20.0,5.0,-4.48,18.81,19.18,1.7100000000000009,0.05700000000000003,19.50333333333333,20.52,240.0,Seco,Seco,5000,Santa Cruz,285.0,48.0,False,False,0,-3.3900000000000006,2,True,True
4810,VIA-00201,ORD-2026-02866,CAM-29,PROD-033,2026-08-15 19:13:00,19.35,47.1,20.0,5.0,-4.350000000000001,20.52,18.81,-1.1699999999999982,-0.03899999999999994,19.560000000000002,20.52,270.0,Seco,Seco,5000,Santa Cruz,285.0,48.0,False,False,0,-3.3900000000000006,2,True,True
4811,VIA-00201,ORD-2026-02866,CAM-29,PROD-033,2026-08-15 19:43:00,18.39,47.6,20.0,5.0,-3.3900000000000006,19.35,20.52,-0.9600000000000009,-0.03200000000000003,19.42,20.52,300.0,Seco,Seco,5000,Santa Cruz,285.0,48.0,False,False,0,-3.280000000000001,2,True,True
4812,VIA-00201,ORD-2026-02866,CAM-29,PROD-033,2026-08-15 20:13:00,19.51,43.4,20.0,5.0,-4.510000000000002,18.39,19.35,1.120000000000001,0.037333333333333364,19.083333333333336,19.51,330.0,Seco,Seco,5000,Santa Cruz,285.0,48.0,False,False,0,-3.280000000000001,2,True,True
4813,VIA-00201,ORD-2026-02866,CAM-29,PROD-033,2026-08-15 20:43:00,21.72,35.6,20.0,5.0,-3.280000000000001,19.51,18.39,2.2099999999999973,0.07366666666666657,19.873333333333335,21.72,360.0,Seco,Seco,5000,Santa Cruz,285.0,48.0,False,False,0,-3.7300000000000004,2,True,True
4814,VIA-00201,ORD-2026-02866,CAM-29,PROD-033,2026-08-15 21:13:00,19.63,43.6,20.0,5.0,-4.629999999999999,21.72,19.51,-2.09,-0.06966666666666667,20.286666666666665,21.72,390.0,Seco,Seco,5000,Santa Cruz,285.0,48.0,False,False,0,-3.7300000000000004,2,True,True
4815,VIA-00201,ORD-2026-02866,CAM-29,PROD-033,2026-08-15 21:43:00,21.27,57.6,20.0,5.0,-3.7300000000000004,19.63,21.72,1.6400000000000006,0.05466666666666668,20.87333333333333,21.72,420.0,Seco,Seco,5000,Santa Cruz,285.0,48.0,False,False,0,-1.629999999999999,2,True,True
4816,VIA-00201,ORD-2026-02866,CAM-29,PROD-033,2026-08-15 22:13:00,20.08,49.2,20.0,5.0,-4.920000000000002,21.27,19.63,-1.1900000000000013,-0.03966666666666671,20.326666666666664,21.27,450.0,Seco,Seco,5000,Santa Cruz,285.0,48.0,False,False,0,-1.629999999999999,2,True,True
4817,VIA-00201,ORD-2026-02866,CAM-29,PROD-033,2026-08-15 22:43:00,16.63,45.1,20.0,5.0,-1.629999999999999,20.08,21.27,-3.4499999999999993,-0.11499999999999998,19.326666666666664,21.27,480.0,Seco,Seco,5000,Santa Cruz,285.0,48.0,False,False,0,-4.149999999999999,2,True,True
4818,VIA-00201,ORD-2026-02866,CAM-29,PROD-033,2026-08-15 23:13:00,20.54,57.4,20.0,5.0,-4.460000000000001,16.63,20.08,3.91,0.13033333333333333,19.083333333333332,20.54,510.0,Seco,Seco,5000,Santa Cruz,285.0,48.0,False,False,0,-3.0599999999999987,2,True,True
4819,VIA-00201,ORD-2026-02866,CAM-29,PROD-033,2026-08-15 23:43:00,19.15,64.2,20.0,5.0,-4.149999999999999,20.54,16.63,-1.3900000000000006,-0.04633333333333335,18.77333333333333,20.54,540.0,Seco,Seco,5000,Santa Cruz,285.0,48.0,False,False,0,-3.0599999999999987,2,True,True
4820,VIA-00201,ORD-2026-02866,CAM-29,PROD-033,2026-08-16 00:13:00,18.06,43.5,20.0,5.0,-3.0599999999999987,19.15,20.54,-1.0899999999999999,-0.03633333333333333,19.25,20.54,570.0,Seco,Seco,5000,Santa Cruz,285.0,48.0,False,False,0,-2.7699999999999996,2,True,True
4821,VIA-00201,ORD-2026-02866,CAM-29,PROD-033,2026-08-16 00:43:00,21.46,42.5,20.0,5.0,-3.539999999999999,18.06,19.15,3.400000000000002,0.11333333333333341,19.556666666666665,21.46,600.0,Seco,Seco,5000,Santa Cruz,285.0,48.0,False,False,0,-2.7699999999999996,2,True,True
4822,VIA-00201,ORD-2026-02866,CAM-29,PROD-033,2026-08-16 01:13:00,17.77,54.4,20.0,5.0,-2.7699999999999996,21.46,18.06,-3.6900000000000013,-0.12300000000000004,19.096666666666664,21.46,630.0,Seco,Seco,5000,Santa Cruz,285.0,48.0,False,False,0,-1.9899999999999984,2,True,True
4823,VIA-00201,ORD-2026-02866,CAM-29,PROD-033,2026-08-16 01:43:00,19.32,52.4,20.0,5.0,-4.32,17.77,21.46,1.5500000000000007,0.05166666666666669,19.516666666666666,21.46,660.0,Seco,Seco,5000,Santa Cruz,285.0,48.0,False,False,0,-1.9899999999999984,1,True,True
4824,VIA-00201,ORD-2026-02866,CAM-29,PROD-033,2026-08-16 02:13:00,16.99,46.9,20.0,5.0,-1.9899999999999984,19.32,17.77,-2.330000000000002,-0.07766666666666673,18.026666666666667,19.32,690.0,Seco,Seco,5000,Santa Cruz,285.0,48.0,False,False,0,,0,True,False
4825,VIA-00202,ORD-2026-05095,CAM-30,PROD-018,2026-08-14 08:36:00,17.16,49.6,20.0,5.0,-2.16,,,,,17.16,17.16,0.0,Seco,Seco,8000,Cochabamba,132.0,48.0,False,False,0,-3.710000000000001,2,True,True
4826,VIA-00202,ORD-2026-05095,CAM-30,PROD-018,2026-08-14 09:06:00,21.29,51.4,20.0,5.0,-3.710000000000001,17.16,,4.129999999999999,0.13766666666666663,19.225,21.29,30.0,Seco,Seco,8000,Cochabamba,132.0,48.0,False,False,0,-3.8599999999999994,2,True,True
4827,VIA-00202,ORD-2026-05095,CAM-30,PROD-018,2026-08-14 09:36:00,18.87,46.5,20.0,5.0,-3.870000000000001,21.29,17.16,-2.419999999999998,-0.08066666666666661,19.106666666666666,21.29,60.0,Seco,Seco,8000,Cochabamba,132.0,48.0,False,False,1,1.1099999999999994,2,True,True
4828,VIA-00202,ORD-2026-05095,CAM-30,PROD-018,2026-08-14 10:06:00,21.14,58.6,20.0,5.0,-3.8599999999999994,18.87,21.29,2.2699999999999996,0.07566666666666665,20.433333333333334,21.29,90.0,Seco,Seco,8000,Cochabamba,132.0,48.0,False,False,1,1.1099999999999994,2,True,True
4829,VIA-00202,ORD-2026-05095,CAM-30,PROD-018,2026-08-14 10:36:00,26.11,56.0,20.0,5.0,1.1099999999999994,21.14,18.87,4.969999999999999,0.16566666666666663,22.040000000000003,26.11,120.0,Seco,Seco,8000,Cochabamba,132.0,48.0,False,False,0,-3.3599999999999994,2,True,True
4830,VIA-00202,ORD-2026-05095,CAM-30,PROD-018,2026-08-14 11:06:00,21.64,47.1,20.0,5.0,-3.3599999999999994,26.11,21.14,-4.469999999999999,-0.14899999999999997,22.963333333333335,26.11,150.0,Seco,Seco,8000,Cochabamba,132.0,48.0,False,False,0,-3.2699999999999996,2,True,True
4831,VIA-00202,ORD-2026-05095,CAM-30,PROD-018,2026-08-14 11:36:00,19.06,52.1,20.0,5.0,-4.059999999999999,21.64,26.11,-2.580000000000002,-0.08600000000000006,22.27,26.11,180.0,Seco,Seco,8000,Cochabamba,132.0,48.0,False,False,0,-3.2699999999999996,2,True,True
4832,VIA-00202,ORD-2026-05095,CAM-30,PROD-018,2026-08-14 12:06:00,21.73,59.9,20.0,5.0,-3.2699999999999996,19.06,21.64,2.6700000000000017,0.08900000000000005,20.81,21.73,210.0,Seco,Seco,8000,Cochabamba,132.0,48.0,False,False,0,-4.52,2,True,True
4833,VIA-00202,ORD-2026-05095,CAM-30,PROD-018,2026-08-14 12:36:00,20.48,46.0,20.0,5.0,-4.52,21.73,19.06,-1.25,-0.041666666666666664,20.423333333333332,21.73,240.0,Seco,Seco,8000,Cochabamba,132.0,48.0,False,False,0,-3.629999999999999,2,True,True
4834,VIA-00202,ORD-2026-05095,CAM-30,PROD-018,2026-08-14 13:06:00,20.07,44.7,20.0,5.0,-4.93,20.48,21.73,-0.41000000000000014,-0.01366666666666667,20.76,21.73,270.0,Seco,Seco,8000,Cochabamba,132.0,48.0,False,False,0,-3.629999999999999,2,True,True
4835,VIA-00202,ORD-2026-05095,CAM-30,PROD-018,2026-08-14 13:36:00,21.37,49.1,20.0,5.0,-3.629999999999999,20.07,20.48,1.3000000000000007,0.043333333333333356,20.64,21.37,300.0,Seco,Seco,8000,Cochabamba,132.0,48.0,False,False,0,-3.835000000000001,2,True,True
4836,VIA-00202,ORD-2026-05095,CAM-30,PROD-018,2026-08-14 14:06:00,21.165,46.9,20.0,5.0,-3.835000000000001,21.37,20.07,-0.20500000000000185,-0.006833333333333395,20.868333333333332,21.37,330.0,Seco,Seco,8000,Cochabamba,132.0,48.0,True,False,0,-4.039999999999999,2,False,True
4837,VIA-00202,ORD-2026-05095,CAM-30,PROD-018,2026-08-14 14:36:00,20.96,45.7,20.0,5.0,-4.039999999999999,21.165,21.37,-0.2049999999999983,-0.006833333333333276,21.165,21.37,360.0,Seco,Seco,8000,Cochabamba,132.0,48.0,False,False,0,-3.280000000000001,2,True,True
4838,VIA-00202,ORD-2026-05095,CAM-30,PROD-018,2026-08-14 15:06:00,19.47,49.3,20.0,5.0,-4.469999999999999,20.96,21.165,-1.490000000000002,-0.049666666666666734,20.531666666666666,21.165,390.0,Seco,Seco,8000,Cochabamba,132.0,48.0,False,False,0,-3.280000000000001,2,True,True
4839,VIA-00202,ORD-2026-05095,CAM-30,PROD-018,2026-08-14 15:36:00,18.28,52.7,20.0,5.0,-3.280000000000001,19.47,20.96,-1.1899999999999977,-0.03966666666666659,19.57,20.96,420.0,Seco,Seco,8000,Cochabamba,132.0,48.0,False,False,0,-3.039999999999999,2,True,True
4840,VIA-00202,ORD-2026-05095,CAM-30,PROD-018,2026-08-14 16:06:00,19.12,58.7,20.0,5.0,-4.120000000000001,18.28,19.47,0.8399999999999999,0.027999999999999994,18.956666666666667,19.47,450.0,Seco,Seco,8000,Cochabamba,132.0,48.0,False,False,0,-3.039999999999999,2,True,True
4841,VIA-00202,ORD-2026-05095,CAM-30,PROD-018,2026-08-14 16:36:00,21.96,55.5,20.0,5.0,-3.039999999999999,19.12,18.28,2.84,0.09466666666666666,19.786666666666665,21.96,480.0,Seco,Seco,8000,Cochabamba,132.0,48.0,False,False,0,-2.539999999999999,2,True,True
4842,VIA-00202,ORD-2026-05095,CAM-30,PROD-018,2026-08-14 17:06:00,18.04,43.2,20.0,5.0,-3.039999999999999,21.96,19.12,-3.9200000000000017,-0.13066666666666674,19.706666666666667,21.96,510.0,Seco,Seco,8000,Cochabamba,132.0,48.0,False,False,0,-2.129999999999999,2,True,True
4843,VIA-00202,ORD-2026-05095,CAM-30,PROD-018,2026-08-14 17:36:00,22.46,56.4,20.0,5.0,-2.539999999999999,18.04,21.96,4.420000000000002,0.1473333333333334,20.819999999999997,22.46,540.0,Seco,Seco,8000,Cochabamba,132.0,48.0,False,False,0,-2.129999999999999,2,True,True
4844,VIA-00202,ORD-2026-05095,CAM-30,PROD-018,2026-08-14 18:06:00,17.13,45.2,20.0,5.0,-2.129999999999999,22.46,18.04,-5.330000000000002,-0.17766666666666672,19.21,22.46,570.0,Seco,Seco,8000,Cochabamba,132.0,48.0,False,False,0,-1.1600000000000001,2,True,True
4845,VIA-00202,ORD-2026-05095,CAM-30,PROD-018,2026-08-14 18:36:00,22.0,37.4,20.0,5.0,-3.0,17.13,22.46,4.870000000000001,0.16233333333333336,20.53,22.46,600.0,Seco,Seco,8000,Cochabamba,132.0,48.0,False,False,0,-1.1600000000000001,2,True,True
4846,VIA-00202,ORD-2026-05095,CAM-30,PROD-018,2026-08-14 19:06:00,16.16,44.9,20.0,5.0,-1.1600000000000001,22.0,17.13,-5.84,-0.19466666666666665,18.429999999999996,22.0,630.0,Seco,Seco,8000,Cochabamba,132.0,48.0,False,False,0,-1.5300000000000011,2,True,True
4847,VIA-00202,ORD-2026-05095,CAM-30,PROD-018,2026-08-14 19:36:00,20.07,52.6,20.0,5.0,-4.93,16.16,22.0,3.91,0.13033333333333333,19.41,22.0,660.0,Seco,Seco,8000,Cochabamba,132.0,48.0,False,False,0,-1.5300000000000011,1,True,True
4848,VIA-00202,ORD-2026-05095,CAM-30,PROD-018,2026-08-14 20:06:00,16.53,51.7,20.0,5.0,-1.5300000000000011,20.07,16.16,-3.539999999999999,-0.11799999999999997,17.58666666666667,20.07,690.0,Seco,Seco,8000,Cochabamba,132.0,48.0,False,False,0,,0,True,False
4849,VIA-00203,ORD-2026-00758,CAM-20,PROD-051,2026-08-17 15:42:00,-18.4,66.9,-18.0,2.0,-1.6000000000000014,,,,,-18.4,-18.4,0.0,Congelado,Refrigerado,12000,Oruro,251.0,24.0,False,False,0,-0.16000000000000014,2,True,True
4850,VIA-00203,ORD-2026-00758,CAM-20,PROD-051,2026-08-17 16:12:00,-16.16,71.7,-18.0,2.0,-0.16000000000000014,-18.4,,2.2399999999999984,0.07466666666666662,-17.28,-16.16,30.0,Congelado,Refrigerado,12000,Oruro,251.0,24.0,False,False,0,-1.3500000000000014,2,True,True
4851,VIA-00203,ORD-2026-00758,CAM-20,PROD-051,2026-08-17 16:42:00,-17.55,70.6,-18.0,2.0,-1.5500000000000007,-16.16,-18.4,-1.3900000000000006,-0.04633333333333335,-17.37,-16.16,60.0,Congelado,Refrigerado,12000,Oruro,251.0,24.0,False,False,0,-1.3500000000000014,2,True,True
4852,VIA-00203,ORD-2026-00758,CAM-20,PROD-051,2026-08-17 17:12:00,-17.35,75.6,-18.0,2.0,-1.3500000000000014,-17.55,-16.16,0.1999999999999993,0.006666666666666643,-17.02,-16.16,90.0,Congelado,Refrigerado,12000,Oruro,251.0,24.0,False,False,0,-1.3200000000000003,2,True,True
4853,VIA-00203,ORD-2026-00758,CAM-20,PROD-051,2026-08-17 17:42:00,-18.09,69.7,-18.0,2.0,-1.9100000000000001,-17.35,-17.55,-0.7399999999999984,-0.024666666666666615,-17.663333333333338,-17.35,120.0,Congelado,Refrigerado,12000,Oruro,251.0,24.0,False,False,0,-1.3200000000000003,2,True,True
4854,VIA-00203,ORD-2026-00758,CAM-20,PROD-051,2026-08-17 18:12:00,-17.32,71.3,-18.0,2.0,-1.3200000000000003,-18.09,-17.35,0.7699999999999996,0.025666666666666654,-17.58666666666667,-17.32,150.0,Congelado,Refrigerado,12000,Oruro,251.0,24.0,False,False,0,-1.3299999999999983,2,True,True
4855,VIA-00203,ORD-2026-00758,CAM-20,PROD-051,2026-08-17 18:42:00,-17.87,59.4,-18.0,2.0,-1.870000000000001,-17.32,-18.09,-0.5500000000000007,-0.018333333333333358,-17.76,-17.32,180.0,Congelado,Refrigerado,12000,Oruro,251.0,24.0,False,False,0,-1.3299999999999983,2,True,True
4856,VIA-00203,ORD-2026-00758,CAM-20,PROD-051,2026-08-17 19:12:00,-18.67,77.9,-18.0,2.0,-1.3299999999999983,-17.87,-17.32,-0.8000000000000007,-0.02666666666666669,-17.953333333333333,-17.32,210.0,Congelado,Refrigerado,12000,Oruro,251.0,24.0,False,False,0,-1.8299999999999983,2,True,True
4857,VIA-00203,ORD-2026-00758,CAM-20,PROD-051,2026-08-17 19:42:00,-18.09,71.6,-18.0,2.0,-1.9100000000000001,-18.67,-17.87,0.5800000000000018,0.019333333333333393,-18.210000000000004,-17.87,240.0,Congelado,Refrigerado,12000,Oruro,251.0,24.0,False,False,0,-0.9400000000000013,2,True,True
4858,VIA-00203,ORD-2026-00758,CAM-20,PROD-051,2026-08-17 20:12:00,-18.17,62.9,-18.0,2.0,-1.8299999999999983,-18.09,-18.67,-0.08000000000000185,-0.002666666666666728,-18.310000000000002,-18.09,270.0,Congelado,Refrigerado,12000,Oruro,251.0,24.0,False,False,1,5.9399999999999995,2,True,True
4859,VIA-00203,ORD-2026-00758,CAM-20,PROD-051,2026-08-17 20:42:00,-16.94,71.0,-18.0,2.0,-0.9400000000000013,-18.17,-18.09,1.2300000000000004,0.041000000000000016,-17.733333333333334,-16.94,300.0,Congelado,Refrigerado,12000,Oruro,251.0,24.0,False,False,1,6.24,2,True,True
4860,VIA-00203,ORD-2026-00758,CAM-20,PROD-051,2026-08-17 21:12:00,-10.06,66.9,-18.0,2.0,5.9399999999999995,-16.94,-18.17,6.880000000000001,0.22933333333333336,-15.056666666666667,-10.06,330.0,Congelado,Refrigerado,12000,Oruro,251.0,24.0,False,False,1,6.470000000000001,2,True,True
4861,VIA-00203,ORD-2026-00758,CAM-20,PROD-051,2026-08-17 21:42:00,-9.76,74.1,-18.0,2.0,6.24,-10.06,-16.94,0.3000000000000007,0.010000000000000024,-12.253333333333336,-9.76,360.0,Congelado,Refrigerado,12000,Oruro,251.0,24.0,False,False,1,6.470000000000001,2,True,True
4862,VIA-00203,ORD-2026-00758,CAM-20,PROD-051,2026-08-17 22:12:00,-9.53,74.9,-18.0,2.0,6.470000000000001,-9.76,-10.06,0.23000000000000043,0.007666666666666681,-9.783333333333333,-9.53,390.0,Congelado,Refrigerado,12000,Oruro,251.0,24.0,False,False,1,5.779999999999999,2,True,True
4863,VIA-00203,ORD-2026-00758,CAM-20,PROD-051,2026-08-17 22:42:00,-10.31,77.4,-18.0,2.0,5.6899999999999995,-9.53,-9.76,-0.7800000000000011,-0.026000000000000037,-9.866666666666665,-9.53,420.0,Congelado,Refrigerado,12000,Oruro,251.0,24.0,False,False,1,5.779999999999999,2,True,True
4864,VIA-00203,ORD-2026-00758,CAM-20,PROD-051,2026-08-17 23:12:00,-10.22,86.7,-18.0,2.0,5.779999999999999,-10.31,-9.53,0.08999999999999986,0.0029999999999999953,-10.020000000000001,-9.53,450.0,Congelado,Refrigerado,12000,Oruro,251.0,24.0,False,False,0,-1.3599999999999994,2,True,True
4865,VIA-00203,ORD-2026-00758,CAM-20,PROD-051,2026-08-17 23:42:00,-17.36,70.9,-18.0,2.0,-1.3599999999999994,-10.22,-10.31,-7.139999999999999,-0.23799999999999996,-12.63,-10.22,480.0,Congelado,Refrigerado,12000,Oruro,251.0,24.0,False,False,0,-1.6600000000000001,2,True,True
4866,VIA-00203,ORD-2026-00758,CAM-20,PROD-051,2026-08-18 00:12:00,-18.11,79.5,-18.0,2.0,-1.8900000000000006,-17.36,-10.22,-0.75,-0.025,-15.229999999999999,-10.22,510.0,Congelado,Refrigerado,12000,Oruro,251.0,24.0,False,False,0,-1.2199999999999989,2,True,True
4867,VIA-00203,ORD-2026-00758,CAM-20,PROD-051,2026-08-18 00:42:00,-18.34,61.0,-18.0,2.0,-1.6600000000000001,-18.11,-17.36,-0.23000000000000043,-0.007666666666666681,-17.936666666666667,-17.36,540.0,Congelado,Refrigerado,12000,Oruro,251.0,24.0,False,False,0,-1.2199999999999989,2,True,True
4868,VIA-00203,ORD-2026-00758,CAM-20,PROD-051,2026-08-18 01:12:00,-18.78,61.6,-18.0,2.0,-1.2199999999999989,-18.34,-18.11,-0.4400000000000013,-0.01466666666666671,-18.41,-18.11,570.0,Congelado,Refrigerado,12000,Oruro,251.0,24.0,False,False,0,-1.6499999999999986,2,True,True
4869,VIA-00203,ORD-2026-00758,CAM-20,PROD-051,2026-08-18 01:42:00,-18.12,73.2,-18.0,2.0,-1.879999999999999,-18.78,-18.34,0.6600000000000001,0.022000000000000006,-18.413333333333338,-18.12,600.0,Congelado,Refrigerado,12000,Oruro,251.0,24.0,False,False,0,-1.6499999999999986,2,True,True
4870,VIA-00203,ORD-2026-00758,CAM-20,PROD-051,2026-08-18 02:12:00,-18.35,58.5,-18.0,2.0,-1.6499999999999986,-18.12,-18.78,-0.23000000000000043,-0.007666666666666681,-18.416666666666668,-18.12,630.0,Congelado,Refrigerado,12000,Oruro,251.0,24.0,False,False,0,-1.6400000000000006,2,True,True
4871,VIA-00203,ORD-2026-00758,CAM-20,PROD-051,2026-08-18 02:42:00,-17.95,81.1,-18.0,2.0,-1.9499999999999993,-18.35,-18.12,0.40000000000000213,0.013333333333333404,-18.14,-17.95,660.0,Congelado,Refrigerado,12000,Oruro,251.0,24.0,False,False,0,-1.6400000000000006,1,True,True
4872,VIA-00203,ORD-2026-00758,CAM-20,PROD-051,2026-08-18 03:12:00,-17.64,66.1,-18.0,2.0,-1.6400000000000006,-17.95,-18.35,0.3099999999999987,0.01033333333333329,-17.98,-17.64,690.0,Congelado,Refrigerado,12000,Oruro,251.0,24.0,False,False,0,,0,True,False
4873,VIA-00204,ORD-2026-02080,CAM-17,PROD-057,2026-08-28 15:50:00,17.79,40.1,20.0,5.0,-2.789999999999999,,,,,17.79,17.79,0.0,Seco,Seco,8000,Cochabamba,271.0,72.0,False,False,0,-1.7699999999999996,2,True,True
4874,VIA-00204,ORD-2026-02080,CAM-17,PROD-057,2026-08-28 16:20:00,16.77,60.5,20.0,5.0,-1.7699999999999996,17.79,,-1.0199999999999996,-0.03399999999999999,17.28,17.79,30.0,Seco,Seco,8000,Cochabamba,271.0,72.0,False,False,0,-4.809999999999999,2,True,True
4875,VIA-00204,ORD-2026-02080,CAM-17,PROD-057,2026-08-28 16:50:00,19.96,39.2,20.0,5.0,-4.960000000000001,16.77,17.79,3.1900000000000013,0.10633333333333338,18.173333333333332,19.96,60.0,Seco,Seco,8000,Cochabamba,271.0,72.0,False,False,0,-1.3500000000000014,2,True,True
