viaje_id,order_id,camion_id_tratado,producto_id,inicio_viaje,fin_viaje,n_lecturas,n_lecturas_observadas,temperatura_promedio_c,temperatura_maxima_c,n_desviaciones,categoria_logistica,tipo_camion,centro_distribucion,tuvo_desviacion,apto_kpi_termico_observado
VIA-00746,ORD-2026-07252,CAM-29,PROD-042,2026-08-09 08:06:00,2026-08-09 19:36:00,24,24,20.107083333333332,23.41,0,Seco,Seco,Santa Cruz,False,True
VIA-00747,ORD-2026-07045,CAM-05,PROD-006,2026-08-01 01:21:00,2026-08-01 12:51:00,24,24,20.57,25.76,1,Seco,Seco,Cochabamba,True,True
VIA-00748,ORD-2026-05572,CAM-22,PROD-021,2026-08-22 22:05:00,2026-08-23 09:35:00,24,24,3.9149999999999996,5.1,0,Fresco,Refrigerado,Cochabamba,False,True
VIA-00749,ORD-2026-02880,CAM-10,PROD-037,2026-08-04 02:51:00,2026-08-04 14:21:00,24,23,4.02391304347826,5.41,0,Fresco,Refrigerado,La Paz,False,True
VIA-00750,ORD-2026-02372,CAM-26,PROD-056,2026-08-15 23:59:00,2026-08-16 11:29:00,24,24,5.010416666666667,11.06,5,Fresco,Refrigerado,Tarija,True,True
VIA-00751,ORD-2026-06416,CAM-09,PROD-048,2026-08-04 06:52:00,2026-08-04 18:22:00,24,24,19.44875,23.38,0,Seco,Seco,Santa Cruz,False,True
VIA-00752,ORD-2026-07058,CAM-24,PROD-046,2026-08-01 03:28:00,2026-08-01 14:58:00,24,24,20.567083333333333,24.86,0,Seco,Refrigerado,Oruro,False,True
VIA-00753,ORD-2026-01152,CAM-10,PROD-036,2026-08-24 22:40:00,2026-08-25 10:10:00,24,0,,,0,Fresco,Refrigerado,La Paz,False,False
VIA-00754,ORD-2026-04582,CAM-08,PROD-054,2026-08-11 03:30:00,2026-08-11 15:00:00,24,24,-16.548750000000002,-9.65,5,Congelado,Refrigerado,Santa Cruz,True,True
VIA-00755,ORD-2026-06845,CAM-14,PROD-032,2026-08-20 02:55:00,2026-08-20 14:25:00,24,24,20.254166666666666,23.15,0,Seco,Seco,Cochabamba,False,True
VIA-00756,ORD-2026-06332,CAM-23,PROD-016,2026-08-30 23:17:00,2026-08-31 10:47:00,24,24,20.12875,24.96,0,Seco,Seco,Santa Cruz,False,True
VIA-00757,ORD-2026-01175,CAM-20,PROD-042,2026-08-27 01:46:00,2026-08-27 13:16:00,24,24,20.205416666666668,23.05,0,Seco,Refrigerado,Oruro,False,True
VIA-00758,ORD-2026-06488,CAM-01,PROD-012,2026-08-29 19:14:00,2026-08-30 06:44:00,24,23,19.47217391304348,22.61,0,Seco,Refrigerado,Cochabamba,False,True
VIA-00759,ORD-2026-01209,CAM-24,PROD-014,2026-08-10 19:22:00,2026-08-11 06:52:00,24,24,20.12125,23.28,0,Seco,Refrigerado,Oruro,False,True
VIA-00760,ORD-2026-06010,CAM-09,PROD-018,2026-08-06 17:53:00,2026-08-07 05:23:00,23,0,,,0,Seco,Seco,Santa Cruz,False,False
VIA-00761,ORD-2026-00954,CAM-24,PROD-015,2026-08-26 10:55:00,2026-08-26 22:25:00,23,23,3.9129951690821256,6.15,1,Fresco,Refrigerado,Oruro,True,True
VIA-00762,ORD-2026-00476,CAM-04,PROD-050,2026-08-06 03:29:00,2026-08-06 14:59:00,24,24,19.560416666666665,23.1,0,Seco,Seco,La Paz,False,True
VIA-00763,ORD-2026-01502,CAM-16,PROD-010,2026-08-17 09:26:00,2026-08-17 20:56:00,24,24,20.93,23.77,0,Seco,Seco,Oruro,False,True
VIA-00764,ORD-2026-06632,CAM-19,PROD-002,2026-08-14 05:06:00,2026-08-14 16:36:00,24,23,19.77608695652174,23.98,1,Seco,Refrigerado,Tarija,True,True
VIA-00765,ORD-2026-01572,CAM-01,PROD-051,2026-08-04 03:11:00,2026-08-04 14:41:00,24,24,-16.315324074074073,-9.86,6,Congelado,Refrigerado,Cochabamba,True,True
VIA-00766,ORD-2026-01516,CAM-19,PROD-001,2026-08-23 08:15:00,2026-08-23 19:45:00,24,22,3.916818181818182,5.3,0,Fresco,Refrigerado,Tarija,False,True
VIA-00767,ORD-2026-06294,CAM-08,PROD-037,2026-08-03 17:23:00,2026-08-04 04:53:00,24,24,4.944583333333333,10.49,5,Fresco,Refrigerado,Santa Cruz,True,True
VIA-00768,ORD-2026-06675,CAM-03,PROD-006,2026-08-30 20:27:00,2026-08-31 07:57:00,24,23,19.83,24.02,0,Seco,Seco,Oruro,False,True
VIA-00769,ORD-2026-02754,CAM-19,PROD-049,2026-08-13 09:13:00,2026-08-13 20:43:00,24,0,,,0,Fresco,Refrigerado,Tarija,False,False
VIA-00770,ORD-2026-03998,CAM-02,PROD-010,2026-08-22 08:13:00,2026-08-22 19:43:00,24,24,21.16625,25.73,1,Seco,Refrigerado,Cochabamba,True,True
VIA-00771,ORD-2026-05193,CAM-20,PROD-059,2026-08-17 04:38:00,2026-08-17 16:08:00,24,24,19.742083333333333,23.27,1,Seco,Refrigerado,Oruro,True,True
VIA-00772,ORD-2026-04299,CAM-02,PROD-012,2026-08-18 08:44:00,2026-08-18 20:14:00,24,24,20.232916666666668,22.71,0,Seco,Refrigerado,Cochabamba,False,True
VIA-00773,ORD-2026-01216,CAM-20,PROD-029,2026-08-21 12:04:00,2026-08-21 23:34:00,24,24,19.808333333333334,23.02,0,Seco,Refrigerado,Oruro,False,True
VIA-00774,ORD-2026-01663,CAM-11,PROD-054,2026-08-15 19:34:00,2026-08-16 07:04:00,24,24,-17.872916666666665,-16.49,0,Congelado,Refrigerado,Cochabamba,False,True
VIA-00775,ORD-2026-04341,CAM-24,PROD-046,2026-08-18 05:19:00,2026-08-18 16:49:00,24,24,19.86916666666667,22.62,0,Seco,Refrigerado,Oruro,False,True
VIA-00776,ORD-2026-01071,CAM-28,PROD-023,2026-08-16 22:31:00,2026-08-17 10:01:00,23,23,3.8817391304347826,4.94,0,Fresco,Refrigerado,La Paz,False,True
VIA-00777,ORD-2026-06731,CAM-03,PROD-020,2026-08-16 07:53:00,2026-08-16 19:23:00,24,23,19.7595652173913,23.81,0,Seco,Seco,Oruro,False,True
VIA-00778,ORD-2026-04697,CAM-22,PROD-030,2026-08-01 00:39:00,2026-08-01 12:09:00,24,24,19.1975,22.13,0,Seco,Refrigerado,Cochabamba,False,True
VIA-00779,ORD-2026-00014,CAM-08,PROD-029,2026-08-05 19:15:00,2026-08-06 06:45:00,24,24,20.01,24.72,0,Seco,Refrigerado,Santa Cruz,False,True
VIA-00780,ORD-2026-06303,CAM-10,PROD-056,2026-08-20 09:27:00,2026-08-20 20:57:00,24,24,4.123333333333333,6.02,1,Fresco,Refrigerado,La Paz,True,True
VIA-00781,ORD-2026-05431,CAM-08,PROD-001,2026-08-15 18:20:00,2026-08-16 05:50:00,24,24,4.17875,5.71,0,Fresco,Refrigerado,Santa Cruz,False,True
VIA-00782,ORD-2026-01609,CAM-19,PROD-047,2026-08-22 06:22:00,2026-08-22 17:52:00,24,24,5.458749999999999,10.64,5,Fresco,Refrigerado,Tarija,True,True
VIA-00783,ORD-2026-05701,CAM-20,PROD-052,2026-08-15 03:37:00,2026-08-15 15:07:00,23,23,3.9147826086956523,5.7,0,Fresco,Refrigerado,Oruro,False,True
VIA-00784,ORD-2026-02448,CAM-15,PROD-005,2026-08-22 02:28:00,2026-08-22 13:58:00,23,23,19.837391304347825,21.98,0,Seco,Refrigerado,La Paz,False,True
VIA-00785,ORD-2026-03355,CAM-24,PROD-011,2026-08-03 12:48:00,2026-08-04 00:18:00,24,24,-18.169999999999998,-17.33,0,Congelado,Refrigerado,Oruro,False,True
VIA-00786,ORD-2026-05280,CAM-13,PROD-040,2026-08-12 15:33:00,2026-08-13 03:03:00,24,24,20.993333333333332,23.22,0,Seco,Seco,Cochabamba,False,True
VIA-00787,ORD-2026-04827,CAM-01,PROD-036,2026-08-24 07:14:00,2026-08-24 18:44:00,24,0,,,0,Fresco,Refrigerado,Cochabamba,False,False
VIA-00788,ORD-2026-01291,CAM-24,PROD-046,2026-08-08 18:48:00,2026-08-09 06:18:00,24,24,20.12875,23.88,0,Seco,Refrigerado,Oruro,False,True
VIA-00789,ORD-2026-04946,CAM-09,PROD-042,2026-08-19 13:54:00,2026-08-20 01:24:00,24,24,20.19875,21.92,0,Seco,Seco,Santa Cruz,False,True
VIA-00790,ORD-2026-00579,CAM-26,PROD-032,2026-08-07 23:14:00,2026-08-08 10:44:00,24,24,19.099166666666665,22.65,0,Seco,Refrigerado,Tarija,False,True
VIA-00791,ORD-2026-05489,CAM-22,PROD-005,2026-08-20 05:19:00,2026-08-20 16:49:00,24,24,19.972083333333334,24.19,0,Seco,Refrigerado,Cochabamba,False,True
VIA-00792,ORD-2026-00283,CAM-08,PROD-049,2026-08-15 14:26:00,2026-08-16 01:56:00,24,0,,,0,Fresco,Refrigerado,Santa Cruz,False,False
VIA-00793,ORD-2026-03178,CAM-15,PROD-003,2026-08-04 08:03:00,2026-08-04 19:33:00,24,24,19.94125,22.74,0,Seco,Refrigerado,La Paz,False,True
VIA-00794,ORD-2026-02599,CAM-19,PROD-040,2026-08-26 21:58:00,2026-08-27 09:28:00,23,23,19.799565217391304,24.28,0,Seco,Refrigerado,Tarija,False,True
VIA-00795,ORD-2026-07355,CAM-26,PROD-029,2026-08-25 19:29:00,2026-08-26 06:59:00,24,24,20.017916666666668,22.58,0,Seco,Refrigerado,Tarija,False,True
VIA-00796,ORD-2026-02094,CAM-19,PROD-051,2026-08-22 18:32:00,2026-08-23 06:02:00,24,24,-18.124166666666667,-16.49,0,Congelado,Refrigerado,Tarija,False,True
VIA-00797,ORD-2026-00862,CAM-10,PROD-050,2026-08-21 16:48:00,2026-08-22 04:18:00,24,24,20.544166666666666,23.6,0,Seco,Refrigerado,La Paz,False,True
VIA-00798,ORD-2026-02748,CAM-02,PROD-011,2026-08-12 23:37:00,2026-08-13 11:07:00,24,24,-17.836666666666666,-16.46,0,Congelado,Refrigerado,Cochabamba,False,True
VIA-00799,ORD-2026-03153,CAM-10,PROD-057,2026-08-23 05:16:00,2026-08-23 16:46:00,24,24,19.918333333333333,22.53,0,Seco,Refrigerado,La Paz,False,True
VIA-00800,ORD-2026-02180,CAM-24,PROD-021,2026-08-24 18:54:00,2026-08-25 06:24:00,24,24,3.9920833333333334,5.54,0,Fresco,Refrigerado,Oruro,False,True
VIA-00801,ORD-2026-05376,CAM-26,PROD-055,2026-08-26 00:18:00,2026-08-26 11:48:00,24,24,20.21,23.81,0,Seco,Refrigerado,Tarija,False,True
VIA-00802,ORD-2026-04148,CAM-27,PROD-052,2026-08-25 16:01:00,2026-08-26 03:31:00,24,24,3.795,5.23,1,Fresco,Refrigerado,Cochabamba,True,True
VIA-00803,ORD-2026-02506,CAM-09,PROD-018,2026-08-22 06:27:00,2026-08-22 17:57:00,24,0,,,0,Seco,Seco,Santa Cruz,False,False
VIA-00804,ORD-2026-02744,CAM-26,PROD-024,2026-08-13 14:51:00,2026-08-14 02:21:00,24,24,19.490416666666665,25.02,1,Seco,Refrigerado,Tarija,True,True
VIA-00805,ORD-2026-04286,CAM-25,PROD-013,2026-08-28 04:46:00,2026-08-28 16:16:00,24,24,4.0200000000000005,5.24,0,Fresco,Refrigerado,Cochabamba,False,True
VIA-00806,ORD-2026-00865,CAM-08,PROD-008,2026-08-07 06:18:00,2026-08-07 17:48:00,24,24,-17.655833333333334,-15.99,1,Congelado,Refrigerado,Santa Cruz,True,True
VIA-00807,ORD-2026-01194,CAM-29,PROD-018,2026-08-15 14:00:00,2026-08-16 01:30:00,24,0,,,0,Seco,Seco,Santa Cruz,False,False
VIA-00808,ORD-2026-04644,CAM-08,PROD-047,2026-08-26 00:51:00,2026-08-26 12:21:00,24,24,4.433333333333334,5.9,0,Fresco,Refrigerado,Santa Cruz,False,True
VIA-00809,ORD-2026-02325,CAM-04,PROD-017,2026-08-22 08:10:00,2026-08-22 19:10:00,23,23,20.038695652173914,23.4,0,Seco,Seco,La Paz,False,True
VIA-00810,ORD-2026-07154,CAM-28,PROD-051,2026-08-25 05:10:00,2026-08-25 16:40:00,24,24,-18.25583333333333,-16.59,0,Congelado,Refrigerado,La Paz,False,True
VIA-00811,ORD-2026-01817,CAM-20,PROD-015,2026-08-07 07:45:00,2026-08-07 19:15:00,24,24,3.90625,5.14,0,Fresco,Refrigerado,Oruro,False,True
VIA-00812,ORD-2026-06578,CAM-25,PROD-047,2026-08-08 00:02:00,2026-08-08 11:32:00,24,24,4.06,5.05,0,Fresco,Refrigerado,Cochabamba,False,True
VIA-00813,ORD-2026-00406,CAM-28,PROD-003,2026-08-05 09:38:00,2026-08-05 21:08:00,24,24,20.773333333333333,24.75,0,Seco,Refrigerado,La Paz,False,True
VIA-00814,ORD-2026-06468,CAM-08,PROD-016,2026-08-12 08:09:00,2026-08-12 19:39:00,24,24,19.640833333333333,23.99,1,Seco,Refrigerado,Santa Cruz,True,True
VIA-00815,ORD-2026-00036,CAM-29,PROD-019,2026-08-15 20:28:00,2026-08-16 07:58:00,24,24,20.231666666666666,24.73,0,Seco,Seco,Santa Cruz,False,True
VIA-00816,ORD-2026-02113,CAM-20,PROD-010,2026-08-01 11:59:00,2026-08-01 23:29:00,24,24,19.646666666666665,21.83,0,Seco,Refrigerado,Oruro,False,True
VIA-00817,ORD-2026-03696,CAM-19,PROD-044,2026-08-29 19:04:00,2026-08-30 06:34:00,24,23,3.93,5.19,0,Fresco,Refrigerado,Tarija,False,True
VIA-00818,ORD-2026-05189,CAM-24,PROD-018,2026-08-27 02:03:00,2026-08-27 13:33:00,24,0,,,0,Seco,Refrigerado,Oruro,False,False
VIA-00819,ORD-2026-01821,CAM-01,PROD-040,2026-08-03 02:02:00,2026-08-03 13:32:00,24,24,19.25916666666667,22.39,0,Seco,Refrigerado,Cochabamba,False,True
VIA-00820,ORD-2026-03727,CAM-10,PROD-043,2026-08-27 04:22:00,2026-08-27 15:52:00,24,24,-16.516666666666666,-9.72,5,Congelado,Refrigerado,La Paz,True,True
VIA-00821,ORD-2026-06765,CAM-19,PROD-036,2026-08-01 18:53:00,2026-08-02 06:23:00,24,0,,,0,Fresco,Refrigerado,Tarija,False,False
VIA-00822,ORD-2026-04931,CAM-28,PROD-032,2026-08-15 18:40:00,2026-08-16 06:10:00,24,24,19.84875,22.31,0,Seco,Refrigerado,La Paz,False,True
VIA-00823,ORD-2026-03527,CAM-19,PROD-044,2026-08-02 22:34:00,2026-08-03 10:04:00,24,24,5.0737499999999995,10.61,5,Fresco,Refrigerado,Tarija,True,True
VIA-00824,ORD-2026-04778,CAM-28,PROD-049,2026-08-26 05:25:00,2026-08-26 16:55:00,24,0,,,0,Fresco,Refrigerado,La Paz,False,False
VIA-00825,ORD-2026-01054,CAM-08,PROD-037,2026-08-29 11:47:00,2026-08-29 23:17:00,24,24,4.120833333333333,6.05,1,Fresco,Refrigerado,Santa Cruz,True,True
VIA-00826,ORD-2026-01328,CAM-12,PROD-029,2026-08-08 13:33:00,2026-08-09 01:03:00,24,24,19.731666666666666,22.02,0,Seco,Seco,La Paz,False,True
VIA-00827,ORD-2026-01453,CAM-01,PROD-014,2026-08-22 20:19:00,2026-08-23 07:49:00,24,23,20.073478260869564,24.09,0,Seco,Refrigerado,Cochabamba,False,True
VIA-00828,ORD-2026-04623,CAM-01,PROD-049,2026-08-26 08:11:00,2026-08-26 19:41:00,24,0,,,0,Fresco,Refrigerado,Cochabamba,False,False
VIA-00829,ORD-2026-00696,CAM-24,PROD-041,2026-08-16 23:53:00,2026-08-17 11:23:00,24,23,-18.025652173913045,-16.42,0,Congelado,Refrigerado,Oruro,False,True
VIA-00830,ORD-2026-00964,CAM-20,PROD-058,2026-08-05 04:31:00,2026-08-05 16:01:00,24,24,-18.111250000000002,-16.24,1,Congelado,Refrigerado,Oruro,True,True
VIA-00831,ORD-2026-07048,CAM-28,PROD-046,2026-08-22 09:31:00,2026-08-22 21:01:00,24,24,20.422083333333333,25.19,1,Seco,Refrigerado,La Paz,True,True
VIA-00832,ORD-2026-03308,CAM-26,PROD-028,2026-08-20 14:18:00,2026-08-21 01:48:00,24,0,,,0,Seco,Refrigerado,Tarija,False,False
VIA-00833,ORD-2026-02268,CAM-27,PROD-016,2026-08-12 18:57:00,2026-08-13 06:27:00,24,24,19.541666666666668,22.68,1,Seco,Refrigerado,Cochabamba,True,True
VIA-00834,ORD-2026-05330,CAM-08,PROD-040,2026-08-10 00:37:00,2026-08-10 12:07:00,24,24,20.605416666666667,25.05,2,Seco,Refrigerado,Santa Cruz,True,True
VIA-00835,ORD-2026-00787,CAM-25,PROD-060,2026-08-13 00:53:00,2026-08-13 12:23:00,23,23,-16.376521739130432,-9.64,5,Congelado,Refrigerado,Cochabamba,True,True
VIA-00836,ORD-2026-05885,CAM-19,PROD-052,2026-08-30 16:24:00,2026-08-31 03:54:00,24,24,4.180833333333333,5.35,1,Fresco,Refrigerado,Tarija,True,True
VIA-00837,ORD-2026-05889,CAM-15,PROD-055,2026-08-02 05:25:00,2026-08-02 16:55:00,23,23,20.136521739130433,23.67,0,Seco,Refrigerado,La Paz,False,True
VIA-00838,ORD-2026-02844,CAM-20,PROD-046,2026-08-11 22:45:00,2026-08-12 10:15:00,24,24,19.969166666666666,23.09,0,Seco,Refrigerado,Oruro,False,True
VIA-00839,ORD-2026-05283,CAM-25,PROD-056,2026-08-20 12:29:00,2026-08-20 23:59:00,24,24,4.164583333333334,5.33,0,Fresco,Refrigerado,Cochabamba,False,True
VIA-00840,ORD-2026-05651,CAM-15,PROD-010,2026-08-13 14:50:00,2026-08-14 02:20:00,24,24,19.544999999999998,23.36,0,Seco,Refrigerado,La Paz,False,True
VIA-00841,ORD-2026-03786,CAM-10,PROD-011,2026-08-16 03:26:00,2026-08-16 14:56:00,24,24,-17.976666666666667,-16.5,0,Congelado,Refrigerado,La Paz,False,True
VIA-00842,ORD-2026-00500,CAM-25,PROD-019,2026-08-07 20:33:00,2026-08-08 08:03:00,24,24,19.861666666666668,22.95,0,Seco,Refrigerado,Cochabamba,False,True
VIA-00843,ORD-2026-07262,CAM-28,PROD-025,2026-08-26 00:12:00,2026-08-26 11:42:00,23,23,-16.73608695652174,-8.61,5,Congelado,Refrigerado,La Paz,True,True
VIA-00844,ORD-2026-05033,CAM-10,PROD-054,2026-08-08 16:59:00,2026-08-09 04:29:00,24,24,-18.01,-16.51,0,Congelado,Refrigerado,La Paz,False,True
VIA-00845,ORD-2026-01299,CAM-10,PROD-044,2026-08-14 15:29:00,2026-08-15 02:59:00,24,24,4.139583333333333,6.43,1,Fresco,Refrigerado,La Paz,True,True
VIA-00846,ORD-2026-02382,CAM-28,PROD-046,2026-08-16 03:16:00,2026-08-16 14:46:00,24,24,19.91208333333333,24.02,0,Seco,Refrigerado,La Paz,False,True
VIA-00847,ORD-2026-04887,CAM-19,PROD-018,2026-08-18 07:45:00,2026-08-18 19:15:00,23,0,,,0,Seco,Refrigerado,Tarija,False,False
VIA-00848,ORD-2026-02675,CAM-15,PROD-001,2026-08-16 18:46:00,2026-08-17 06:16:00,24,24,4.16375,5.68,0,Fresco,Refrigerado,La Paz,False,True
VIA-00849,ORD-2026-02982,CAM-24,PROD-012,2026-08-19 21:15:00,2026-08-20 08:45:00,24,24,19.649166666666666,23.87,0,Seco,Refrigerado,Oruro,False,True
VIA-00850,ORD-2026-05780,CAM-26,PROD-034,2026-08-15 22:40:00,2026-08-16 10:10:00,23,23,5.000869565217391,10.89,4,Fresco,Refrigerado,Tarija,True,True
VIA-00851,ORD-2026-04950,CAM-19,PROD-055,2026-08-13 15:27:00,2026-08-14 02:57:00,24,24,19.924166666666668,23.43,0,Seco,Refrigerado,Tarija,False,True
VIA-00852,ORD-2026-06976,CAM-19,PROD-034,2026-08-22 22:18:00,2026-08-23 09:48:00,24,24,5.454166666666667,11.12,5,Fresco,Refrigerado,Tarija,True,True
VIA-00853,ORD-2026-06319,CAM-02,PROD-052,2026-08-16 12:36:00,2026-08-17 00:06:00,23,23,5.298260869565217,10.71,5,Fresco,Refrigerado,Cochabamba,True,True
VIA-00854,ORD-2026-06495,CAM-24,PROD-017,2026-08-11 19:38:00,2026-08-12 07:08:00,24,24,19.775000000000002,22.61,0,Seco,Refrigerado,Oruro,False,True
VIA-00855,ORD-2026-02190,CAM-26,PROD-042,2026-08-01 07:37:00,2026-08-01 19:07:00,24,24,20.71166666666667,24.09,0,Seco,Refrigerado,Tarija,False,True
VIA-00856,ORD-2026-05146,CAM-28,PROD-024,2026-08-20 12:06:00,2026-08-20 23:36:00,24,24,19.847916666666666,23.38,0,Seco,Refrigerado,La Paz,False,True
VIA-00857,ORD-2026-01927,CAM-08,PROD-004,2026-08-09 17:08:00,2026-08-10 04:38:00,24,24,3.938333333333333,5.47,0,Fresco,Refrigerado,Santa Cruz,False,True
VIA-00858,ORD-2026-04635,CAM-01,PROD-029,2026-08-29 21:30:00,2026-08-30 09:00:00,24,24,19.892500000000002,23.15,0,Seco,Refrigerado,Cochabamba,False,True
VIA-00859,ORD-2026-04106,CAM-25,PROD-013,2026-08-28 11:25:00,2026-08-28 22:55:00,24,24,3.76375,5.32,1,Fresco,Refrigerado,Cochabamba,True,True
VIA-00860,ORD-2026-02367,CAM-28,PROD-053,2026-08-14 12:09:00,2026-08-14 23:39:00,24,24,4.1525,5.96,1,Fresco,Refrigerado,La Paz,True,True
VIA-00861,ORD-2026-00829,CAM-06,PROD-039,2026-08-24 16:54:00,2026-08-25 04:24:00,24,23,20.16772946859903,24.82,0,Seco,Seco,Cochabamba,False,True
VIA-00862,ORD-2026-02068,CAM-27,PROD-001,2026-08-30 00:37:00,2026-08-30 12:07:00,24,24,5.51875,11.27,5,Fresco,Refrigerado,Cochabamba,True,True
VIA-00863,ORD-2026-05918,CAM-08,PROD-052,2026-08-21 04:48:00,2026-08-21 16:18:00,24,24,5.167916666666667,10.91,5,Fresco,Refrigerado,Santa Cruz,True,True
VIA-00864,ORD-2026-00645,CAM-24,PROD-043,2026-08-03 03:48:00,2026-08-03 15:18:00,24,24,-18.22458333333333,-16.43,0,Congelado,Refrigerado,Oruro,False,True
VIA-00865,ORD-2026-05015,CAM-04,PROD-020,2026-08-18 13:40:00,2026-08-19 01:10:00,24,24,21.48625,27.62,1,Seco,Seco,La Paz,True,True
VIA-00866,ORD-2026-07341,CAM-02,PROD-032,2026-08-07 14:23:00,2026-08-08 01:53:00,24,24,20.522916666666667,24.65,0,Seco,Refrigerado,Cochabamba,False,True
VIA-00867,ORD-2026-05217,CAM-19,PROD-021,2026-08-14 02:02:00,2026-08-14 13:32:00,24,24,4.13125,6.1,1,Fresco,Refrigerado,Tarija,True,True
VIA-00868,ORD-2026-07482,CAM-24,PROD-026,2026-08-14 04:37:00,2026-08-14 16:07:00,24,0,,,0,Fresco,Refrigerado,Oruro,False,False
VIA-00869,ORD-2026-02812,CAM-26,PROD-058,2026-08-23 00:11:00,2026-08-23 11:41:00,24,24,-17.8275,-16.5,0,Congelado,Refrigerado,Tarija,False,True
VIA-00870,ORD-2026-02505,CAM-20,PROD-008,2026-08-02 18:57:00,2026-08-03 06:27:00,24,24,-17.6875,-16.24,0,Congelado,Refrigerado,Oruro,False,True
VIA-00871,ORD-2026-05637,CAM-24,PROD-030,2026-08-10 00:33:00,2026-08-10 12:03:00,24,24,19.87625,22.99,0,Seco,Refrigerado,Oruro,False,True
VIA-00872,ORD-2026-00235,CAM-08,PROD-013,2026-08-14 03:29:00,2026-08-14 14:59:00,24,24,3.9324999999999997,5.08,0,Fresco,Refrigerado,Santa Cruz,False,True
VIA-00873,ORD-2026-04386,CAM-19,PROD-027,2026-08-04 08:57:00,2026-08-04 20:27:00,24,24,4.0441666666666665,5.48,0,Fresco,Refrigerado,Tarija,False,True
VIA-00874,ORD-2026-01730,CAM-24,PROD-013,2026-08-23 10:56:00,2026-08-23 22:26:00,24,24,4.97375,10.2,5,Fresco,Refrigerado,Oruro,True,True
VIA-00875,ORD-2026-07088,CAM-19,PROD-004,2026-08-24 07:44:00,2026-08-24 19:14:00,24,24,3.7295833333333337,5.03,0,Fresco,Refrigerado,Tarija,False,True
VIA-00876,ORD-2026-03176,CAM-08,PROD-025,2026-08-24 01:55:00,2026-08-24 13:25:00,24,24,-18.085833333333333,-17.05,0,Congelado,Refrigerado,Santa Cruz,False,True
VIA-00877,ORD-2026-06341,CAM-03,PROD-007,2026-08-07 21:14:00,2026-08-08 08:44:00,24,24,19.818749999999998,23.74,0,Seco,Seco,Oruro,False,True
VIA-00878,ORD-2026-02175,CAM-01,PROD-056,2026-08-08 05:10:00,2026-08-08 16:40:00,23,23,4.138695652173913,5.63,0,Fresco,Refrigerado,Cochabamba,False,True
VIA-00879,ORD-2026-06707,CAM-01,PROD-020,2026-08-19 08:01:00,2026-08-19 19:31:00,23,23,20.24695652173913,23.56,1,Seco,Refrigerado,Cochabamba,True,True
VIA-00880,ORD-2026-04852,CAM-26,PROD-049,2026-08-09 23:22:00,2026-08-10 10:52:00,24,0,,,0,Fresco,Refrigerado,Tarija,False,False
VIA-00881,ORD-2026-06420,CAM-08,PROD-049,2026-08-17 20:30:00,2026-08-18 08:00:00,24,0,,,0,Fresco,Refrigerado,Santa Cruz,False,False
VIA-00882,ORD-2026-00488,CAM-26,PROD-041,2026-08-23 21:02:00,2026-08-24 08:32:00,24,23,-17.81869565217391,-16.5,0,Congelado,Refrigerado,Tarija,False,True
VIA-00883,ORD-2026-02126,CAM-19,PROD-012,2026-08-20 07:13:00,2026-08-20 18:43:00,24,24,21.025833333333335,23.32,0,Seco,Refrigerado,Tarija,False,True
VIA-00884,ORD-2026-02791,CAM-02,PROD-009,2026-08-14 08:44:00,2026-08-14 20:14:00,24,24,3.6816666666666666,4.91,0,Fresco,Refrigerado,Cochabamba,False,True
VIA-00885,ORD-2026-07094,CAM-08,PROD-036,2026-08-25 17:07:00,2026-08-26 04:07:00,23,0,,,0,Fresco,Refrigerado,Santa Cruz,False,False
VIA-00886,ORD-2026-05098,CAM-21,PROD-024,2026-08-03 05:38:00,2026-08-03 17:08:00,24,24,19.750833333333333,25.02,2,Seco,Seco,Tarija,True,True
VIA-00887,ORD-2026-06124,CAM-28,PROD-052,2026-08-26 20:14:00,2026-08-27 07:44:00,24,24,5.399166666666667,10.56,5,Fresco,Refrigerado,La Paz,True,True
VIA-00888,ORD-2026-02732,CAM-15,PROD-031,2026-08-22 14:18:00,2026-08-23 01:48:00,24,24,19.51087962962963,22.88,1,Seco,Refrigerado,La Paz,True,True
VIA-00889,ORD-2026-03183,CAM-07,PROD-060,2026-08-07 05:11:00,2026-08-07 16:41:00,24,23,-17.995652173913044,-16.26,0,Congelado,Seco,La Paz,False,True
VIA-00890,ORD-2026-02273,CAM-30,PROD-019,2026-08-04 05:54:00,2026-08-04 17:24:00,24,24,20.285,24.68,0,Seco,Seco,Cochabamba,False,True
VIA-00891,ORD-2026-02097,CAM-03,PROD-057,2026-08-23 03:12:00,2026-08-23 14:42:00,24,24,19.89087962962963,21.91,0,Seco,Seco,Oruro,False,True
VIA-00892,ORD-2026-06656,CAM-08,PROD-034,2026-08-14 18:37:00,2026-08-15 06:07:00,24,24,4.006666666666667,5.38,0,Fresco,Refrigerado,Santa Cruz,False,True
VIA-00893,ORD-2026-01236,CAM-10,PROD-049,2026-08-05 02:47:00,2026-08-05 13:47:00,22,0,,,0,Fresco,Refrigerado,La Paz,False,False
VIA-00894,ORD-2026-03236,CAM-26,PROD-015,2026-08-30 11:10:00,2026-08-30 22:40:00,24,23,4.03695652173913,5.29,0,Fresco,Refrigerado,Tarija,False,True
VIA-00895,ORD-2026-01584,CAM-28,PROD-054,2026-08-22 21:05:00,2026-08-23 08:35:00,24,23,-18.077391304347827,-16.53,0,Congelado,Refrigerado,La Paz,False,True
