fila_bronze,movimiento_id,lote_id,producto_id,centro_distribucion,fecha_ingreso,fecha_salida,fecha_vencimiento,cantidad_ingreso,cantidad_salida,cantidad_merma,dias_en_almacen,costo_unitario_bob,movimiento_id_en_cuarentena,movimiento_id_motivo,lote_id_en_cuarentena,lote_id_motivo,producto_id_en_cuarentena,producto_id_motivo,centro_distribucion_en_cuarentena,centro_distribucion_motivo,fecha_ingreso_en_cuarentena,fecha_ingreso_motivo,fecha_salida_en_cuarentena,fecha_salida_motivo,fecha_vencimiento_en_cuarentena,fecha_vencimiento_motivo,cantidad_ingreso_en_cuarentena,cantidad_ingreso_motivo,cantidad_salida_en_cuarentena,cantidad_salida_motivo,cantidad_merma_en_cuarentena,cantidad_merma_motivo,dias_en_almacen_en_cuarentena,dias_en_almacen_motivo,costo_unitario_bob_en_cuarentena,costo_unitario_bob_motivo,en_cuarentena_diagnostico,acciones_tratamiento,motivos_tratamiento,fecha_ingreso_tratada,fecha_salida_tratada,fecha_vencimiento_tratada,producto_id_tratado,cantidad_ingreso_tratada,cantidad_salida_tratada,cantidad_merma_tratada,dias_en_almacen_tratada,costo_unitario_bob_tratada,vida_util_producto_dias_usada,vencimiento_imputado,motivo_cuarentena_final,saldo_unidades_inventario,riesgo_salida_post_vencimiento,riesgo_basado_en_vencimiento_imputado,en_cuarentena_final,decision_tratamiento,apto_kpi_vencimiento_observado
1905,MOV-001905,LOT-2026-01905,PROD-003,Tarija,2026-08-04,2026-08-21,2027-08-04,91,86,1,17,68.01,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-08-04,2026-08-21,2027-08-04,PROD-003,91,86,1,17,68.01,365.0,False,,4,False,False,False,SILVER,True
1906,MOV-001906,LOT-2026-01906,PROD-035,Oruro,2026-06-02,2026-06-09,2026-11-29,880,864,12,7,37.84,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-06-02,2026-06-09,2026-11-29,PROD-035,880,864,12,7,37.84,180.0,False,,4,False,False,False,SILVER,True
1907,MOV-001907,LOT-2026-01907,PROD-040,Cochabamba,2026-05-19,2026-06-19,2027-05-19,894,884,8,31,40.19,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-05-19,2026-06-19,2027-05-19,PROD-040,894,884,8,31,40.19,365.0,False,,2,False,False,False,SILVER,True
1908,MOV-001908,LOT-2026-01908,PROD-010,Tarija,2026-07-22,2026-08-15,2027-07-22,396,393,3,24,18.97,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-22,2026-08-15,2027-07-22,PROD-010,396,393,3,24,18.97,365.0,False,,0,False,False,False,SILVER,True
1909,MOV-001909,LOT-2026-01909,PROD-054,La Paz,2026-07-02,2026-07-11,2026-12-29,357,346,5,9,79.92,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-02,2026-07-11,2026-12-29,PROD-054,357,346,5,9,79.92,180.0,False,,6,False,False,False,SILVER,True
1910,MOV-001910,LOT-2026-01910,PROD-013,Santa Cruz,2026-07-30,2026-08-07,2026-08-17,748,724,19,8,46.59,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-30,2026-08-07,2026-08-17,PROD-013,748,724,19,8,46.59,18.0,False,,5,False,False,False,SILVER,True
1911,MOV-001911,LOT-2026-01911,PROD-021,La Paz,2026-08-12,2026-09-10,2026-08-30,310,288,17,29,83.07,False,,False,,False,,False,,False,,False,Salida posterior al vencimiento (riesgo de negocio),False,,False,,False,,False,,False,,False,,False,,,2026-08-12,2026-09-10,2026-08-30,PROD-021,310,288,17,29,83.07,18.0,False,,5,True,False,False,SILVER,True
1912,MOV-001912,LOT-2026-01912,PROD-042,Cochabamba,2026-07-22,2026-08-05,2027-07-22,223,218,1,14,55.74,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-22,2026-08-05,2027-07-22,PROD-042,223,218,1,14,55.74,365.0,False,,4,False,False,False,SILVER,True
1913,MOV-001913,LOT-2026-01913,PROD-030,La Paz,2026-07-11,2026-07-26,2027-07-11,616,612,4,15,34.93,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-11,2026-07-26,2027-07-11,PROD-030,616,612,4,15,34.93,365.0,False,,0,False,False,False,SILVER,True
1914,MOV-001914,LOT-2026-01914,PROD-052,Cochabamba,2026-05-04,2026-05-19,2026-05-22,383,371,12,15,41.48,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-05-04,2026-05-19,2026-05-22,PROD-052,383,371,12,15,41.48,18.0,False,,0,False,False,False,SILVER,True
1915,MOV-001915,LOT-2026-01915,PROD-033,La Paz,2026-05-21,2026-06-01,2027-05-21,699,691,4,11,30.56,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-05-21,2026-06-01,2027-05-21,PROD-033,699,691,4,11,30.56,365.0,False,,4,False,False,False,SILVER,True
1916,MOV-001916,LOT-2026-01916,PROD-014,Cochabamba,2026-07-01,2026-07-17,2027-07-01,614,605,3,16,74.91,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-01,2026-07-17,2027-07-01,PROD-014,614,605,3,16,74.91,365.0,False,,6,False,False,False,SILVER,True
1917,MOV-001917,LOT-2026-01917,PROD-028,Tarija,2026-07-23,2026-08-05,2027-07-23,542,538,3,13,27.13,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-23,2026-08-05,2027-07-23,PROD-028,542,538,3,13,27.13,365.0,False,,1,False,False,False,SILVER,True
1918,MOV-001918,LOT-2026-01918,PROD-003,Tarija,2026-05-15,2026-05-30,2027-05-15,69,62,1,15,68.01,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-05-15,2026-05-30,2027-05-15,PROD-003,69,62,1,15,68.01,365.0,False,,6,False,False,False,SILVER,True
1919,MOV-001919,LOT-2026-01919,PROD-005,Santa Cruz,2026-06-16,2026-07-30,2027-06-16,258,250,5,44,35.68,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-06-16,2026-07-30,2027-06-16,PROD-005,258,250,5,44,35.68,365.0,False,,3,False,False,False,SILVER,True
1920,MOV-001920,LOT-2026-01920,PROD-006,La Paz,2026-07-05,2026-07-20,2027-07-05,712,704,4,15,29.49,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-05,2026-07-20,2027-07-05,PROD-006,712,704,4,15,29.49,365.0,False,,4,False,False,False,SILVER,True
1921,MOV-001921,LOT-2026-01921,PROD-046,La Paz,2026-06-24,2026-07-26,2027-06-24,662,654,5,32,25.66,False,,False,,False,Sin correspondencia en Productos Silver de cobertura parcial,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-06-24,2026-07-26,2027-06-24,PROD-046,662,654,5,32,25.66,365.0,False,,3,False,False,False,SILVER,True
1922,MOV-001922,LOT-2026-01922,PROD-027,Santa Cruz,2026-07-21,2026-08-13,2026-08-08,312,295,14,23,64.06,False,,False,,False,,False,,False,,False,Salida posterior al vencimiento (riesgo de negocio),False,,False,,False,,False,,False,,False,,False,,,2026-07-21,2026-08-13,2026-08-08,PROD-027,312,295,14,23,64.06,18.0,False,,3,True,False,False,SILVER,True
1923,MOV-001923,LOT-2026-01923,PROD-032,Oruro,2026-06-13,2026-07-04,2027-06-13,106,100,1,21,33.13,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-06-13,2026-07-04,2027-06-13,PROD-032,106,100,1,21,33.13,365.0,False,,5,False,False,False,SILVER,True
1924,MOV-001924,LOT-2026-01924,PROD-003,La Paz,2026-05-28,2026-06-22,2027-05-28,257,254,1,25,68.01,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-05-28,2026-06-22,2027-05-28,PROD-003,257,254,1,25,68.01,365.0,False,,2,False,False,False,SILVER,True
1925,MOV-001925,LOT-2026-01925,PROD-043,Oruro,2026-06-05,2026-06-06,2026-12-02,760,747,10,1,16.46,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-06-05,2026-06-06,2026-12-02,PROD-043,760,747,10,1,16.46,180.0,False,,3,False,False,False,SILVER,True
1926,MOV-001926,LOT-2026-01926,PROD-038,Tarija,2026-07-30,2026-08-14,2027-07-30,95,93,1,15,26.68,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-30,2026-08-14,2027-07-30,PROD-038,95,93,1,15,26.68,365.0,False,,1,False,False,False,SILVER,True
1927,MOV-001927,LOT-2026-01927,PROD-040,Santa Cruz,2026-08-05,2026-08-31,2027-08-05,855,842,8,26,40.19,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-08-05,2026-08-31,2027-08-05,PROD-040,855,842,8,26,40.19,365.0,False,,5,False,False,False,SILVER,True
1928,MOV-001928,LOT-2026-01928,PROD-045,Oruro,2026-08-24,2026-09-08,2026-09-11,323,312,10,15,27.1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-08-24,2026-09-08,2026-09-11,PROD-045,323,312,10,15,27.1,18.0,False,,1,False,False,False,SILVER,True
1929,MOV-001929,LOT-2026-01929,PROD-040,Oruro,2026-06-19,2026-08-01,2027-06-19,512,497,9,43,40.19,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-06-19,2026-08-01,2027-06-19,PROD-040,512,497,9,43,40.19,365.0,False,,6,False,False,False,SILVER,True
1930,MOV-001930,LOT-2026-01930,PROD-038,Tarija,2026-07-03,2026-08-01,2027-07-03,216,212,2,29,26.68,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-03,2026-08-01,2027-07-03,PROD-038,216,212,2,29,26.68,365.0,False,,2,False,False,False,SILVER,True
1931,MOV-001931,LOT-2026-01931,PROD-020,La Paz,2026-06-17,2026-07-03,2027-06-17,303,301,2,16,59.96,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-06-17,2026-07-03,2027-06-17,PROD-020,303,301,2,16,59.96,365.0,False,,0,False,False,False,SILVER,True
1932,MOV-001932,LOT-2026-01932,PROD-050,Cochabamba,2026-08-20,2026-09-24,2027-08-20,200,197,1,35,46.57,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-08-20,2026-09-24,2027-08-20,PROD-050,200,197,1,35,46.57,365.0,False,,2,False,False,False,SILVER,True
1933,MOV-001933,LOT-2026-01933,PROD-056,Oruro,2026-08-05,2026-08-19,2026-08-23,279,264,9,14,33.35,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-08-05,2026-08-19,2026-08-23,PROD-056,279,264,9,14,33.35,18.0,False,,6,False,False,False,SILVER,True
1934,MOV-001934,LOT-2026-01934,PROD-027,Tarija,2026-08-03,2026-08-11,2026-08-21,792,767,20,8,64.06,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-08-03,2026-08-11,2026-08-21,PROD-027,792,767,20,8,64.06,18.0,False,,5,False,False,False,SILVER,True
1935,MOV-001935,LOT-2026-01935,PROD-025,La Paz,2026-07-05,2026-07-29,2027-01-01,669,655,10,24,54.32,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-05,2026-07-29,2027-01-01,PROD-025,669,655,10,24,54.32,180.0,False,,4,False,False,False,SILVER,True
1936,MOV-001936,LOT-2026-01936,PROD-058,Tarija,2026-08-05,2026-08-09,2027-02-01,964,947,12,4,82.19,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-08-05,2026-08-09,2027-02-01,PROD-058,964,947,12,4,82.19,180.0,False,,5,False,False,False,SILVER,True
1937,MOV-001937,LOT-2026-01937,PROD-006,Santa Cruz,2026-07-20,2026-08-09,2027-07-20,288,283,2,20,29.49,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-20,2026-08-09,2027-07-20,PROD-006,288,283,2,20,29.49,365.0,False,,3,False,False,False,SILVER,True
1938,MOV-001938,LOT-2026-01938,PROD-032,Cochabamba,2026-06-30,2026-08-03,2027-06-30,820,808,6,34,33.13,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-06-30,2026-08-03,2027-06-30,PROD-032,820,808,6,34,33.13,365.0,False,,6,False,False,False,SILVER,True
1939,MOV-001939,LOT-2026-01939,PROD-031,La Paz,2026-08-11,2026-09-03,2027-08-11,276,272,2,23,50.89,False,,False,,False,Sin correspondencia en Productos Silver de cobertura parcial,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-08-11,2026-09-03,2027-08-11,PROD-031,276,272,2,23,50.89,365.0,False,,2,False,False,False,SILVER,True
1940,MOV-001940,LOT-2026-01940,PROD-015,Oruro,2026-08-09,2026-08-28,2026-08-27,899,863,34,19,68.74,False,,False,,False,,False,,False,,False,Salida posterior al vencimiento (riesgo de negocio),False,,False,,False,,False,,False,,False,,False,,,2026-08-09,2026-08-28,2026-08-27,PROD-015,899,863,34,19,68.74,18.0,False,,2,True,False,False,SILVER,True
1941,MOV-001941,LOT-2026-01941,PROD-033,Tarija,2026-05-14,2026-06-05,2027-05-14,239,234,1,22,30.56,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-05-14,2026-06-05,2027-05-14,PROD-033,239,234,1,22,30.56,365.0,False,,4,False,False,False,SILVER,True
1942,MOV-001942,LOT-2026-01942,PROD-044,Oruro,2026-05-10,2026-05-17,2026-05-28,568,552,14,7,38.35,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-05-10,2026-05-17,2026-05-28,PROD-044,568,552,14,7,38.35,18.0,False,,2,False,False,False,SILVER,True
1943,MOV-001943,LOT-2026-01943,PROD-013,Cochabamba,2026-06-08,2026-06-25,2026-06-26,521,499,17,17,46.59,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-06-08,2026-06-25,2026-06-26,PROD-013,521,499,17,17,46.59,18.0,False,,5,False,False,False,SILVER,True
1944,MOV-001944,LOT-2026-01944,PROD-040,Oruro,2026-07-04,2026-08-13,2027-07-04,319,308,4,40,40.19,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-04,2026-08-13,2027-07-04,PROD-040,319,308,4,40,40.19,365.0,False,,7,False,False,False,SILVER,True
1945,MOV-001945,LOT-2026-01945,PROD-017,La Paz,2026-07-03,2026-08-04,2027-07-03,649,639,4,32,34.67,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-03,2026-08-04,2027-07-03,PROD-017,649,639,4,32,34.67,365.0,False,,6,False,False,False,SILVER,True
1946,MOV-001946,LOT-2026-01946,PROD-040,Cochabamba,2026-05-28,2026-06-09,2027-05-28,429,426,2,12,40.19,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-05-28,2026-06-09,2027-05-28,PROD-040,429,426,2,12,40.19,365.0,False,,1,False,False,False,SILVER,True
1947,MOV-001947,LOT-2026-01947,PROD-046,Cochabamba,2026-06-13,2026-07-12,2027-06-13,589,578,5,29,25.66,False,,False,,False,Sin correspondencia en Productos Silver de cobertura parcial,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-06-13,2026-07-12,2027-06-13,PROD-046,589,578,5,29,25.66,365.0,False,,6,False,False,False,SILVER,True
1948,MOV-001948,LOT-2026-01948,PROD-052,La Paz,2026-05-19,2026-05-20,2026-06-06,106,101,3,1,41.48,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-05-19,2026-05-20,2026-06-06,PROD-052,106,101,3,1,41.48,18.0,False,,2,False,False,False,SILVER,True
1949,MOV-001949,LOT-2026-01949,PROD-034,Cochabamba,2026-08-16,2026-09-14,2026-09-03,818,773,43,29,54.4,False,,False,,False,,False,,False,,False,Salida posterior al vencimiento (riesgo de negocio),False,,False,,False,,False,,False,,False,,False,,,2026-08-16,2026-09-14,2026-09-03,PROD-034,818,773,43,29,54.4,18.0,False,,2,True,False,False,SILVER,True
1950,MOV-001950,LOT-2026-01950, prod-028 ,Oruro,2026-08-19,2026-09-01,2027-08-19,468,463,4,13,27.13,False,,False,,True,Formato esperado: PROD-\d{3},False,,False,,False,,False,,False,,False,,False,,False,,False,,True,NORMALIZAR_PRODUCTO_ID,Espacios y mayúsculas normalizados,2026-08-19,2026-09-01,2027-08-19,PROD-028,468,463,4,13,27.13,365.0,False,,1,False,False,False,SILVER,True
1951,MOV-001951,LOT-2026-01951,PROD-030,La Paz,2026-06-11,2026-07-10,2027-06-11,211,208,1,29,34.93,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-06-11,2026-07-10,2027-06-11,PROD-030,211,208,1,29,34.93,365.0,False,,2,False,False,False,SILVER,True
1952,MOV-001952,LOT-2026-01952,PROD-014,Santa Cruz,2026-05-05,2026-05-22,2027-05-05,482,478,3,17,74.91,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-05-05,2026-05-22,2027-05-05,PROD-014,482,478,3,17,74.91,365.0,False,,1,False,False,False,SILVER,True
1953,MOV-001953,LOT-2026-01953,PROD-051,Tarija,2026-08-28,2026-09-05,2027-02-24,812,795,10,8,24.83,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-08-28,2026-09-05,2027-02-24,PROD-051,812,795,10,8,24.83,180.0,False,,7,False,False,False,SILVER,True
1954,MOV-001954,LOT-2026-01954,PROD-006,La Paz,2026-05-01,2026-05-15,2027-05-01,881,873,6,14,29.49,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-05-01,2026-05-15,2027-05-01,PROD-006,881,873,6,14,29.49,365.0,False,,2,False,False,False,SILVER,True
1955,MOV-001955,LOT-2026-01955,PROD-037,La Paz,2026-08-26,2026-09-11,2026-09-13,411,396,14,16,25.76,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-08-26,2026-09-11,2026-09-13,PROD-037,411,396,14,16,25.76,18.0,False,,1,False,False,False,SILVER,True
1956,MOV-001956,LOT-2026-01956,PROD-015,Tarija,2026-05-01,2026-05-07,2026-05-19,705,684,19,6,68.74,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-05-01,2026-05-07,2026-05-19,PROD-015,705,684,19,6,68.74,18.0,False,,2,False,False,False,SILVER,True
1957,MOV-001957,LOT-2026-01957,PROD-045,Santa Cruz,2026-07-28,2026-08-05,2026-08-15,869,842,26,8,27.1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-28,2026-08-05,2026-08-15,PROD-045,869,842,26,8,27.1,18.0,False,,1,False,False,False,SILVER,True
1958,MOV-001958,LOT-2026-01958,PROD-030,Santa Cruz,2026-05-07,2026-05-26,2027-05-07,478,471,4,19,34.93,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-05-07,2026-05-26,2027-05-07,PROD-030,478,471,4,19,34.93,365.0,False,,3,False,False,False,SILVER,True
1959,MOV-001959,LOT-2026-01959,PROD-008,Tarija,2026-06-30,2026-07-02,2026-12-27,550,539,7,2,79.52,False,,False,,False,Sin correspondencia en Productos Silver de cobertura parcial,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-06-30,2026-07-02,2026-12-27,PROD-008,550,539,7,2,79.52,180.0,False,,4,False,False,False,SILVER,True
1960,MOV-001960,LOT-2026-01960,PROD-007,Santa Cruz,2026-07-19,2026-08-02,2027-07-19,76,70,1,14,20.78,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-19,2026-08-02,2027-07-19,PROD-007,76,70,1,14,20.78,365.0,False,,5,False,False,False,SILVER,True
1961,MOV-001961,LOT-2026-01961,PROD-052,Tarija,2026-07-19,2026-07-29,2026-08-06,764,742,20,10,41.48,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-19,2026-07-29,2026-08-06,PROD-052,764,742,20,10,41.48,18.0,False,,2,False,False,False,SILVER,True
1962,MOV-001962,LOT-2026-01962,PROD-008,Oruro,2026-05-30,2026-06-07,2026-11-26,184,176,2,8,79.52,False,,False,,False,Sin correspondencia en Productos Silver de cobertura parcial,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-05-30,2026-06-07,2026-11-26,PROD-008,184,176,2,8,79.52,180.0,False,,6,False,False,False,SILVER,True
1963,MOV-001963,LOT-2026-01963,PROD-006,Oruro,2026-07-14,2026-07-28,2027-07-14,100,98,1,14,29.49,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-14,2026-07-28,2027-07-14,PROD-006,100,98,1,14,29.49,365.0,False,,1,False,False,False,SILVER,True
1964,MOV-001964,LOT-2026-01964,PROD-049,Oruro,2026-06-19,2026-07-13,2026-07-07,183,173,8,24,53.71,False,,False,,False,,False,,False,,False,Salida posterior al vencimiento (riesgo de negocio),False,,False,,False,,False,,False,,False,,False,,,2026-06-19,2026-07-13,2026-07-07,PROD-049,183,173,8,24,53.71,18.0,False,,2,True,False,False,SILVER,True
1965,MOV-001965,LOT-2026-01965,PROD-052,Tarija,2026-06-26,2026-06-30,2026-07-14,917,887,26,4,41.48,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-06-26,2026-06-30,2026-07-14,PROD-052,917,887,26,4,41.48,18.0,False,,4,False,False,False,SILVER,True
1966,MOV-001966,LOT-2026-01966,PROD-044,Oruro,2026-07-01,2026-07-14,2026-07-19,805,780,22,13,38.35,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-01,2026-07-14,2026-07-19,PROD-044,805,780,22,13,38.35,18.0,False,,3,False,False,False,SILVER,True
1967,MOV-001967,LOT-2026-01967,PROD-047,Cochabamba,2026-07-23,2026-07-28,2026-08-10,922,894,25,5,68.27,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-23,2026-07-28,2026-08-10,PROD-047,922,894,25,5,68.27,18.0,False,,3,False,False,False,SILVER,True
1968,MOV-001968,LOT-2026-01968,PROD-054,La Paz,2026-05-08,2026-05-17,2026-11-04,176,171,2,9,79.92,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-05-08,2026-05-17,2026-11-04,PROD-054,176,171,2,9,79.92,180.0,False,,3,False,False,False,SILVER,True
1969,MOV-001969,LOT-2026-01969,PROD-010,Tarija,2026-05-03,2026-05-29,2027-05-03,140,134,1,26,18.97,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-05-03,2026-05-29,2027-05-03,PROD-010,140,134,1,26,18.97,365.0,False,,5,False,False,False,SILVER,True
1970,MOV-001970,LOT-2026-01970,PROD-014,Tarija,2026-05-11,2026-05-28,2027-05-11,227,221,2,17,74.91,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-05-11,2026-05-28,2027-05-11,PROD-014,227,221,2,17,74.91,365.0,False,,4,False,False,False,SILVER,True
1971,MOV-001971,LOT-2026-01971,PROD-011,Oruro,2026-08-02,2026-08-05,2027-01-29,869,856,11,3,32.86,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-08-02,2026-08-05,2027-01-29,PROD-011,869,856,11,3,32.86,180.0,False,,2,False,False,False,SILVER,True
1972,MOV-001972,LOT-2026-01972,PROD-001,Tarija,2026-07-25,2026-07-31,2026-08-12,857,828,22,6,20.26,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-25,2026-07-31,2026-08-12,PROD-001,857,828,22,6,20.26,18.0,False,,7,False,False,False,SILVER,True
1973,MOV-001973,LOT-2026-01973,PROD-042,Santa Cruz,2026-07-11,2026-08-04,2027-07-11,616,606,3,24,55.74,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-11,2026-08-04,2027-07-11,PROD-042,616,606,3,24,55.74,365.0,False,,7,False,False,False,SILVER,True
1974,MOV-001974,LOT-2026-01974,PROD-005,Cochabamba,2026-07-26,2026-08-17,2027-07-26,407,396,4,22,35.68,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-26,2026-08-17,2027-07-26,PROD-005,407,396,4,22,35.68,365.0,False,,7,False,False,False,SILVER,True
