_fila_bronze,timestamp,viaje_id,order_id,camion_id,producto_id,temperatura_cabina_c,humedad_cabina_pct,desviacion_termica_flag,temperatura_anterior,ts_temperatura_anterior,variacion_temperatura_30min,ts_base_variacion,motivo_temperatura_anterior,motivo_variacion_30min,desviacion_proximos_60min_flag,ventana_objetivo_evaluable,objetivo_coincide_con_silver,calidad_estado,calidad_motivo
466,2026-08-26 04:24:00+00:00,VIA-00020,ORD-2026-01231,CAM-20,PROD-039,23.02,62.5,0,17.93,2026-08-26 03:54:00+00:00,5.09,2026-08-26 03:54:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
467,2026-08-26 04:54:00+00:00,VIA-00020,ORD-2026-01231,CAM-20,PROD-039,20.99,43.5,0,23.02,2026-08-26 04:24:00+00:00,-2.030000000000001,2026-08-26 04:24:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
468,2026-08-26 05:24:00+00:00,VIA-00020,ORD-2026-01231,CAM-20,PROD-039,19.06,56.7,0,20.99,2026-08-26 04:54:00+00:00,-1.9299999999999997,2026-08-26 04:54:00+00:00,,,,False,False,objetivo_no_evaluable,sin_cobertura_futura_hasta_60min_en_la_entidad
469,2026-08-26 05:54:00+00:00,VIA-00020,ORD-2026-01231,CAM-20,PROD-039,22.04,45.0,0,19.06,2026-08-26 05:24:00+00:00,2.9800000000000004,2026-08-26 05:24:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
471,2026-08-26 06:54:00+00:00,VIA-00020,ORD-2026-01231,CAM-20,PROD-039,20.33,50.2,0,22.04,2026-08-26 05:54:00+00:00,,,,"sin_lectura_en_[t-45,t-30]_minutos",0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
472,2026-08-26 07:24:00+00:00,VIA-00020,ORD-2026-01231,CAM-20,PROD-039,18.15,58.5,0,20.33,2026-08-26 06:54:00+00:00,-2.1799999999999997,2026-08-26 06:54:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
473,2026-08-26 07:54:00+00:00,VIA-00020,ORD-2026-01231,CAM-20,PROD-039,19.28,51.5,0,18.15,2026-08-26 07:24:00+00:00,1.1300000000000026,2026-08-26 07:24:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
474,2026-08-26 08:24:00+00:00,VIA-00020,ORD-2026-01231,CAM-20,PROD-039,17.75,51.7,0,19.28,2026-08-26 07:54:00+00:00,-1.5300000000000011,2026-08-26 07:54:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
475,2026-08-26 08:54:00+00:00,VIA-00020,ORD-2026-01231,CAM-20,PROD-039,17.43,54.5,0,17.75,2026-08-26 08:24:00+00:00,-0.3200000000000003,2026-08-26 08:24:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
476,2026-08-26 09:24:00+00:00,VIA-00020,ORD-2026-01231,CAM-20,PROD-039,22.08,55.7,0,17.43,2026-08-26 08:54:00+00:00,4.649999999999999,2026-08-26 08:54:00+00:00,,,,False,False,objetivo_no_evaluable,sin_cobertura_futura_hasta_60min_en_la_entidad
477,2026-08-26 09:54:00+00:00,VIA-00020,ORD-2026-01231,CAM-20,PROD-039,22.09,48.3,0,22.08,2026-08-26 09:24:00+00:00,0.010000000000001563,2026-08-26 09:24:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
479,2026-08-26 10:54:00+00:00,VIA-00020,ORD-2026-01231,CAM-20,PROD-039,20.91,51.0,0,22.09,2026-08-26 09:54:00+00:00,,,,"sin_lectura_en_[t-45,t-30]_minutos",0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
480,2026-08-26 11:24:00+00:00,VIA-00020,ORD-2026-01231,CAM-20,PROD-039,19.34,54.6,0,20.91,2026-08-26 10:54:00+00:00,-1.5700000000000003,2026-08-26 10:54:00+00:00,,,,False,False,objetivo_no_evaluable,sin_cobertura_futura_hasta_60min_en_la_entidad
481,2026-08-26 11:54:00+00:00,VIA-00020,ORD-2026-01231,CAM-20,PROD-039,20.69,60.2,0,19.34,2026-08-26 11:24:00+00:00,1.3500000000000014,2026-08-26 11:24:00+00:00,,,,False,False,objetivo_no_evaluable,sin_cobertura_futura_hasta_60min_en_la_entidad
482,2026-08-22 08:48:00+00:00,VIA-00021,ORD-2026-02240,CAM-02,PROD-027,3.98,69.4,0,,,,,primera_lectura_del_viaje,primera_lectura_del_viaje,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
483,2026-08-22 09:18:00+00:00,VIA-00021,ORD-2026-02240,CAM-02,PROD-027,3.81,79.6,0,3.98,2026-08-22 08:48:00+00:00,-0.16999999999999993,2026-08-22 08:48:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
484,2026-08-22 09:48:00+00:00,VIA-00021,ORD-2026-02240,CAM-02,PROD-027,5.08,78.3,0,3.81,2026-08-22 09:18:00+00:00,1.27,2026-08-22 09:18:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
485,2026-08-22 10:18:00+00:00,VIA-00021,ORD-2026-02240,CAM-02,PROD-027,4.59,81.0,0,5.08,2026-08-22 09:48:00+00:00,-0.4900000000000002,2026-08-22 09:48:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
486,2026-08-22 10:48:00+00:00,VIA-00021,ORD-2026-02240,CAM-02,PROD-027,3.96,88.8,0,4.59,2026-08-22 10:18:00+00:00,-0.6299999999999999,2026-08-22 10:18:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
487,2026-08-22 11:18:00+00:00,VIA-00021,ORD-2026-02240,CAM-02,PROD-027,4.43,64.0,0,3.96,2026-08-22 10:48:00+00:00,0.46999999999999975,2026-08-22 10:48:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
488,2026-08-22 11:48:00+00:00,VIA-00021,ORD-2026-02240,CAM-02,PROD-027,2.6,78.9,0,4.43,2026-08-22 11:18:00+00:00,-1.8299999999999996,2026-08-22 11:18:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
489,2026-08-22 12:18:00+00:00,VIA-00021,ORD-2026-02240,CAM-02,PROD-027,4.28,79.1,0,2.6,2026-08-22 11:48:00+00:00,1.6800000000000002,2026-08-22 11:48:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
490,2026-08-22 12:48:00+00:00,VIA-00021,ORD-2026-02240,CAM-02,PROD-027,3.01,90.2,0,4.28,2026-08-22 12:18:00+00:00,-1.2700000000000005,2026-08-22 12:18:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
491,2026-08-22 13:18:00+00:00,VIA-00021,ORD-2026-02240,CAM-02,PROD-027,4.38,69.9,0,3.01,2026-08-22 12:48:00+00:00,1.37,2026-08-22 12:48:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
492,2026-08-22 13:48:00+00:00,VIA-00021,ORD-2026-02240,CAM-02,PROD-027,2.47,87.8,0,4.38,2026-08-22 13:18:00+00:00,-1.9099999999999997,2026-08-22 13:18:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
493,2026-08-22 14:18:00+00:00,VIA-00021,ORD-2026-02240,CAM-02,PROD-027,4.14,75.1,0,2.47,2026-08-22 13:48:00+00:00,1.6699999999999995,2026-08-22 13:48:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
494,2026-08-22 14:48:00+00:00,VIA-00021,ORD-2026-02240,CAM-02,PROD-027,4.96,76.3,0,4.14,2026-08-22 14:18:00+00:00,0.8200000000000003,2026-08-22 14:18:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
495,2026-08-22 15:18:00+00:00,VIA-00021,ORD-2026-02240,CAM-02,PROD-027,3.56,88.2,0,4.96,2026-08-22 14:48:00+00:00,-1.4,2026-08-22 14:48:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
496,2026-08-22 15:48:00+00:00,VIA-00021,ORD-2026-02240,CAM-02,PROD-027,4.92,82.9,0,3.56,2026-08-22 15:18:00+00:00,1.3599999999999999,2026-08-22 15:18:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
497,2026-08-22 16:18:00+00:00,VIA-00021,ORD-2026-02240,CAM-02,PROD-027,3.87,82.2,0,4.92,2026-08-22 15:48:00+00:00,-1.0499999999999998,2026-08-22 15:48:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
498,2026-08-22 16:48:00+00:00,VIA-00021,ORD-2026-02240,CAM-02,PROD-027,4.74,88.3,0,3.87,2026-08-22 16:18:00+00:00,0.8700000000000001,2026-08-22 16:18:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
499,2026-08-22 17:18:00+00:00,VIA-00021,ORD-2026-02240,CAM-02,PROD-027,5.49,81.5,0,4.74,2026-08-22 16:48:00+00:00,0.75,2026-08-22 16:48:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
500,2026-08-22 17:48:00+00:00,VIA-00021,ORD-2026-02240,CAM-02,PROD-027,3.72,72.3,0,5.49,2026-08-22 17:18:00+00:00,-1.77,2026-08-22 17:18:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
501,2026-08-22 18:18:00+00:00,VIA-00021,ORD-2026-02240,CAM-02,PROD-027,3.49,74.1,0,3.72,2026-08-22 17:48:00+00:00,-0.22999999999999998,2026-08-22 17:48:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
502,2026-08-22 18:48:00+00:00,VIA-00021,ORD-2026-02240,CAM-02,PROD-027,4.16,76.0,0,3.49,2026-08-22 18:18:00+00:00,0.6699999999999999,2026-08-22 18:18:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
503,2026-08-22 19:18:00+00:00,VIA-00021,ORD-2026-02240,CAM-02,PROD-027,3.8,82.2,0,4.16,2026-08-22 18:48:00+00:00,-0.3600000000000003,2026-08-22 18:48:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
504,2026-08-22 19:48:00+00:00,VIA-00021,ORD-2026-02240,CAM-02,PROD-027,4.22,79.4,0,3.8,2026-08-22 19:18:00+00:00,0.41999999999999993,2026-08-22 19:18:00+00:00,,,,False,False,objetivo_no_evaluable,sin_cobertura_futura_hasta_60min_en_la_entidad
505,2026-08-22 20:18:00+00:00,VIA-00021,ORD-2026-02240,CAM-02,PROD-027,4.41,75.7,0,4.22,2026-08-22 19:48:00+00:00,0.1900000000000004,2026-08-22 19:48:00+00:00,,,,False,False,objetivo_no_evaluable,sin_cobertura_futura_hasta_60min_en_la_entidad
506,2026-08-27 03:02:00+00:00,VIA-00022,ORD-2026-05581,CAM-23,PROD-056,4.477777777777779,78.8,0,,,,,primera_lectura_del_viaje,primera_lectura_del_viaje,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
507,2026-08-27 03:32:00+00:00,VIA-00022,ORD-2026-05581,CAM-23,PROD-056,3.6,81.7,0,4.477777777777779,2026-08-27 03:02:00+00:00,-0.8777777777777787,2026-08-27 03:02:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
508,2026-08-27 04:02:00+00:00,VIA-00022,ORD-2026-05581,CAM-23,PROD-056,4.9,76.6,0,3.6,2026-08-27 03:32:00+00:00,1.3000000000000003,2026-08-27 03:32:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
509,2026-08-27 04:32:00+00:00,VIA-00022,ORD-2026-05581,CAM-23,PROD-056,4.28,77.0,0,4.9,2026-08-27 04:02:00+00:00,-0.6200000000000001,2026-08-27 04:02:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
510,2026-08-27 05:02:00+00:00,VIA-00022,ORD-2026-05581,CAM-23,PROD-056,3.54,76.4,0,4.28,2026-08-27 04:32:00+00:00,-0.7400000000000002,2026-08-27 04:32:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
511,2026-08-27 05:32:00+00:00,VIA-00022,ORD-2026-05581,CAM-23,PROD-056,2.59,83.1,0,3.54,2026-08-27 05:02:00+00:00,-0.9500000000000002,2026-08-27 05:02:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
512,2026-08-27 06:02:00+00:00,VIA-00022,ORD-2026-05581,CAM-23,PROD-056,3.98,82.4,0,2.59,2026-08-27 05:32:00+00:00,1.3900000000000001,2026-08-27 05:32:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
513,2026-08-27 06:32:00+00:00,VIA-00022,ORD-2026-05581,CAM-23,PROD-056,4.46,73.2,0,3.98,2026-08-27 06:02:00+00:00,0.48,2026-08-27 06:02:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
514,2026-08-27 07:02:00+00:00,VIA-00022,ORD-2026-05581,CAM-23,PROD-056,2.52,87.0,0,4.46,2026-08-27 06:32:00+00:00,-1.94,2026-08-27 06:32:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
515,2026-08-27 07:32:00+00:00,VIA-00022,ORD-2026-05581,CAM-23,PROD-056,4.76,71.6,0,2.52,2026-08-27 07:02:00+00:00,2.2399999999999998,2026-08-27 07:02:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
516,2026-08-27 08:02:00+00:00,VIA-00022,ORD-2026-05581,CAM-23,PROD-056,4.45,71.0,0,4.76,2026-08-27 07:32:00+00:00,-0.3099999999999996,2026-08-27 07:32:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
517,2026-08-27 08:32:00+00:00,VIA-00022,ORD-2026-05581,CAM-23,PROD-056,4.03,81.2,0,4.45,2026-08-27 08:02:00+00:00,-0.41999999999999993,2026-08-27 08:02:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
518,2026-08-27 09:02:00+00:00,VIA-00022,ORD-2026-05581,CAM-23,PROD-056,4.11,65.7,0,4.03,2026-08-27 08:32:00+00:00,0.08000000000000007,2026-08-27 08:32:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
519,2026-08-27 09:32:00+00:00,VIA-00022,ORD-2026-05581,CAM-23,PROD-056,4.01,90.6,0,4.11,2026-08-27 09:02:00+00:00,-0.10000000000000053,2026-08-27 09:02:00+00:00,,,1.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
520,2026-08-27 10:02:00+00:00,VIA-00022,ORD-2026-05581,CAM-23,PROD-056,5.93,86.8,0,4.01,2026-08-27 09:32:00+00:00,1.92,2026-08-27 09:32:00+00:00,,,1.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
521,2026-08-27 10:32:00+00:00,VIA-00022,ORD-2026-05581,CAM-23,PROD-056,10.39,67.8,1,5.93,2026-08-27 10:02:00+00:00,4.460000000000001,2026-08-27 10:02:00+00:00,,,1.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
522,2026-08-27 11:02:00+00:00,VIA-00022,ORD-2026-05581,CAM-23,PROD-056,10.57,80.0,1,10.39,2026-08-27 10:32:00+00:00,0.17999999999999972,2026-08-27 10:32:00+00:00,,,1.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
523,2026-08-27 11:32:00+00:00,VIA-00022,ORD-2026-05581,CAM-23,PROD-056,11.4,87.9,1,10.57,2026-08-27 11:02:00+00:00,0.8300000000000001,2026-08-27 11:02:00+00:00,,,1.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
524,2026-08-27 12:02:00+00:00,VIA-00022,ORD-2026-05581,CAM-23,PROD-056,11.68,71.7,1,11.4,2026-08-27 11:32:00+00:00,0.27999999999999936,2026-08-27 11:32:00+00:00,,,1.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
525,2026-08-27 12:32:00+00:00,VIA-00022,ORD-2026-05581,CAM-23,PROD-056,10.65,71.1,1,11.68,2026-08-27 12:02:00+00:00,-1.0299999999999994,2026-08-27 12:02:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
526,2026-08-27 13:02:00+00:00,VIA-00022,ORD-2026-05581,CAM-23,PROD-056,2.79,86.5,0,10.65,2026-08-27 12:32:00+00:00,-7.86,2026-08-27 12:32:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
527,2026-08-27 13:32:00+00:00,VIA-00022,ORD-2026-05581,CAM-23,PROD-056,3.17,74.2,0,2.79,2026-08-27 13:02:00+00:00,0.3799999999999999,2026-08-27 13:02:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
528,2026-08-27 14:02:00+00:00,VIA-00022,ORD-2026-05581,CAM-23,PROD-056,3.78,83.8,0,3.17,2026-08-27 13:32:00+00:00,0.6099999999999999,2026-08-27 13:32:00+00:00,,,,False,False,objetivo_no_evaluable,sin_cobertura_futura_hasta_60min_en_la_entidad
529,2026-08-27 14:32:00+00:00,VIA-00022,ORD-2026-05581,CAM-23,PROD-056,4.48,71.7,0,3.78,2026-08-27 14:02:00+00:00,0.7000000000000006,2026-08-27 14:02:00+00:00,,,,False,False,objetivo_no_evaluable,sin_cobertura_futura_hasta_60min_en_la_entidad
530,2026-08-14 20:18:00+00:00,VIA-00023,ORD-2026-01360,CAM-12,PROD-012,20.18,51.4,0,,,,,primera_lectura_del_viaje,primera_lectura_del_viaje,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
532,2026-08-14 21:18:00+00:00,VIA-00023,ORD-2026-01360,CAM-12,PROD-012,20.86,51.5,0,20.18,2026-08-14 20:18:00+00:00,,,,"sin_lectura_en_[t-45,t-30]_minutos",0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
533,2026-08-14 21:48:00+00:00,VIA-00023,ORD-2026-01360,CAM-12,PROD-012,22.09,48.5,0,20.86,2026-08-14 21:18:00+00:00,1.2300000000000004,2026-08-14 21:18:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
534,2026-08-14 22:18:00+00:00,VIA-00023,ORD-2026-01360,CAM-12,PROD-012,18.69,,0,22.09,2026-08-14 21:48:00+00:00,-3.3999999999999986,2026-08-14 21:48:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
535,2026-08-14 22:48:00+00:00,VIA-00023,ORD-2026-01360,CAM-12,PROD-012,19.85,57.1,0,18.69,2026-08-14 22:18:00+00:00,1.1600000000000001,2026-08-14 22:18:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
536,2026-08-14 23:18:00+00:00,VIA-00023,ORD-2026-01360,CAM-12,PROD-012,20.45,49.0,0,19.85,2026-08-14 22:48:00+00:00,0.5999999999999979,2026-08-14 22:48:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
537,2026-08-14 23:48:00+00:00,VIA-00023,ORD-2026-01360,CAM-12,PROD-012,21.86,46.4,0,20.45,2026-08-14 23:18:00+00:00,1.4100000000000001,2026-08-14 23:18:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
538,2026-08-15 00:18:00+00:00,VIA-00023,ORD-2026-01360,CAM-12,PROD-012,19.2,38.4,0,21.86,2026-08-14 23:48:00+00:00,-2.66,2026-08-14 23:48:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
539,2026-08-15 00:48:00+00:00,VIA-00023,ORD-2026-01360,CAM-12,PROD-012,20.76,44.7,0,19.2,2026-08-15 00:18:00+00:00,1.5600000000000023,2026-08-15 00:18:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
540,2026-08-15 01:18:00+00:00,VIA-00023,ORD-2026-01360,CAM-12,PROD-012,19.21,44.2,0,20.76,2026-08-15 00:48:00+00:00,-1.5500000000000007,2026-08-15 00:48:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
541,2026-08-15 01:48:00+00:00,VIA-00023,ORD-2026-01360,CAM-12,PROD-012,18.86,38.9,0,19.21,2026-08-15 01:18:00+00:00,-0.3500000000000014,2026-08-15 01:18:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
542,2026-08-15 02:18:00+00:00,VIA-00023,ORD-2026-01360,CAM-12,PROD-012,19.89,54.9,0,18.86,2026-08-15 01:48:00+00:00,1.0300000000000011,2026-08-15 01:48:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
543,2026-08-15 02:48:00+00:00,VIA-00023,ORD-2026-01360,CAM-12,PROD-012,22.15,36.5,0,19.89,2026-08-15 02:18:00+00:00,2.259999999999998,2026-08-15 02:18:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
544,2026-08-15 03:18:00+00:00,VIA-00023,ORD-2026-01360,CAM-12,PROD-012,21.97,53.9,0,22.15,2026-08-15 02:48:00+00:00,-0.17999999999999972,2026-08-15 02:48:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
545,2026-08-15 03:48:00+00:00,VIA-00023,ORD-2026-01360,CAM-12,PROD-012,18.87,45.7,0,21.97,2026-08-15 03:18:00+00:00,-3.099999999999998,2026-08-15 03:18:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
546,2026-08-15 04:18:00+00:00,VIA-00023,ORD-2026-01360,CAM-12,PROD-012,19.07,39.0,0,18.87,2026-08-15 03:48:00+00:00,0.1999999999999993,2026-08-15 03:48:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
547,2026-08-15 04:48:00+00:00,VIA-00023,ORD-2026-01360,CAM-12,PROD-012,18.62,54.5,0,19.07,2026-08-15 04:18:00+00:00,-0.4499999999999993,2026-08-15 04:18:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
548,2026-08-15 05:18:00+00:00,VIA-00023,ORD-2026-01360,CAM-12,PROD-012,18.09,48.2,0,18.62,2026-08-15 04:48:00+00:00,-0.5300000000000011,2026-08-15 04:48:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
549,2026-08-15 05:48:00+00:00,VIA-00023,ORD-2026-01360,CAM-12,PROD-012,21.42,58.5,0,18.09,2026-08-15 05:18:00+00:00,3.330000000000002,2026-08-15 05:18:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
550,2026-08-15 06:18:00+00:00,VIA-00023,ORD-2026-01360,CAM-12,PROD-012,23.4,32.3,0,21.42,2026-08-15 05:48:00+00:00,1.9799999999999969,2026-08-15 05:48:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
551,2026-08-15 06:48:00+00:00,VIA-00023,ORD-2026-01360,CAM-12,PROD-012,19.24,49.2,0,23.4,2026-08-15 06:18:00+00:00,-4.16,2026-08-15 06:18:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
552,2026-08-15 07:18:00+00:00,VIA-00023,ORD-2026-01360,CAM-12,PROD-012,19.88,49.2,0,19.24,2026-08-15 06:48:00+00:00,0.6400000000000006,2026-08-15 06:48:00+00:00,,,,False,False,objetivo_no_evaluable,sin_cobertura_futura_hasta_60min_en_la_entidad
553,2026-08-15 07:48:00+00:00,VIA-00023,ORD-2026-01360,CAM-12,PROD-012,20.17,57.1,0,19.88,2026-08-15 07:18:00+00:00,0.2900000000000027,2026-08-15 07:18:00+00:00,,,,False,False,objetivo_no_evaluable,sin_cobertura_futura_hasta_60min_en_la_entidad
554,2026-08-22 18:18:00+00:00,VIA-00024,ORD-2026-00869,CAM-24,PROD-059,21.21,38.0,0,,,,,primera_lectura_del_viaje,primera_lectura_del_viaje,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
555,2026-08-22 18:48:00+00:00,VIA-00024,ORD-2026-00869,CAM-24,PROD-059,22.58,45.4,0,21.21,2026-08-22 18:18:00+00:00,1.3699999999999974,2026-08-22 18:18:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
556,2026-08-22 19:18:00+00:00,VIA-00024,ORD-2026-00869,CAM-24,PROD-059,23.9,51.0,0,22.58,2026-08-22 18:48:00+00:00,1.3200000000000003,2026-08-22 18:48:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
557,2026-08-22 19:48:00+00:00,VIA-00024,ORD-2026-00869,CAM-24,PROD-059,22.04,47.0,0,23.9,2026-08-22 19:18:00+00:00,-1.8599999999999994,2026-08-22 19:18:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
558,2026-08-22 20:18:00+00:00,VIA-00024,ORD-2026-00869,CAM-24,PROD-059,19.97,55.4,0,22.04,2026-08-22 19:48:00+00:00,-2.0700000000000003,2026-08-22 19:48:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
559,2026-08-22 20:48:00+00:00,VIA-00024,ORD-2026-00869,CAM-24,PROD-059,18.55,43.4,0,19.97,2026-08-22 20:18:00+00:00,-1.4199999999999982,2026-08-22 20:18:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
560,2026-08-22 21:18:00+00:00,VIA-00024,ORD-2026-00869,CAM-24,PROD-059,19.76,53.5,0,18.55,2026-08-22 20:48:00+00:00,1.2100000000000009,2026-08-22 20:48:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
561,2026-08-22 21:48:00+00:00,VIA-00024,ORD-2026-00869,CAM-24,PROD-059,21.97222222222222,68.9,0,19.76,2026-08-22 21:18:00+00:00,2.21222222222222,2026-08-22 21:18:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
562,2026-08-22 22:18:00+00:00,VIA-00024,ORD-2026-00869,CAM-24,PROD-059,17.64,53.2,0,21.97222222222222,2026-08-22 21:48:00+00:00,-4.332222222222221,2026-08-22 21:48:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
