fila_bronze,timestamp,viaje_id,order_id,camion_id,producto_id,temperatura_cabina_c,temp_unit,humedad_cabina_pct,desviacion_termica_flag,desviacion_proximos_60min_flag,columnas_con_problemas,cantidad_problemas,reglas_con_problemas,incidencias_json,cantidad_critical,cantidad_warning,en_cuarentena,version_diagnostico,version_catalogo,sha256_bronze,zona_horaria_origen,reglas_no_ejecutadas
8064,2026-08-06 06:33:00,VIA-00336,ORD-2026-04251,CAM-28,PROD-026,3.3,C,90.7,0,0,producto_id,1,IOT-R026,"[{""rule_id"": ""IOT-R026"", ""columna_afectada"": ""producto_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""PROD-026"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",0,1,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
8065,2026-08-21 18:31:00,VIA-00337,ORD-2026-02793,CAM-27,PROD-042,20.17,C,48.1,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
8066,2026-08-21 19:01:00,VIA-00337,ORD-2026-02793,CAM-27,PROD-042,19.13,C,41.4,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
8067,2026-08-21 19:31:00,VIA-00337,ORD-2026-02793,CAM-27,PROD-042,19.88,C,33.7,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
8068,2026-08-21 20:01:00,VIA-00337,ORD-2026-02793,CAM-27,PROD-042,19.64,C,39.1,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
8069,2026-08-21 20:31:00,VIA-00337,ORD-2026-02793,CAM-27,PROD-042,20.15,C,55.7,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
8070,2026-08-21 21:01:00,VIA-00337,ORD-2026-02793,CAM-27,PROD-042,24.09,C,43.9,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
8071,2026-08-21 21:31:00,VIA-00337,ORD-2026-02793,CAM-27,PROD-042,20.93,C,42.6,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
8072,2026-08-21 22:01:00,VIA-00337,ORD-2026-02793,CAM-27,PROD-042,24.46,C,47.8,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
8073,2026-08-21 22:31:00,VIA-00337,ORD-2026-02793,CAM-27,PROD-042,17.78,C,44.6,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
8074,2026-08-21 23:01:00,VIA-00337,ORD-2026-02793,CAM-27,PROD-042,21.86,C,42.5,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
8075,2026-08-21 23:31:00,VIA-00337,ORD-2026-02793,CAM-27,PROD-042,21.93,C,55.8,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
8076,2026-08-22 00:01:00,VIA-00337,ORD-2026-02793,CAM-27,PROD-042,20.89,C,53.2,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
8077,2026-08-22 00:31:00,VIA-00337,ORD-2026-02793,CAM-27,PROD-042,19.84,C,44.4,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
8078,2026-08-22 01:01:00,VIA-00337,ORD-2026-02793,CAM-27,PROD-042,17.4,C,50.8,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
8079,2026-08-22 01:31:00,VIA-00337,ORD-2026-02793,CAM-27,PROD-042,21.85,C,46.3,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
8080,2026-08-22 02:01:00,VIA-00337,ORD-2026-02793,CAM-27,PROD-042,19.31,C,48.8,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
8081,2026-08-22 02:31:00,VIA-00337,ORD-2026-02793,CAM-27,PROD-042,20.21,C,52.5,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
8082,2026-08-22 03:01:00,VIA-00337,ORD-2026-02793,CAM-27,PROD-042,22.5,C,36.1,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
8083,2026-08-22 03:31:00,VIA-00337,ORD-2026-02793,CAM-27,PROD-042,21.28,C,53.3,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
8084,2026-08-22 04:01:00,VIA-00337,ORD-2026-02793,CAM-27,PROD-042,22.16,C,59.7,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
8085,2026-08-22 04:31:00,VIA-00337,ORD-2026-02793,CAM-27,PROD-042,23.28,C,34.2,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
8086,2026-08-22 05:01:00,VIA-00337,ORD-2026-02793,CAM-27,PROD-042,16.3,C,46.8,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
8087,2026-08-22 05:31:00,VIA-00337,ORD-2026-02793,CAM-27,PROD-042,21.74,C,59.1,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
8088,2026-08-22 06:01:00,VIA-00337,ORD-2026-02793,CAM-27,PROD-042,20.11,C,62.7,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
8089,2026-08-22 05:28:00,VIA-00338,ORD-2026-00314,CAM-06,PROD-046,22.61,C,52.6,0,0,producto_id,1,IOT-R026,"[{""rule_id"": ""IOT-R026"", ""columna_afectada"": ""producto_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""PROD-046"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",0,1,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
8090,2026-08-22 05:58:00,VIA-00338,ORD-2026-00314,CAM-06,PROD-046,21.23,C,51.6,0,0,producto_id,1,IOT-R026,"[{""rule_id"": ""IOT-R026"", ""columna_afectada"": ""producto_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""PROD-046"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",0,1,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
8091,2026-08-22 06:28:00,VIA-00338,ORD-2026-00314,CAM-06,PROD-046,17.16,C,43.0,0,0,producto_id,1,IOT-R026,"[{""rule_id"": ""IOT-R026"", ""columna_afectada"": ""producto_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""PROD-046"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",0,1,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
8092,2026-08-22 06:58:00,VIA-00338,ORD-2026-00314,CAM-06,PROD-046,18.88,C,37.6,0,0,producto_id,1,IOT-R026,"[{""rule_id"": ""IOT-R026"", ""columna_afectada"": ""producto_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""PROD-046"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",0,1,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
8093,2026-08-22 07:28:00,VIA-00338,ORD-2026-00314,CAM-06,PROD-046,21.79,C,56.4,0,0,producto_id,1,IOT-R026,"[{""rule_id"": ""IOT-R026"", ""columna_afectada"": ""producto_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""PROD-046"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",0,1,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
8094,2026-08-22 07:58:00,VIA-00338,ORD-2026-00314,CAM-06,PROD-046,22.84,C,49.1,0,0,producto_id,1,IOT-R026,"[{""rule_id"": ""IOT-R026"", ""columna_afectada"": ""producto_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""PROD-046"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",0,1,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
8095,2026-08-22 08:28:00,VIA-00338,ORD-2026-00314,CAM-06,PROD-046,18.37,C,49.1,0,0,producto_id,1,IOT-R026,"[{""rule_id"": ""IOT-R026"", ""columna_afectada"": ""producto_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""PROD-046"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",0,1,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
8096,2026-08-22 08:58:00,VIA-00338,ORD-2026-00314,CAM-06,PROD-046,18.2,C,56.7,0,0,producto_id,1,IOT-R026,"[{""rule_id"": ""IOT-R026"", ""columna_afectada"": ""producto_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""PROD-046"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",0,1,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
8097,2026-08-22 09:28:00,VIA-00338,ORD-2026-00314,CAM-06,PROD-046,18.05,C,45.5,0,0,producto_id,1,IOT-R026,"[{""rule_id"": ""IOT-R026"", ""columna_afectada"": ""producto_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""PROD-046"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",0,1,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
8098,2026-08-22 09:58:00,VIA-00338,ORD-2026-00314,CAM-06,PROD-046,20.94,C,46.9,0,0,producto_id,1,IOT-R026,"[{""rule_id"": ""IOT-R026"", ""columna_afectada"": ""producto_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""PROD-046"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",0,1,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
8099,2026-08-22 10:28:00,VIA-00338,ORD-2026-00314,CAM-06,PROD-046,18.69,C,54.1,0,0,producto_id,1,IOT-R026,"[{""rule_id"": ""IOT-R026"", ""columna_afectada"": ""producto_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""PROD-046"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",0,1,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
8100,2026-08-22 10:58:00,VIA-00338,ORD-2026-00314,CAM-06,PROD-046,19.19,C,34.8,0,0,producto_id,1,IOT-R026,"[{""rule_id"": ""IOT-R026"", ""columna_afectada"": ""producto_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""PROD-046"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",0,1,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
8101,2026-08-22 11:28:00,VIA-00338,ORD-2026-00314,CAM-06,PROD-046,19.81,C,42.8,0,0,producto_id,1,IOT-R026,"[{""rule_id"": ""IOT-R026"", ""columna_afectada"": ""producto_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""PROD-046"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",0,1,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
8102,2026-08-22 11:58:00,VIA-00338,ORD-2026-00314,CAM-06,PROD-046,22.86,C,49.9,0,0,producto_id,1,IOT-R026,"[{""rule_id"": ""IOT-R026"", ""columna_afectada"": ""producto_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""PROD-046"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",0,1,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
8103,2026-08-22 12:28:00,VIA-00338,ORD-2026-00314,CAM-06,PROD-046,20.16,C,53.1,0,0,producto_id,1,IOT-R026,"[{""rule_id"": ""IOT-R026"", ""columna_afectada"": ""producto_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""PROD-046"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",0,1,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
8104,2026-08-22 12:58:00,VIA-00338,ORD-2026-00314,CAM-06,PROD-046,19.37,C,51.2,0,0,producto_id,1,IOT-R026,"[{""rule_id"": ""IOT-R026"", ""columna_afectada"": ""producto_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""PROD-046"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",0,1,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
8105,2026-08-22 13:28:00,VIA-00338,ORD-2026-00314,CAM-06,PROD-046,18.89,C,51.5,0,0,producto_id,1,IOT-R026,"[{""rule_id"": ""IOT-R026"", ""columna_afectada"": ""producto_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""PROD-046"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",0,1,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
8106,2026-08-22 13:58:00,VIA-00338,ORD-2026-00314,CAM-06,PROD-046,20.47,C,48.5,0,0,producto_id,1,IOT-R026,"[{""rule_id"": ""IOT-R026"", ""columna_afectada"": ""producto_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""PROD-046"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",0,1,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
8107,2026-08-22 14:28:00,VIA-00338,ORD-2026-00314,CAM-06,PROD-046,17.91,C,43.3,0,0,producto_id,1,IOT-R026,"[{""rule_id"": ""IOT-R026"", ""columna_afectada"": ""producto_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""PROD-046"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",0,1,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
8108,2026-08-22 14:58:00,VIA-00338,ORD-2026-00314,CAM-06,PROD-046,21.07,C,46.9,0,0,producto_id,1,IOT-R026,"[{""rule_id"": ""IOT-R026"", ""columna_afectada"": ""producto_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""PROD-046"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",0,1,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
8109,2026-08-22 15:28:00,VIA-00338,ORD-2026-00314,CAM-06,PROD-046,21.35,C,46.6,0,0,producto_id,1,IOT-R026,"[{""rule_id"": ""IOT-R026"", ""columna_afectada"": ""producto_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""PROD-046"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",0,1,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
8110,2026-08-22 15:58:00,VIA-00338,ORD-2026-00314,CAM-06,PROD-046,19.66,C,51.2,0,0,producto_id,1,IOT-R026,"[{""rule_id"": ""IOT-R026"", ""columna_afectada"": ""producto_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""PROD-046"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",0,1,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
8111,2026-08-22 16:28:00,VIA-00338,ORD-2026-00314,CAM-06,PROD-046,21.19,C,43.1,0,0,producto_id,1,IOT-R026,"[{""rule_id"": ""IOT-R026"", ""columna_afectada"": ""producto_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""PROD-046"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",0,1,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
8112,2026-08-22 16:58:00,VIA-00338,ORD-2026-00314,CAM-06,PROD-046,20.63,C,56.1,0,0,producto_id,1,IOT-R026,"[{""rule_id"": ""IOT-R026"", ""columna_afectada"": ""producto_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""PROD-046"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",0,1,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
8113,2026-08-14 04:46:00,VIA-00339,ORD-2026-07057,CAM-15,PROD-041,-17.75,C,70.7,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028
