_fila_bronze,movimiento_id,lote_id,producto_id,centro_distribucion,fecha_ingreso,fecha_salida,fecha_vencimiento,cantidad_ingreso,cantidad_salida,cantidad_merma,dias_en_almacen,costo_unitario_bob,movimiento_id_original,lote_id_original,producto_id_original,centro_distribucion_original,fecha_ingreso_original,fecha_salida_original,fecha_vencimiento_original,cantidad_ingreso_original,cantidad_salida_original,cantidad_merma_original,dias_en_almacen_original,costo_unitario_bob_original,errores_bloqueantes,motivos_transformacion,motivos_imputacion,fue_transformada,fue_imputada,cantidad_ingreso_conversion_invalida,cantidad_ingreso_centinela_detectado,cantidad_salida_conversion_invalida,cantidad_salida_centinela_detectado,cantidad_merma_conversion_invalida,cantidad_merma_centinela_detectado,dias_en_almacen_conversion_invalida,dias_en_almacen_centinela_detectado,costo_unitario_bob_conversion_invalida,costo_unitario_bob_centinela_detectado,fecha_ingreso_timestamp_detectado,fecha_ingreso_timestamp_utc,fecha_salida_timestamp_detectado,fecha_salida_timestamp_utc,fecha_vencimiento_timestamp_detectado,fecha_vencimiento_timestamp_utc,fecha_ingreso_conversion_determinista,fecha_ingreso_conversion_invalida,fecha_salida_conversion_determinista,fecha_salida_conversion_invalida,fecha_vencimiento_conversion_determinista,fecha_vencimiento_conversion_invalida,fecha_salida_vacia,centro_distribucion_valido,salida_incoherente,cantidad_restante_calculada,dias_vencimiento_calculado,vence_dentro_30_dias,duplicado_clave,duplicado_exacto,conflicto_clave,conservar_copia_duplicada,producto_id_corresponde_productos_silver,fecha_vencimiento_fuente,wms_lote_id_disponible,calidad_motivo,calidad_estado,conteo_transformaciones,conteo_imputaciones,imputacion_metodo,imputacion_motivo
971,MOV-000971,LOT-2026-00971,PROD-010,Santa Cruz,2026-05-13,2026-05-30,2027-05-13,294.0,285.0,2.0,17.0,18.97,MOV-000971,LOT-2026-00971,PROD-010,Santa Cruz,2026-05-13,2026-05-30,2027-05-13,294,285,2,17,18.97,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,7.0,-255.0,False,False,False,False,False,False,bronze_observada,False,sin_incidencias,valida,0,0,,
972,MOV-000972,LOT-2026-00972,PROD-010,La Paz,2026-05-07,2026-05-21,2027-05-07,376.0,369.0,2.0,14.0,18.97,MOV-000972,LOT-2026-00972,PROD-010,La Paz,2026-05-07,2026-05-21,2027-05-07,376,369,2,14,18.97,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,5.0,-249.0,False,False,False,False,False,False,bronze_observada,False,sin_incidencias,valida,0,0,,
973,MOV-000973,LOT-2026-00973,PROD-035,Oruro,2026-05-13,2026-05-22,2026-11-09,883.0,868.0,11.0,9.0,37.84,MOV-000973,LOT-2026-00973,PROD-035,Oruro,2026-05-13,2026-05-22,2026-11-09,883,868,11,9,37.84,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,4.0,-70.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
974,MOV-000974,LOT-2026-00974,PROD-004,La Paz,2026-06-30,2026-07-16,2026-07-18,466.0,444.0,16.0,16.0,16.27,MOV-000974,LOT-2026-00974,PROD-004,La Paz,2026-06-30,2026-07-16,2026-07-18,466,444,16,16,16.27,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,6.0,44.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
975,MOV-000975,LOT-2026-00975,PROD-050,Cochabamba,2026-07-15,2026-08-01,2027-07-15,486.0,476.0,4.0,17.0,46.57,MOV-000975,LOT-2026-00975,PROD-050,Cochabamba,2026-07-15,2026-08-01,2027-07-15,486,476,4,17,46.57,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,6.0,-318.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
976,MOV-000976,LOT-2026-00976,PROD-006,Cochabamba,2026-08-17,2026-09-01,2027-08-17,919.0,908.0,5.0,15.0,29.49,MOV-000976,LOT-2026-00976,PROD-006,Cochabamba,2026-08-17,2026-09-01,2027-08-17,919,908,5,15,29.49,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,6.0,-351.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
977,MOV-000977,LOT-2026-00977,PROD-049,Santa Cruz,2026-08-05,2026-08-28,2026-08-23,705.0,672.0,32.0,23.0,53.71,MOV-000977,LOT-2026-00977,PROD-049,Santa Cruz,2026-08-05,2026-08-28,2026-08-23,705,672,32,23,53.71,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,1.0,8.0,True,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
979,MOV-000979,LOT-2026-00979,PROD-024,La Paz,2026-08-02,2026-09-09,2027-08-02,500.0,491.0,6.0,38.0,16.74,MOV-000979,LOT-2026-00979,PROD-024,La Paz,2026-08-02,2026-09-09,2027-08-02,500,491,6,38,16.74,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,3.0,-336.0,False,False,False,False,False,False,bronze_observada,False,sin_incidencias,valida,0,0,,
980,MOV-000980,LOT-2026-00980,PROD-014,La Paz,2026-06-06,2026-06-18,2027-06-06,901.0,892.0,6.0,12.0,74.91,MOV-000980,LOT-2026-00980,PROD-014,La Paz,2026-06-06,2026-06-18,2027-06-06,901,892,6,12,74.91,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,3.0,-279.0,False,False,False,False,False,False,bronze_observada,False,sin_incidencias,valida,0,0,,
981,MOV-000981,LOT-2026-00981,PROD-049,La Paz,2026-05-09,2026-05-17,2026-05-27,180.0,170.0,5.0,8.0,53.71,MOV-000981,LOT-2026-00981,PROD-049,La Paz,2026-05-09,2026-05-17,2026-05-27,180,170,5,8,53.71,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,5.0,96.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
982,MOV-000982,LOT-2026-00982,PROD-023,La Paz,2026-06-12,2026-07-07,2026-06-30,84.0,80.0,4.0,25.0,22.32,MOV-000982,LOT-2026-00982,PROD-023,La Paz,2026-06-12,2026-07-07,2026-06-30,84,80,4,25,22.32,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,0.0,62.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
983,MOV-000983,LOT-2026-00983,PROD-050,Tarija,2026-08-03,2026-08-14,2027-08-03,690.0,676.0,9.0,11.0,46.57,MOV-000983,LOT-2026-00983,PROD-050,Tarija,2026-08-03,2026-08-14,2027-08-03,690,676,9,11,46.57,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,5.0,-337.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
984,MOV-000984,LOT-2026-00984,PROD-023,Tarija,2026-05-17,2026-05-23,2026-06-04,914.0,884.0,24.0,6.0,22.32,MOV-000984,LOT-2026-00984,PROD-023,Tarija,2026-05-17,2026-05-23,2026-06-04,914,884,24,6,22.32,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,6.0,88.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
985,MOV-000985,LOT-2026-00985,PROD-012,La Paz,2026-07-06,2026-07-23,2027-07-06,64.0,58.0,0.0,17.0,59.96,MOV-000985,LOT-2026-00985,PROD-012,La Paz,2026-07-06,2026-07-23,2027-07-06,64,58,0,17,59.96,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,6.0,-309.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
986,MOV-000986,LOT-2026-00986,PROD-028,Santa Cruz,2026-07-18,2026-08-21,2027-07-18,697.0,689.0,5.0,34.0,27.13,MOV-000986,LOT-2026-00986,PROD-028,Santa Cruz,2026-07-18,2026-08-21,2027-07-18,697,689,5,34,27.13,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,3.0,-321.0,False,False,False,False,False,False,bronze_observada,False,sin_incidencias,valida,0,0,,
987,MOV-000987,LOT-2026-00987,PROD-060,Tarija,2026-06-21,2026-07-01,2026-12-18,446.0,440.0,5.0,10.0,30.63,MOV-000987,LOT-2026-00987,PROD-060,Tarija,2026-06-21,2026-07-01,2026-12-18,446,440,5,10,30.63,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,1.0,-109.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
988,MOV-000988,LOT-2026-00988,PROD-031,Oruro,2026-07-27,2026-08-15,2027-07-27,827.0,821.0,6.0,19.0,50.89,MOV-000988,LOT-2026-00988,PROD-031,Oruro,2026-07-27,2026-08-15,2027-07-27,827,821,6,19,50.89,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,0.0,-330.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
989,MOV-000989,LOT-2026-00989,PROD-056,Oruro,2026-05-14,2026-05-22,2026-06-01,754.0,729.0,23.0,8.0,33.35,MOV-000989,LOT-2026-00989,PROD-056,Oruro,2026-05-14,2026-05-22,2026-06-01,754,729,23,8,33.35,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,2.0,91.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
990,MOV-000990,LOT-2026-00990,PROD-044,Oruro,2026-08-11,2026-09-12,2026-08-29,367.0,343.0,20.0,32.0,38.35,MOV-000990,LOT-2026-00990,PROD-044,Oruro,2026-08-11,2026-09-12,2026-08-29,367,343,20,32,38.35,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,4.0,2.0,True,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
991,MOV-000991,LOT-2026-00991,PROD-013,Cochabamba,2026-07-25,2026-08-02,2026-08-12,561.0,546.0,15.0,8.0,46.59,MOV-000991,LOT-2026-00991,PROD-013,Cochabamba,2026-07-25,2026-08-02,2026-08-12,561,546,15,8,46.59,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,0.0,19.0,True,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
992,MOV-000992,LOT-2026-00992,PROD-022,La Paz,2026-08-12,2026-08-24,2026-08-30,978.0,952.0,25.0,12.0,24.66,MOV-000992,LOT-2026-00992,PROD-022,La Paz,2026-08-12,2026-08-24,2026-08-30,978,952,25,12,24.66,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,1.0,1.0,True,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
993,MOV-000993,LOT-2026-00993,PROD-013,Oruro,2026-07-24,2026-08-17,2026-08-11,77.0,70.0,4.0,24.0,46.59,MOV-000993,LOT-2026-00993,PROD-013,Oruro,2026-07-24,2026-08-17,2026-08-11,77,70,4,24,46.59,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,3.0,20.0,True,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
994,MOV-000994,LOT-2026-00994,PROD-033,Tarija,2026-06-17,2026-07-18,2027-06-17,594.0,585.0,5.0,31.0,30.56,MOV-000994,LOT-2026-00994,PROD-033,Tarija,2026-06-17,2026-07-18,2027-06-17,594,585,5,31,30.56,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,4.0,-290.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
995,MOV-000995,LOT-2026-00995,PROD-003,Oruro,2026-08-23,2026-09-09,2027-08-23,677.0,671.0,3.0,17.0,68.01,MOV-000995,LOT-2026-00995,PROD-003,Oruro,2026-08-23,2026-09-09,2027-08-23,677,671,3,17,68.01,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,3.0,-357.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
996,MOV-000996,LOT-2026-00996,PROD-013,Cochabamba,2026-06-01,2026-06-16,2026-06-19,996.0,959.0,30.0,15.0,46.59,MOV-000996,LOT-2026-00996,PROD-013,Cochabamba,2026-06-01,2026-06-16,2026-06-19,996,959,30,15,46.59,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,7.0,73.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
997,MOV-000997,LOT-2026-00997,PROD-021,Oruro,2026-06-11,2026-06-27,2026-06-29,452.0,431.0,15.0,16.0,83.07,MOV-000997,LOT-2026-00997,PROD-021,Oruro,2026-06-11,2026-06-27,2026-06-29,452,431,15,16,83.07,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,6.0,63.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
998,MOV-000998,LOT-2026-00998,PROD-035,Cochabamba,2026-06-27,2026-07-12,2026-12-24,364.0,352.0,5.0,15.0,37.84,MOV-000998,LOT-2026-00998,PROD-035,Cochabamba,2026-06-27,2026-07-12,2026-12-24,364,352,5,15,37.84,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,7.0,-115.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
999,MOV-000999,LOT-2026-00999,PROD-011,Tarija,2026-08-14,2026-08-29,2027-02-10,472.0,462.0,7.0,15.0,32.86,MOV-000999,LOT-2026-00999,PROD-011,Tarija,2026-08-14,2026-08-29,2027-02-10,472,462,7,15,32.86,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,3.0,-163.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
1000,MOV-001000,LOT-2026-01000,PROD-046,La Paz,2026-06-15,2026-06-30,2027-06-15,159.0,157.0,1.0,15.0,25.66,MOV-001000,LOT-2026-01000,PROD-046,La Paz,2026-06-15,2026-06-30,2027-06-15,159,157,1,15,25.66,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,1.0,-288.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
1001,MOV-001001,LOT-2026-01001,PROD-028,Oruro,2026-05-18,2026-06-19,2027-05-18,608.0,599.0,4.0,32.0,27.13,MOV-001001,LOT-2026-01001,PROD-028,Oruro,2026-05-18,2026-06-19,2027-05-18,608,599,4,32,27.13,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,5.0,-260.0,False,False,False,False,False,False,bronze_observada,False,sin_incidencias,valida,0,0,,
1002,MOV-001002,LOT-2026-01002,PROD-054,La Paz,2026-06-06,2026-07-06,2026-12-03,205.0,202.0,3.0,30.0,79.92,MOV-001002,LOT-2026-01002,PROD-054,La Paz,2026-06-06,2026-07-06,2026-12-03,205,202,3,30,79.92,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,0.0,-94.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
1003,MOV-001003,LOT-2026-01003,PROD-027,La Paz,2026-07-28,2026-08-22,2026-08-15,174.0,160.0,8.0,25.0,64.06,MOV-001003,LOT-2026-01003,PROD-027,La Paz,2026-07-28,2026-08-22,2026-08-15,174,160,8,25,64.06,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,6.0,16.0,True,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
1004,MOV-001004,LOT-2026-01004,PROD-043,Cochabamba,2026-06-09,2026-06-20,2026-12-06,416.0,403.0,6.0,11.0,16.46,MOV-001004,LOT-2026-01004,PROD-043,Cochabamba,2026-06-09,2026-06-20,2026-12-06,416,403,6,11,16.46,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,7.0,-97.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
1005,MOV-001005,LOT-2026-01005,PROD-030,Oruro,2026-05-16,2026-06-06,2027-05-16,273.0,266.0,2.0,21.0,34.93,MOV-001005,LOT-2026-01005,PROD-030,Oruro,2026-05-16,2026-06-06,2027-05-16,273,266,2,21,34.93,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,5.0,-258.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
1006,MOV-001006,LOT-2026-01006,PROD-032,Cochabamba,2026-05-09,2026-06-03,2027-05-09,550.0,547.0,3.0,25.0,33.13,MOV-001006,LOT-2026-01006,PROD-032,Cochabamba,2026-05-09,2026-06-03,2027-05-09,550,547,3,25,33.13,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,0.0,-251.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
1007,MOV-001007,LOT-2026-01007,PROD-025,Santa Cruz,2026-05-22,2026-06-15,2026-11-18,108.0,105.0,1.0,24.0,54.32,MOV-001007,LOT-2026-01007,PROD-025,Santa Cruz,2026-05-22,2026-06-15,2026-11-18,108,105,1,24,54.32,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,2.0,-79.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
1008,MOV-001008,LOT-2026-01008,PROD-029,Cochabamba,2026-08-02,2026-08-25,2027-08-02,334.0,327.0,2.0,23.0,81.05,MOV-001008,LOT-2026-01008,PROD-029,Cochabamba,2026-08-02,2026-08-25,2027-08-02,334,327,2,23,81.05,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,5.0,-336.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
1009,MOV-001009,LOT-2026-01009,PROD-018,Santa Cruz,2026-07-31,2026-08-18,2027-07-31,152.0,145.0,1.0,18.0,33.66,MOV-001009,LOT-2026-01009,PROD-018,Santa Cruz,2026-07-31,2026-08-18,2027-07-31,152,145,1,18,33.66,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,6.0,-334.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
1010,MOV-001010,LOT-2026-01010,PROD-001,Oruro,2026-05-07,2026-06-04,2026-05-25,160.0,152.0,8.0,28.0,20.26,MOV-001010,LOT-2026-01010,PROD-001,Oruro,2026-05-07,2026-06-04,2026-05-25,160,152,8,28,20.26,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,0.0,98.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
1011,MOV-001011,LOT-2026-01011,PROD-025,Tarija,2026-06-29,2026-07-03,2026-12-26,218.0,212.0,3.0,4.0,54.32,MOV-001011,LOT-2026-01011,PROD-025,Tarija,2026-06-29,2026-07-03,2026-12-26,218,212,3,4,54.32,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,3.0,-117.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
1012,MOV-001012,LOT-2026-01012,PROD-027,Cochabamba,2026-06-27,2026-07-04,2026-07-15,416.0,405.0,11.0,7.0,64.06,MOV-001012,LOT-2026-01012,PROD-027,Cochabamba,2026-06-27,2026-07-04,2026-07-15,416,405,11,7,64.06,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,0.0,47.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
1013,MOV-001013,LOT-2026-01013,PROD-050,La Paz,2026-07-02,2026-07-21,2027-07-02,515.0,506.0,5.0,19.0,46.57,MOV-001013,LOT-2026-01013,PROD-050,La Paz,2026-07-02,2026-07-21,2027-07-02,515,506,5,19,46.57,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,4.0,-305.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
1014,MOV-001014,LOT-2026-01014,PROD-037,La Paz,2026-06-18,2026-06-27,2026-07-06,847.0,824.0,22.0,9.0,25.76,MOV-001014,LOT-2026-01014,PROD-037,La Paz,2026-06-18,2026-06-27,2026-07-06,847,824,22,9,25.76,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,1.0,56.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
1015,MOV-001015,LOT-2026-01015,PROD-042,La Paz,2026-05-24,2026-06-09,2027-05-24,200.0,194.0,1.0,16.0,55.74,MOV-001015,LOT-2026-01015,PROD-042,La Paz,2026-05-24,2026-06-09,2027-05-24,200,194,1,16,55.74,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,5.0,-266.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
1016,MOV-001016,LOT-2026-01016,PROD-015,Cochabamba,2026-05-04,2026-05-20,2026-05-22,517.0,498.0,17.0,16.0,68.74,MOV-001016,LOT-2026-01016,PROD-015,Cochabamba,2026-05-04,2026-05-20,2026-05-22,517,498,17,16,68.74,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,2.0,101.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
