order_id,cliente_id,producto_id,fecha_despacho,centro_distribucion,camion_id,chofer_id,cantidad_solicitada,cantidad_entregada,tiempo_entrega_prometido_hrs,tiempo_entrega_real_hrs,otif_on_time,otif_in_full,otif
ORD-2026-02069,CLI-044,PROD-025,2026-08-11 22:13:00,La Paz,CAM-28,CHO-027,225,215.0,48,35.6,1,0,0
ORD-2026-02070,CLI-047,PROD-003,2026-08-23 19:45:00,La Paz,CAM-28,CHO-134,469,469.0,72,64.0,1,1,1
ORD-2026-02071,CLI-073,PROD-021,2026-08-25 12:09:00,Oruro,CAM-16,CHO-067,360,360.0,24,25.2,0,1,0
ORD-2026-02072,CLI-009,PROD-041,2026-08-02 23:55:00,Oruro,CAM-02,CHO-136,447,,48,48.2,0,1,0
ORD-2026-02073,CLI-083,PROD-030,2026-08-20 23:06:00,La Paz,CAM-30,CHO-027,218,216.0,24,21.6,1,0,0
ORD-2026-02074,CLI-004,PROD-033,2026-08-20 14:18:00,Oruro,CAM-07,CHO-003,125,125.0,48,36.2,1,1,1
ORD-2026-02075,CLI-019,PROD-014,2026-08-27 21:17:00,La Paz,CAM-28,CHO-040,329,310.0,24,24.6,0,0,0
ORD-2026-02076,CLI-018,PROD-053,2026-08-19 00:34:00,Santa Cruz,CAM-06,CHO-076,483,483.0,24,24.1,0,1,0
ORD-2026-02077,CLI-039,PROD-023,2026-08-08 11:43:00,Cochabamba,CAM-01,CHO-094,290,290.0,24,16.2,1,1,1
ORD-2026-02078,CLI-057, prod-038 ,2026-08-06 11:59:00,Santa Cruz,CAM-29,CHO-149,46,46.0,24,19.7,1,1,1
ORD-2026-02079,CLI-021,PROD-056,2026-08-12 13:19:00,Cochabamba,CAM-23,CHO-077,493,493.0,24,18.1,1,1,1
ORD-2026-02080,CLI-006,PROD-011,2026-08-23 07:41:00,La Paz,CAM-30,CHO-040,165,165.0,72,60.8,1,1,1
ORD-2026-02081,CLI-068,PROD-055,2026-08-27 00:53:00,Cochabamba,CAM-01,CHO-111,404,404.0,48,45.1,1,1,1
ORD-2026-02082,CLI-060,PROD-040,2026-08-23 07:40:00,Cochabamba,CAM-22,CHO-108,340,335.0,24,24.5,0,0,0
ORD-2026-02083,CLI-045,PROD-060,2026-08-10 17:25:00,Oruro,CAM-05,CHO-110,442,442.0,72,63.8,1,1,1
ORD-2026-02084,CLI-019,PROD-046,2026-08-01 23:41:00,Oruro,CAM-05,CHO-119,25,25.0,24,18.8,1,1,1
ORD-2026-02085,CLI-043,PROD-035,2026-08-24 19:32:00,Santa Cruz,CAM-20,CHO-020,408,408.0,72,76.7,0,1,0
ORD-2026-02086,CLI-080,PROD-056,2026-08-01 05:56:00,Oruro,CAM-05,CHO-098,88,88.0,48,35.2,1,1,1
ORD-2026-02087,CLI-013,PROD-013,2026-08-21 00:18:00,Tarija,CAM-12,CHO-036,398,398.0,48,26.1,1,1,1
ORD-2026-02088,CLI-057,PROD-009,2026-08-14 16:53:00,Oruro,CAM-05,CHO-144,332,319.0,72,47.7,1,0,0
ORD-2026-02089,CLI-027,PROD-019,2026-08-19 05:18:00,La Paz,CAM-09,CHO-064,174,174.0,24,19.1,1,1,1
ORD-2026-02090,CLI-016,PROD-024,2026-08-25 12:08:00,La Paz,CAM-30,CHO-084,49,49.0,72,64.7,1,1,1
ORD-2026-02091,CLI-032,PROD-031,2026-08-25 03:02:00,Tarija,CAM-03,CHO-082,374,374.0,48,44.8,1,1,1
ORD-2026-02092,CLI-081,PROD-060,2026-08-09 15:52:00,Oruro,CAM-05,CHO-067,170,170.0,24,22.1,1,1,1
ORD-2026-02093,CLI-059,PROD-039,2026-08-03 05:33:00,Tarija,CAM-26,CHO-122,428,428.0,72,68.9,1,1,1
ORD-2026-02094,CLI-007,PROD-038,2026-08-24 10:33:00,La Paz,CAM-15,CHO-007,148,148.0,48,33.3,1,1,1
ORD-2026-02095,CLI-099,PROD-025,2026-08-07 08:15:00,Cochabamba,CAM-08,CHO-130,488,488.0,72,72.5,0,1,0
ORD-2026-02096,CLI-007,PROD-058,2026-08-30 16:57:00,Oruro,CAM-24,CHO-136,211,203.0,24,12.4,1,0,0
ORD-2026-02097,CLI-037,PROD-058,2026-08-14 06:40:00,Cochabamba,CAM-19,CHO-068,381,381.0,72,78.4,0,1,0
ORD-2026-02098,CLI-056,PROD-053,2026-08-25 21:24:00,Cochabamba,CAM-17,CHO-111,488,488.0,24,19.1,1,1,1
ORD-2026-02099,CLI-028,PROD-024,2026-08-08 02:03:00,Cochabamba,CAM-17,CHO-115,246,246.0,48,29.8,1,1,1
ORD-2026-02100,CLI-052,PROD-010,2026-08-01 14:57:00,Oruro,CAM-05,CHO-032,381,381.0,24,19.0,1,1,1
ORD-2026-02101,CLI-012,PROD-050,2026-08-09 22:18:00,La Paz,CAM-09,CHO-107,381,381.0,48,42.6,1,1,1
ORD-2026-02102,CLI-089,PROD-010,2026-08-27 04:13:00,Santa Cruz,CAM-25,CHO-024,41,41.0,48,53.6,0,1,0
ORD-2026-02103,CLI-050,PROD-021,2026-08-10 08:55:00,Oruro,CAM-05,CHO-110,352,352.0,48,40.9,1,1,1
ORD-2026-02104,CLI-027,PROD-003,2026-08-06 14:03:00,Cochabamba,CAM-01,CHO-115,83,83.0,72,38.4,1,1,1
ORD-2026-02105,CLI-053,PROD-047,2026-08-10 22:50:00,Cochabamba,CAM-23,CHO-019,341,341.0,24,17.4,1,1,1
ORD-2026-02106,CLI-008,PROD-041,2026-08-05 05:34:00,Santa Cruz,CAM-14,CHO-070,269,269.0,24,21.2,1,1,1
ORD-2026-02107,CLI-092,PROD-033,2026-08-03 10:35:00,Oruro,CAM-16,CHO-136,184,184.0,48,28.1,1,1,1
ORD-2026-02108,CLI-063,PROD-007,2026-08-22 00:37:00,Oruro,CAM-24,CHO-022,391,391.0,72,70.0,1,1,1
ORD-2026-02109,CLI-082,PROD-003,2026-08-10 21:05:00,Oruro,CAM-05,CHO-022,100,100.0,24,25.7,0,1,0
ORD-2026-02110,CLI-095,PROD-054,2026-08-08 10:36:00,Cochabamba,CAM-08,CHO-086,210,210.0,48,45.7,1,1,1
ORD-2026-02111,CLI-083,PROD-016,2026-08-19 07:38:00,Tarija,CAM-26,CHO-146,190,190.0,24,20.6,1,1,1
ORD-2026-02112,CLI-024,PROD-040,2026-08-19 22:50:00,Oruro,CAM-05,CHO-098,167,153.0,48,29.9,1,0,0
ORD-2026-02113,CLI-010,PROD-058,2026-08-23 08:12:00,Tarija,CAM-26,CHO-008,354,354.0,24,19.5,1,1,1
ORD-2026-02114,CLI-027,PROD-029,2026-08-02 02:28:00,La Paz,CAM-30,CHO-063,485,485.0,24,19.7,1,1,1
ORD-2026-02115,CLI-006,PROD-030,2026-08-20 14:34:00,La Paz,CAM-09,CHO-127,33,33.0,24,23.7,1,1,1
ORD-2026-02116,CLI-035,PROD-038,2026-08-02 17:11:00,La Paz,CAM-28,CHO-064,49,49.0,48,36.1,1,1,1
ORD-2026-02117,CLI-074,PROD-030,2026-08-09 04:01:00,Santa Cruz,CAM-06,CHO-149,497,497.0,24,14.5,1,1,1
ORD-2026-02118,CLI-050,PROD-022,2026-08-07 10:17:00,Tarija,CAM-03,CHO-146,268,263.0,24,13.6,1,0,0
ORD-2026-02119,CLI-052,PROD-024,2026-08-27 01:03:00,Oruro,CAM-02,CHO-003,436,436.0,24,27.2,0,1,0
ORD-2026-02120,CLI-060,PROD-042,2026-08-07 11:02:00,Oruro,CAM-02,CHO-003,436,436.0,48,34.4,1,1,1
ORD-2026-02121,CLI-060,PROD-024,2026-08-06 19:52:00,Cochabamba,CAM-22,CHO-068,194,194.0,24,23.6,1,1,1
 ord-2026-02122 ,CLI-054,PROD-030,2026-08-20 23:06:00,Tarija,CAM-12,CHO-012,98,98.0,48,30.8,1,1,1
ORD-2026-02123,CLI-078,PROD-007,2026-08-16 19:56:00,Oruro,CAM-24,CHO-022,498,498.0,48,46.2,1,1,1
ORD-2026-02124,CLI-026,PROD-030,2026-08-20 23:45:00,La Paz,CAM-27,CHO-049,437,437.0,24,14.5,1,1,1
ORD-2026-02125,CLI-069,PROD-028,2026-08-09 14:04:00,Santa Cruz,CAM-06,CHO-024,441,441.0,24,17.2,1,1,1
ORD-2026-02126,CLI-072,PROD-005,2026-08-11 07:43:00,Tarija,CAM-12,CHO-050,391,391.0,72,57.7,1,1,1
ORD-2026-02127,CLI-084,PROD-012,2026-08-07 06:00:00,Tarija,CAM-03,CHO-082,121,121.0,72,57.9,1,1,1
ORD-2026-02128,CLI-010,PROD-023,2026-08-29 02:15:00,Tarija,CAM-03,CHO-009,329,329.0,48,50.8,0,1,0
ORD-2026-02129,CLI-027,PROD-006,2026-08-26 21:17:00,La Paz,CAM-30,CHO-007,283,265.0,24,29.9,0,0,0
ORD-2026-02130,CLI-079,PROD-048,2026-08-21 05:26:00,Cochabamba,CAM-23,CHO-131,437,437.0,48,36.9,1,1,1
ORD-2026-02131,CLI-012,PROD-033,2026-08-22 03:05:00,La Paz,CAM-15,CHO-071,239,225.0,48,46.6,1,0,0
ORD-2026-02132,CLI-094,PROD-012,2026-08-11 18:11:00,Cochabamba,CAM-23,CHO-131,117,117.0,48,33.1,1,1,1
ORD-2026-02133,CLI-055,PROD-058,2026-08-25 16:21:00,Oruro,CAM-24,CHO-110,47,47.0,48,39.5,1,1,1
 ord-2026-02134 ,CLI-005,PROD-053,2026-08-11 22:32:00,Santa Cruz,CAM-10,CHO-142,434,434.0,72,54.1,1,1,1
ORD-2026-02135,CLI-067,PROD-053,2026-08-07 14:08:00,La Paz,CAM-09,CHO-002,316,316.0,24,16.0,1,1,1
ORD-2026-02136,CLI-063,PROD-038,2026-08-14 12:02:00,Tarija,CAM-26,CHO-050,85,85.0,72,83.0,0,1,0
ORD-2026-02137,CLI-029,PROD-033,2026-08-10 08:04:00,Tarija,CAM-03,CHO-061,43,43.0,48,40.1,1,1,1
ORD-2026-02138,CLI-052,PROD-031,2026-08-17 04:59:00,Oruro,CAM-05,CHO-144,400,400.0,24,21.2,1,1,1
ORD-2026-02139,CLI-074,PROD-052,2026-08-23 18:02:00,Santa Cruz,CAM-20,CHO-024,91,91.0,48,41.8,1,1,1
ORD-2026-02140,CLI-046,PROD-029,2026-08-26 10:54:00,La Paz,CAM-27,CHO-084,382,382.0,48,46.6,1,1,1
ORD-2026-02141,CLI-068,PROD-036,2026-08-06 01:51:00,Santa Cruz,CAM-20,CHO-103,46,46.0,72,80.4,0,1,0
ORD-2026-02142,CLI-043,PROD-034,2026-08-05 16:19:00,Santa Cruz,CAM-29,CHO-079,395,395.0,48,26.8,1,1,1
ORD-2026-02143,CLI-034,PROD-011,2026-08-08 19:38:00,Cochabamba,CAM-08,CHO-112,342,342.0,24,16.4,1,1,1
ORD-2026-02144,CLI-071,PROD-043,2026-08-19 16:32:00,Tarija,CAM-12,CHO-008,195,195.0,24,21.6,1,1,1
ORD-2026-02145,CLI-045,PROD-015,2026-08-22 17:38:00,Tarija,CAM-03,CHO-132,142,142.0,72,68.0,1,1,1
ORD-2026-02146,CLI-052,PROD-018,2026-08-15 19:37:00,La Paz,CAM-09,CHO-107,397,397.0,24,17.2,1,1,1
ORD-2026-02147,CLI-090,PROD-006,2026-08-02 05:57:00,Santa Cruz,CAM-10,CHO-113,495,491.0,24,15.9,1,0,0
ORD-2026-02148,CLI-067,PROD-049,2026-08-26 09:25:00,Tarija,CAM-03,CHO-008,122,122.0,24,21.7,1,1,1
ORD-2026-02149,CLI-057,PROD-041,2026-08-06 04:41:00,Cochabamba,CAM-19,CHO-086,389,389.0,72,53.3,1,1,1
ORD-2026-02150,CLI-046,PROD-002,2026-08-03 04:04:00,Cochabamba,CAM-23,CHO-131,147,147.0,48,43.6,1,1,1
ORD-2026-02151,CLI-023,PROD-034,2026-08-24 00:45:00,La Paz,CAM-09,CHO-137,430,430.0,48,50.9,0,1,0
ORD-2026-02152,CLI-089,PROD-019,2026-08-10 01:41:00,Santa Cruz,CAM-13,CHO-123,247,247.0,72,67.2,1,1,1
ORD-2026-02153,CLI-092,PROD-037,2026-08-22 08:37:00,Cochabamba,CAM-17,CHO-130,432,432.0,24,20.7,1,1,1
ORD-2026-02154,CLI-016,PROD-033,2026-08-09 06:28:00,Tarija,CAM-12,CHO-088,296,,72,58.2,1,1,1
ORD-2026-02155,CLI-016,PROD-037,2026-08-09 16:51:00,La Paz,CAM-30,CHO-107,403,403.0,72,77.1,0,1,0
ORD-2026-02156,CLI-068,PROD-054,2026-08-12 06:04:00,Santa Cruz,CAM-25,CHO-114,275,275.0,24,21.4,1,1,1
ORD-2026-02157,CLI-038,PROD-015,2026-08-15 12:35:00,Tarija,CAM-03,CHO-026,423,423.0,72,70.3,1,1,1
ORD-2026-02158,CLI-008,PROD-055,2026-08-17 03:35:00,Cochabamba,CAM-08,CHO-033,174,174.0,48,35.5,1,1,1
ORD-2026-02159,CLI-080,PROD-060,2026-08-05 23:04:00,La Paz,CAM-09,CHO-071,52,40.0,48,36.9,1,0,0
ORD-2026-02160,CLI-092,PROD-035,2026-08-03 14:10:00,La Paz,CAM-28,CHO-066,340,340.0,48,25.8,1,1,1
ORD-2026-02161,CLI-018,PROD-009,2026-08-22 07:11:00,Santa Cruz,CAM-14,CHO-120,13,13.0,48,27.0,1,1,1
ORD-2026-02162,CLI-015,PROD-032,2026-08-17 00:51:00,Tarija,CAM-12,CHO-045,402,402.0,48,35.5,1,1,1
ORD-2026-02163,CLI-023,PROD-023,2026-08-16 05:48:00,Santa Cruz,CAM-13,CHO-101,429,429.0,72,66.3,1,1,1
ORD-2026-02164,CLI-008,PROD-019,2026-08-13 16:50:00,Oruro,CAM-05,CHO-067,76,75.0,48,35.5,1,0,0
ORD-2026-02165,CLI-019,PROD-020,2026-08-09 22:00:00,La Paz,CAM-09,CHO-064,336,336.0,72,50.6,1,1,1
ORD-2026-02166,CLI-006,PROD-004,2026-08-22 23:01:00,Oruro,CAM-07,CHO-022,296,296.0,24,20.0,1,1,1
ORD-2026-02167,CLI-024,PROD-031,2026-08-26 04:25:00,La Paz,CAM-27,CHO-017,177,177.0,48,37.5,1,1,1
ORD-2026-02168,CLI-028,PROD-052,2026-08-26 08:33:00,Oruro,CAM-05,CHO-150,420,420.0,72,94.5,0,1,0
ORD-2026-02169,CLI-028,PROD-033,2026-08-12 04:37:00,Oruro,CAM-05,CHO-150,39,39.0,24,24.5,0,1,0
ORD-2026-02170,CLI-077,PROD-041,2026-08-24 14:59:00,Santa Cruz,CAM-21,CHO-096,374,374.0,24,26.0,0,1,0
ORD-2026-02171,CLI-009,PROD-013,2026-08-18 19:56:00,Oruro,CAM-05,CHO-098,186,186.0,48,49.0,0,1,0
ORD-2026-02172,CLI-054,PROD-035,2026-08-03 23:21:00,Oruro,CAM-05,CHO-003,242,242.0,72,73.3,0,1,0
ORD-2026-02173,CLI-058,PROD-060,2026-08-04 11:12:00,Cochabamba,CAM-08,CHO-068,495,495.0,72,92.2,0,1,0
ORD-2026-02174,CLI-034,PROD-027,2026-08-27 12:28:00,Tarija,CAM-26,CHO-015,447,447.0,24,23.1,1,1,1
ORD-2026-02175,CLI-014,PROD-007,2026-08-29 11:21:00,Tarija,CAM-12,CHO-105,244,244.0,24,21.7,1,1,1
ORD-2026-02176,CLI-077,PROD-047,2026-08-09 22:26:00,Tarija,CAM-12,CHO-043,414,414.0,24,14.7,1,1,1
ORD-2026-02177,CLI-027,PROD-020,2026-08-14 01:44:00,La Paz,CAM-09,CHO-002,80,80.0,24,19.1,1,1,1
ORD-2026-02178,CLI-031,PROD-043,2026-08-06 01:43:00,Oruro,CAM-05,CHO-144,169,169.0,48,37.9,1,1,1
ORD-2026-02179,CLI-006,PROD-044,2026-08-19 01:56:00,La Paz,CAM-28,CHO-139,184,184.0,24,22.3,1,1,1
ORD-2026-02180,CLI-057,PROD-059,2026-08-02 19:32:00,La Paz,CAM-28,CHO-049,376,376.0,24,22.3,1,1,1
ORD-2026-02181,CLI-002,PROD-044,2026-08-30 13:09:00,Tarija,CAM-26,CHO-043,238,238.0,72,41.9,1,1,1
ORD-2026-02182,CLI-041,PROD-049,2026-08-03 19:55:00,La Paz,CAM-28,CHO-066,378,378.0,48,40.9,1,1,1
ORD-2026-02183,CLI-022,PROD-017,2026-08-28 23:00:00,Oruro,CAM-02,CHO-110,187,187.0,24,20.5,1,1,1
ORD-2026-02184,CLI-066,PROD-044,2026-08-22 03:21:00,La Paz,CAM-27,CHO-042,244,244.0,48,40.6,1,1,1
ORD-2026-02185,CLI-091,PROD-056,2026-08-16 15:48:00,Santa Cruz,CAM-20,CHO-081,201,201.0,48,48.1,0,1,0
ORD-2026-02186,CLI-022,PROD-020,2026-08-26 04:32:00,La Paz,CAM-09,CHO-017,290,290.0,48,38.2,1,1,1
ORD-2026-02187,CLI-028,PROD-021,2026-08-11 19:33:00,Cochabamba,CAM-19,CHO-151,184,184.0,72,58.8,1,1,1
ORD-2026-02188,CLI-070,PROD-021,2026-08-14 08:08:00,Oruro,CAM-24,CHO-067,124,124.0,24,22.1,1,1,1
ORD-2026-02189,CLI-056,PROD-041,2026-08-08 03:50:00,La Paz,CAM-28,CHO-091,444,444.0,72,42.1,1,1,1
ORD-2026-02190,CLI-091,PROD-024,2026-08-14 12:26:00,Oruro,CAM-24,CHO-022,174,174.0,24,20.6,1,1,1
ORD-2026-02191,CLI-028,PROD-041,2026-08-28 08:25:00,Santa Cruz,CAM-21,CHO-080,310,310.0,24,16.4,1,1,1
ORD-2026-02192,CLI-037,PROD-005,2026-08-25 07:02:00,Cochabamba,CAM-01,CHO-055,214,214.0,24,16.0,1,1,1
ORD-2026-02193,CLI-079,PROD-022,2026-08-21 09:02:00,La Paz,CAM-28,CHO-093,236,236.0,48,42.7,1,1,1
ORD-2026-02194,CLI-085,PROD-019,2026-08-09 22:15:00,Santa Cruz,CAM-11,CHO-074,84,84.0,72,38.3,1,1,1
ORD-2026-02195,CLI-026,PROD-016,2026-08-21 11:43:00,Santa Cruz,CAM-25,CHO-120,130,130.0,24,25.5,0,1,0
ORD-2026-02196,CLI-043,PROD-007,2026-08-11 21:58:00,Cochabamba,CAM-19,CHO-069,286,286.0,48,45.1,1,1,1
ORD-2026-02197,CLI-001,PROD-002,2026-08-05 07:32:00,La Paz,CAM-28,CHO-071,20,20.0,24,18.8,1,1,1
ORD-2026-02198,CLI-090,PROD-045,2026-08-14 15:03:00,Cochabamba,CAM-01,CHO-138,281,281.0,24,21.8,1,1,1
ORD-2026-02199,CLI-083,PROD-060,2026-08-22 11:38:00,Tarija,CAM-26,CHO-026,335,335.0,72,51.9,1,1,1
ORD-2026-02200,CLI-079,PROD-027,2026-08-07 15:33:00,Santa Cruz,CAM-11,CHO-109,392,392.0,48,30.1,1,1,1
ORD-2026-02201,CLI-005,PROD-040,2026-08-21 09:28:00,Oruro,CAM-05,CHO-150,289,289.0,72,49.8,1,1,1
ORD-2026-02202,CLI-059,PROD-053,2026-08-21 20:10:00,Tarija,CAM-26,CHO-122,323,,24,14.5,1,1,1
ORD-2026-02203,CLI-027,PROD-050,2026-08-18 20:27:00,Cochabamba,CAM-01,CHO-108,468,468.0,72,66.1,1,1,1
ORD-2026-02204,CLI-053,PROD-017,2026-08-01 23:07:00,Tarija,CAM-12,CHO-008,181,181.0,48,29.2,1,1,1
ORD-2026-02205,CLI-019,PROD-025,2026-08-29 00:03:00,Cochabamba,CAM-23,CHO-131,487,487.0,24,17.5,1,1,1
ORD-2026-02206,CLI-017,PROD-045,2026-08-05 12:16:00,Tarija,CAM-03,CHO-026,35,35.0,48,38.2,1,1,1
ORD-2026-02207,CLI-072,PROD-050,2026-08-15 20:42:00,Cochabamba,CAM-01,CHO-111,141,123.0,48,37.2,1,0,0
ORD-2026-02208,CLI-001,PROD-010,2026-08-19 18:40:00,Cochabamba,CAM-22,CHO-087,409,409.0,48,45.6,1,1,1
ORD-2026-02209,CLI-008,PROD-029,2026-08-04 17:52:00,La Paz,CAM-28,CHO-093,75,75.0,24,30.7,0,1,0
ORD-2026-02210,CLI-081,PROD-023,2026-08-03 10:57:00,Santa Cruz,CAM-14,CHO-011,110,110.0,48,45.8,1,1,1
ORD-2026-02211,CLI-027,PROD-046,2026-08-01 21:17:00,Oruro,CAM-05,CHO-144,352,352.0,48,40.0,1,1,1
ORD-2026-02212,CLI-093,PROD-026,2026-08-05 04:25:00,Santa Cruz,CAM-29,CHO-079,326,326.0,48,47.0,1,1,1
ORD-2026-02213,CLI-008,PROD-006,2026-08-25 15:07:00,Oruro,CAM-16,CHO-098,418,418.0,48,56.6,0,1,0
ORD-2026-02214,CLI-009,PROD-027,2026-08-16 23:20:00,Cochabamba,CAM-23,CHO-112,130,130.0,48,28.4,1,1,1
ORD-2026-02215,CLI-079,PROD-018,2026-08-09 05:37:00,Oruro,CAM-05,CHO-098,395,395.0,72,58.0,1,1,1
ORD-2026-02216,CLI-032,PROD-011,2026-08-05 04:55:00,Tarija,CAM-12,CHO-082,383,383.0,48,52.7,0,1,0
ORD-2026-02217,CLI-020,PROD-027,2026-08-13 11:32:00,Santa Cruz,CAM-14,CHO-123,277,277.0,24,16.9,1,1,1
ORD-2026-02218,CLI-056,PROD-014,2026-08-18 03:03:00,La Paz,CAM-30,CHO-027,327,327.0,24,18.2,1,1,1
ORD-2026-02219,CLI-025,PROD-044,2026-08-15 17:16:00,Oruro,CAM-05,CHO-119,232,232.0,24,13.7,1,1,1
ORD-2026-02220,CLI-041,PROD-002,2026-08-20 09:18:00,Oruro,CAM-16,CHO-117,477,477.0,72,26.6,1,1,1
ORD-2026-02221,CLI-069,PROD-051,2026-08-18 18:10:00,Tarija,CAM-26,CHO-122,142,142.0,24,22.4,1,1,1
ORD-2026-02222,CLI-087,PROD-052,2026-08-26 15:56:00,Cochabamba,CAM-01,CHO-147,83,76.0,48,30.4,1,0,0
ORD-2026-02223,CLI-024,PROD-033,2026-08-10 11:09:00,La Paz,CAM-15,CHO-134,17,17.0,48,45.9,1,1,1
ORD-2026-02224,CLI-028,PROD-026,2026-08-15 16:24:00,La Paz,CAM-15,CHO-107,330,330.0,48,35.0,1,1,1
ORD-2026-02225,CLI-022,PROD-031,2026-08-04 13:22:00,Santa Cruz,CAM-20,CHO-028,79,79.0,72,57.3,1,1,1
ORD-2026-02226,CLI-043,PROD-040,2026-08-15 09:05:00,La Paz,CAM-09,CHO-148,117,117.0,72,64.2,1,1,1
ORD-2026-02227,CLI-062,PROD-023,2026-08-02 10:50:00,Oruro,CAM-05,CHO-119,215,208.0,24,22.9,1,0,0
ORD-2026-02228,CLI-027,PROD-046,2026-08-07 09:25:00,La Paz,CAM-27,CHO-134,411,411.0,24,25.2,0,1,0
ORD-2026-02229,CLI-035,PROD-031,2026-08-02 15:09:00,La Paz,CAM-09,CHO-001,92,92.0,48,30.0,1,1,1
ORD-2026-02230,CLI-006,PROD-039,2026-08-17 23:43:00,Tarija,CAM-03,CHO-015,105,105.0,48,30.1,1,1,1
ORD-2026-02231,CLI-076,PROD-047,2026-08-06 18:55:00,Santa Cruz,CAM-10,CHO-078,47,39.0,24,30.1,0,0,0
ORD-2026-02232,CLI-095,PROD-055,2026-08-19 19:35:00,La Paz,CAM-09,CHO-093,171,171.0,48,52.9,0,1,0
ORD-2026-02233,CLI-072,PROD-056,2026-08-09 22:02:00,Oruro,CAM-05,CHO-038,409,409.0,72,57.9,1,1,1
ORD-2026-02234,CLI-068,PROD-057,2026-08-02 00:38:00,Cochabamba,CAM-22,CHO-086,48,48.0,72,42.7,1,1,1
ORD-2026-02235,CLI-052,PROD-037,2026-08-24 06:03:00,Tarija,CAM-26,CHO-031,467,467.0,48,31.8,1,1,1
ORD-2026-02236,CLI-072,PROD-045,2026-08-17 19:48:00,Cochabamba,CAM-17,CHO-047,382,382.0,48,43.2,1,1,1
ORD-2026-02237,CLI-019,PROD-024,2026-08-02 11:55:00,La Paz,CAM-15,CHO-093,127,127.0,24,24.7,0,1,0
ORD-2026-02238,CLI-010,PROD-019,2026-08-27 17:44:00,Santa Cruz,CAM-14,CHO-018,252,252.0,24,15.7,1,1,1
ORD-2026-02239,CLI-093,PROD-018,2026-08-08 04:54:00,La Paz,CAM-09,CHO-049,67,67.0,72,42.0,1,1,1
ORD-2026-02240,CLI-097,PROD-009,2026-08-24 21:09:00,Tarija,CAM-03,CHO-031,464,464.0,48,52.6,0,1,0
ORD-2026-02241,CLI-087,PROD-041,2026-08-27 15:36:00,Cochabamba,CAM-01,CHO-140,471,462.0,24,22.2,1,0,0
ORD-2026-02242,CLI-009,PROD-050,2026-08-05 17:37:00,Cochabamba,CAM-08,CHO-058,402,402.0,24,14.3,1,1,1
ORD-2026-02243,CLI-067,PROD-035,2026-08-07 23:16:00,Tarija,CAM-03,CHO-122,413,413.0,48,35.9,1,1,1
ORD-2026-02244,CLI-032,PROD-010,2026-08-14 10:06:00,Santa Cruz,CAM-18,CHO-076,344,344.0,48,53.8,0,1,0
ORD-2026-02245,CLI-025,PROD-012,2026-08-21 21:46:00,Oruro,CAM-02,CHO-022,335,335.0,24,17.1,1,1,1
ORD-2026-02246,CLI-003,PROD-049,2026-08-18 01:39:00,Oruro,CAM-02,CHO-119,352,352.0,24,23.3,1,1,1
ORD-2026-02247,CLI-006,PROD-020,2026-08-08 13:16:00,Oruro,CAM-05,CHO-118,352,352.0,24,18.3,1,1,1
ORD-2026-02248,CLI-073,PROD-039,2026-08-12 22:52:00,Santa Cruz,CAM-06,CHO-004,252,252.0,48,52.0,0,1,0
ORD-2026-02249,CLI-098,PROD-033,2026-08-28 01:44:00,Oruro,CAM-24,CHO-051,231,231.0,24,21.4,1,1,1
ORD-2026-02250,CLI-005,PROD-012,2026-08-16 04:54:00,Santa Cruz,CAM-20,CHO-029,214,214.0,48,36.7,1,1,1
ORD-2026-02251,CLI-006,PROD-060,2026-08-04 10:06:00,Oruro,CAM-05,CHO-032,305,305.0,48,46.3,1,1,1
ORD-2026-02252,CLI-060,PROD-049,2026-08-15 23:36:00,Cochabamba,CAM-22,CHO-086,246,246.0,24,16.7,1,1,1
ORD-2026-02253,CLI-029,PROD-024,2026-08-10 18:47:00,Cochabamba,CAM-08,CHO-143,96,96.0,48,53.7,0,1,0
ORD-2026-02254,CLI-004,PROD-050,2026-08-19 02:21:00,Cochabamba,CAM-23,CHO-055,13,13.0,24,20.3,1,1,1
ORD-2026-02255,CLI-086,PROD-032,2026-08-17 23:27:00,Oruro,CAM-02,CHO-003,236,236.0,72,65.7,1,1,1
ORD-2026-02256,CLI-082,PROD-053,2026-08-05 00:28:00,La Paz,CAM-28,CHO-137,219,219.0,24,23.2,1,1,1
ORD-2026-02257,CLI-014,PROD-047,2026-08-02 15:35:00,Santa Cruz,CAM-20,CHO-099,499,499.0,48,30.9,1,1,1
ORD-2026-02258,CLI-095,PROD-025,2026-08-19 07:52:00,Santa Cruz,CAM-13,CHO-142,355,355.0,72,52.5,1,1,1
ORD-2026-02259,CLI-028,PROD-017,2026-08-15 15:39:00,Santa Cruz,CAM-14,CHO-053,428,428.0,72,70.2,1,1,1
ORD-2026-02260,CLI-075,PROD-001,2026-08-26 02:29:00,Santa Cruz,CAM-13,CHO-109,433,433.0,48,42.0,1,1,1
ORD-2026-02261,CLI-058,PROD-012,2026-08-10 07:20:00,Oruro,CAM-05,CHO-038,330,320.0,24,24.7,0,0,0
ORD-2026-02262,CLI-069,PROD-046,2026-08-16 10:29:00,Tarija,CAM-12,CHO-026,185,185.0,72,58.2,1,1,1
ORD-2026-02263,CLI-064,PROD-015,2026-08-02 09:38:00,Oruro,CAM-05,CHO-067,308,308.0,48,40.4,1,1,1
