fila_bronze,order_id,cliente_id,producto_id,fecha_despacho,centro_distribucion,camion_id,chofer_id,cantidad_solicitada,cantidad_entregada,tiempo_entrega_prometido_hrs,tiempo_entrega_real_hrs,otif_on_time,otif_in_full,otif,columnas_con_problemas,en_cuarentena
1280,ORD-2026-01280,CLI-049,PROD-044,2026-08-06 23:29:00,Santa Cruz,CAM-21,CHO-079,488,488.0,24,27.1,0,1,0,,False
1281,ORD-2026-01281,CLI-059,PROD-052,2026-08-30 06:23:00,Oruro,CAM-05,CHO-119,480,480.0,24,18.4,1,1,1,,False
1282,ORD-2026-01282,CLI-057,PROD-007,2026-08-24 01:20:00,Oruro,CAM-24,CHO-067,481,481.0,24,19.2,1,1,1,,False
1283,ORD-2026-01283,CLI-034,PROD-053,2026-08-17 07:25:00,Cochabamba,CAM-01,CHO-115,31,31.0,72,64.7,1,1,1,,False
1284,ORD-2026-01284,CLI-064,PROD-019,2026-08-07 09:29:00,Oruro,CAM-05,CHO-067,13,13.0,48,48.1,0,1,0,,False
1285,ORD-2026-01285,CLI-015,PROD-021,2026-08-02 23:52:00,Oruro,CAM-24,CHO-098,357,,24,18.7,1,1,1,cantidad_entregada,True
1286,ORD-2026-01286,CLI-020,PROD-049,2026-08-18 21:12:00,Oruro,CAM-05,CHO-150,321,310.0,24,25.2,0,0,0,,False
1287,ORD-2026-01287,CLI-057,PROD-027,2026-08-16 17:51:00,Cochabamba,CAM-23,CHO-033,372,372.0,24,22.6,1,1,1,,False
1288,ORD-2026-01288,CLI-008,PROD-053,2026-08-07 06:10:00,La Paz,CAM-30,CHO-063,171,171.0,48,33.2,1,1,1,,False
1289,ORD-2026-01289,CLI-017,PROD-035,2026-08-28 11:26:00,Oruro,CAM-05,CHO-051,47,38.0,24,19.7,1,0,0,,False
1290,ORD-2026-01290,CLI-068,PROD-039,2026-08-01 04:54:00,Oruro,CAM-24,CHO-098,349,349.0,48,35.0,1,1,1,,False
1291,ORD-2026-01291,CLI-086,PROD-055,2026-08-29 01:16:00,La Paz,CAM-15,CHO-027,101,101.0,72,57.3,1,1,1,,False
1292,ORD-2026-01292,CLI-035,PROD-001,2026-08-27 19:10:00,Cochabamba,CAM-23,CHO-151,159,159.0,48,46.4,1,1,1,,False
1293,ORD-2026-01293,CLI-082,PROD-048,2026-08-04 15:03:00,La Paz,CAM-30,CHO-052,137,137.0,48,46.2,1,1,1,,False
1294,ORD-2026-01294,CLI-016,PROD-016,2026-08-23 05:41:00,Santa Cruz,CAM-06,CHO-133,260,260.0,24,23.2,1,1,1,,False
1295,ORD-2026-01295,CLI-082,PROD-041,2026-08-19 21:50:00,Oruro,CAM-16,CHO-117,213,213.0,72,47.2,1,1,1,,False
1296,ORD-2026-01296,CLI-025,PROD-002,2026-08-13 07:49:00,La Paz,CAM-09,CHO-007,208,208.0,24,22.6,1,1,1,,False
1297,ORD-2026-01297,CLI-081,PROD-047,2026-08-10 16:31:00,Santa Cruz,CAM-13,CHO-085,281,281.0,24,18.2,1,1,1,,False
1298,ORD-2026-01298,CLI-039,PROD-037,2026-08-26 23:37:00,Santa Cruz,CAM-29,CHO-120,323,323.0,48,24.8,1,1,1,,False
1299,ORD-2026-01299,CLI-043,PROD-059,2026-08-04 09:10:00,Tarija,CAM-03,CHO-132,58,58.0,48,41.3,1,1,1,,False
1300,ORD-2026-01300,CLI-077,PROD-051,2026-08-20 20:06:00,Cochabamba,CAM-22,CHO-108,432,432.0,24,28.0,0,1,0,,False
1301,ORD-2026-01301,CLI-005,PROD-021,2026-08-21 06:18:00,Santa Cruz,CAM-25,CHO-128,485,485.0,24,11.6,1,1,1,,False
1302,ORD-2026-01302,CLI-008,PROD-019,2026-08-30 18:03:00,Cochabamba,CAM-08,CHO-073,254,254.0,72,68.2,1,1,1,,False
1303,ORD-2026-01303,CLI-099,PROD-016,2026-08-13 14:26:00,La Paz,CAM-30,CHO-072,453,453.0,48,42.1,1,1,1,,False
1304,ORD-2026-01304,CLI-094,PROD-016,2026-08-02 06:35:00,La Paz,CAM-28,CHO-017,168,168.0,72,73.6,0,1,0,,False
1305,ORD-2026-01305,CLI-092,PROD-008,2026-08-30 22:59:00,Cochabamba,CAM-23,CHO-135,41,41.0,48,39.2,1,1,1,,False
1306,ORD-2026-01306,CLI-081,PROD-041,2026-08-30 15:41:00,Oruro,CAM-02,CHO-144,231,231.0,48,43.5,1,1,1,,False
1307,ORD-2026-01307,CLI-046,PROD-051,2026-08-23 14:42:00,La Paz,CAM-28,CHO-042,441,441.0,48,30.3,1,1,1,,False
1308,ORD-2026-01308,CLI-014,PROD-011,2026-08-02 12:32:00,La Paz,CAM-28,CHO-134,47,47.0,72,66.7,1,1,1,,False
1309,ORD-2026-01309,CLI-083,PROD-010,2026-08-03 19:29:00,La Paz,CAM-15,CHO-066,179,179.0,24,19.5,1,1,1,,False
1310,ORD-2026-01310,CLI-088,PROD-049,2026-08-20 19:40:00,Oruro,CAM-05,CHO-119,245,245.0,48,51.2,0,1,0,,False
1311,ORD-2026-01311,CLI-083,PROD-054,2026-08-18 21:24:00,Santa Cruz,CAM-10,CHO-142,353,353.0,24,14.7,1,1,1,,False
1312,ORD-2026-01312,CLI-055,PROD-048,2026-08-23 22:08:00,La Paz,CAM-27,CHO-039,127,127.0,72,60.4,1,1,1,,False
1313,ORD-2026-01313,CLI-039,PROD-009,2026-08-19 05:34:00,Tarija,CAM-12,CHO-026,24,24.0,24,21.2,1,1,1,,False
1314,ORD-2026-01314,CLI-033,PROD-015,2026-08-21 13:12:00,Oruro,CAM-05,CHO-150,266,266.0,48,36.3,1,1,1,,False
1315,ORD-2026-01315,CLI-038,PROD-005,2026-08-28 14:13:00,Santa Cruz,CAM-14,CHO-074,231,231.0,48,37.9,1,1,1,,False
1316,ORD-2026-01316,CLI-063,PROD-024,2026-08-16 11:48:00,Cochabamba,CAM-08,CHO-108,406,406.0,48,39.2,1,1,1,,False
1317,ORD-2026-01317,CLI-041,PROD-032,2026-08-13 11:39:00,Oruro,CAM-24,CHO-150,249,249.0,48,42.6,1,1,1,,False
1318,ORD-2026-01318,CLI-043,PROD-055,2026-08-22 19:52:00,Santa Cruz,CAM-04,CHO-020,297,297.0,24,19.5,1,1,1,,False
1319,ORD-2026-01319,CLI-083,PROD-019,2026-08-07 20:31:00,Santa Cruz,CAM-20,CHO-030,410,410.0,24,22.9,1,1,1,,False
1320,ORD-2026-01320,CLI-100,PROD-033,2026-08-21 16:20:00,Cochabamba,CAM-23,CHO-041,340,340.0,48,39.6,1,1,1,,False
1321,ORD-2026-01321,CLI-085,PROD-023,2026-08-12 05:43:00,La Paz,CAM-28,CHO-017,28,28.0,48,33.1,1,1,1,,False
1322,ORD-2026-01322,CLI-016,PROD-028,2026-08-16 03:21:00,Oruro,CAM-07,CHO-118,466,466.0,48,37.4,1,1,1,,False
1323,ORD-2026-01323,CLI-060,PROD-053,2026-08-26 06:05:00,Oruro,CAM-24,CHO-022,307,307.0,24,20.5,1,1,1,,False
1324,ORD-2026-01324,CLI-060,PROD-041,2026-08-03 11:31:00,Oruro,CAM-07,CHO-003,490,490.0,24,21.3,1,1,1,,False
1325,ORD-2026-01325,CLI-027,PROD-055,2026-08-04 03:25:00,Cochabamba,CAM-23,CHO-058,424,424.0,48,29.4,1,1,1,,False
1326,ORD-2026-01326,CLI-019,PROD-046,2026-08-09 09:49:00,Cochabamba,CAM-01,CHO-068,493,493.0,24,21.5,1,1,1,,False
1327,ORD-2026-01327,CLI-086,PROD-026,2026-08-04 06:50:00,La Paz,CAM-15,CHO-148,205,205.0,24,13.8,1,1,1,,False
1328,ORD-2026-01328,CLI-029,PROD-060,2026-08-15 23:24:00,Santa Cruz,CAM-14,CHO-004,299,299.0,24,18.3,1,1,1,,False
1329,ORD-2026-01329,CLI-065,PROD-050,2026-08-15 06:31:00,Tarija,CAM-26,CHO-082,281,281.0,48,38.6,1,1,1,,False
1330,ORD-2026-01330,CLI-043,PROD-012,2026-08-14 20:38:00,Cochabamba,CAM-23,CHO-143,275,275.0,48,28.6,1,1,1,,False
1331,ORD-2026-01331,CLI-046,PROD-001,2026-08-17 17:07:00,Cochabamba,CAM-08,CHO-077,386,386.0,48,42.9,1,1,1,,False
1332,ORD-2026-01332,CLI-033,PROD-033,2026-08-30 02:46:00,La Paz,CAM-09,CHO-005,37,37.0,48,43.7,1,1,1,,False
1333,ORD-2026-01333,CLI-032,PROD-057,2026-08-19 00:40:00,Tarija,CAM-12,CHO-056,256,256.0,72,57.2,1,1,1,,False
1334,ORD-2026-01334,CLI-065,PROD-041,2026-08-08 21:32:00,Tarija,CAM-12,CHO-132,66,66.0,24,19.8,1,1,1,,False
1335,ORD-2026-01335,CLI-074,PROD-012,2026-08-21 15:50:00,Oruro,CAM-05,CHO-110,469,469.0,72,61.3,1,1,1,,False
1336,ORD-2026-01336,CLI-026,PROD-056,2026-08-12 02:33:00,Oruro,CAM-05,CHO-022,277,277.0,24,20.6,1,1,1,,False
1337,ORD-2026-01337,CLI-055,PROD-031,2026-08-23 01:53:00,Santa Cruz,CAM-13,CHO-085,470,470.0,72,51.6,1,1,1,,False
1338,ORD-2026-01338,CLI-035,PROD-017,2026-08-28 03:59:00,Santa Cruz,CAM-13,CHO-035,293,293.0,48,32.6,1,1,1,,False
1339,ORD-2026-01339,CLI-064,PROD-027,2026-08-30 22:55:00,Cochabamba,CAM-17,CHO-147,225,225.0,24,20.3,1,1,1,,False
1340,ORD-2026-01340,CLI-029,PROD-021,2026-08-26 08:20:00,Santa Cruz,CAM-18,CHO-059,424,424.0,24,16.7,1,1,1,,False
1341,ORD-2026-01341,CLI-059,PROD-046,2026-08-26 01:03:00,Oruro,CAM-02,CHO-110,493,493.0,24,20.3,1,1,1,,False
1342,ORD-2026-01342,CLI-030,PROD-042,2026-08-11 02:55:00,La Paz,CAM-30,CHO-023,45,45.0,24,16.9,1,1,1,,False
1343,ORD-2026-01343,CLI-070,PROD-056,2026-08-01 09:18:00,Oruro,CAM-05,CHO-067,276,276.0,24,-20.6,1,1,1,tiempo_entrega_real_hrs,True
1344,ORD-2026-01344,CLI-034,PROD-013,2026-08-07 17:46:00,La Paz,CAM-09,CHO-127,305,305.0,24,18.6,1,1,1,,False
1345,ORD-2026-01345,CLI-073,PROD-026,2026-08-27 07:11:00,Oruro,CAM-16,CHO-051,87,87.0,24,8.7,1,1,1,,False
1346,ORD-2026-01346,CLI-072,PROD-055,2026-08-15 20:25:00,Santa Cruz,CAM-18,CHO-025,397,397.0,48,48.1,0,1,0,,False
1347,ORD-2026-01347,CLI-003,PROD-055,2026-08-22 07:01:00,Cochabamba,CAM-17,CHO-111,281,281.0,24,19.5,1,1,1,,False
1348,ORD-2026-01348,CLI-035,PROD-006,2026-08-20 22:20:00,Santa Cruz,CAM-20,CHO-104,194,194.0,72,59.0,1,1,1,,False
1349,ORD-2026-01349,CLI-073,PROD-027,2026-08-18 16:24:00,La Paz,CAM-27,CHO-127,366,366.0,24,17.6,1,1,1,,False
1350,ORD-2026-01350,CLI-009,PROD-041,2026-08-05 22:19:00,Tarija,CAM-12,CHO-122,112,112.0,24,24.3,0,1,0,,False
1351,ORD-2026-01351,CLI-001,PROD-055,2026-08-21 12:25:00,La Paz,CAM-30,CHO-052,110,110.0,72,43.2,1,1,1,,False
1352,ORD-2026-01352,CLI-059,PROD-017,2026-08-01 21:43:00,Cochabamba,CAM-01,CHO-016,375,375.0,24,19.7,1,1,1,,False
1353,ORD-2026-01353,CLI-066,PROD-029,2026-08-04 03:39:00,Santa Cruz,CAM-10,CHO-029,178,178.0,48,40.3,1,1,1,,False
1354,ORD-2026-01354,CLI-070,PROD-053,2026-08-24 01:33:00,Oruro,CAM-24,CHO-136,326,326.0,48,40.7,1,1,1,,False
1355,ORD-2026-01355, cli-098 ,PROD-019,2026-08-27 19:26:00,La Paz,CAM-15,CHO-127,97,97.0,48,28.0,1,1,1,cliente_id,True
1356,ORD-2026-01356,CLI-045,PROD-056,2026-08-30 15:47:00,La Paz,CAM-09,CHO-064,463,463.0,24,24.2,0,1,0,,False
1357,ORD-2026-01357,CLI-093,PROD-021,2026-08-02 21:54:00,Santa Cruz,CAM-13,CHO-099,61,61.0,24,23.6,1,1,1,,False
1358,ORD-2026-01358,CLI-004,PROD-031,2026-08-01 22:12:00,Tarija,CAM-03,CHO-043,66,58.0,72,46.5,1,0,0,,False
1359,ORD-2026-01359,CLI-034,PROD-060,2026-08-15 04:09:00,Santa Cruz,CAM-20,CHO-011,324,324.0,72,63.2,1,1,1,,False
1360,ORD-2026-01360,CLI-063,PROD-028,2026-08-30 02:48:00,Cochabamba,CAM-22,CHO-138,66,66.0,24,19.3,1,1,1,,False
1361,ORD-2026-01361,CLI-062,PROD-010,2026-08-09 04:39:00,Oruro,CAM-05,CHO-119,375,375.0,48,31.6,1,1,1,,False
1362,ORD-2026-01362,CLI-012,PROD-028,2026-08-10 09:48:00,Tarija,CAM-12,CHO-026,472,472.0,48,52.1,0,1,0,,False
1363,ORD-2026-01363,CLI-049,PROD-047,2026-08-06 04:19:00,Santa Cruz,CAM-06,CHO-149,87,87.0,48,33.7,1,1,1,,False
1364,ORD-2026-01364,CLI-003,PROD-028,2026-08-09 18:27:00,Tarija,CAM-26,CHO-088,496,496.0,48,41.8,1,1,1,,False
1365,ORD-2026-01365,CLI-030,PROD-029,2026-08-29 22:13:00,Santa Cruz,CAM-29,CHO-141,220,220.0,72,62.2,1,1,1,,False
1366,ORD-2026-01366,CLI-082,PROD-021,2026-08-19 09:11:00,Tarija,CAM-03,CHO-045,490,490.0,48,33.7,1,1,1,,False
1367,ORD-2026-01367,CLI-093,PROD-009,2026-08-03 21:15:00,Tarija,CAM-12,CHO-061,446,446.0,24,19.1,1,1,1,,False
1368,ORD-2026-01368,CLI-046,PROD-030,2026-08-01 09:17:00,Cochabamba,CAM-23,CHO-087,224,224.0,24,20.3,1,1,1,,False
1369,ORD-2026-01369,CLI-088,PROD-030,2026-08-09 12:15:00,Oruro,CAM-02,CHO-003,473,473.0,72,52.2,1,1,1,,False
1370,ORD-2026-01370,CLI-025,PROD-024,2026-08-24 17:03:00,Cochabamba,CAM-01,CHO-147,339,339.0,48,28.6,1,1,1,,False
1371,ORD-2026-01371,CLI-096,PROD-022,2026-08-20 06:35:00,Oruro,CAM-05,CHO-003,310,310.0,24,23.2,1,1,1,,False
1372,ORD-2026-01372,CLI-030,PROD-052,2026-08-15 09:17:00,Oruro,CAM-05,CHO-032,242,242.0,24,22.9,1,1,1,,False
1373,ORD-2026-01373,CLI-099,PROD-016,2026-08-14 22:24:00,La Paz,CAM-09,CHO-017,139,139.0,24,24.3,0,1,0,,False
1374,ORD-2026-01374,CLI-053,PROD-030,2026-08-19 11:28:00,Cochabamba,CAM-19,CHO-112,89,89.0,48,42.6,1,1,1,,False
1375,ORD-2026-01375,CLI-021,PROD-050,2026-08-02 02:23:00,Tarija,CAM-12,CHO-146,330,330.0,72,78.7,0,1,0,,False
1376,ORD-2026-01376,CLI-016,PROD-047,2026-08-01 04:56:00,Cochabamba,CAM-08,CHO-068,471,471.0,48,48.7,0,1,0,,False
1377,ORD-2026-01377,CLI-098,PROD-052,2026-08-14 08:00:00,Oruro,CAM-05,CHO-003,345,345.0,48,45.4,1,1,1,,False
1378,ORD-2026-01378,CLI-019,PROD-001,2026-08-05 22:45:00,Santa Cruz,CAM-20,CHO-075,440,440.0,48,38.6,1,1,1,,False
1379,ORD-2026-01379,CLI-022,PROD-051,2026-08-25 22:02:00,Oruro,CAM-05,CHO-032,207,190.0,48,33.8,1,0,0,,False
1380,ORD-2026-01380,CLI-058,PROD-055,2026-08-03 01:21:00,Santa Cruz,CAM-18,CHO-104,134,134.0,48,39.8,1,1,1,,False
1381,ORD-2026-01381,CLI-031,PROD-011,2026-08-02 08:35:00,La Paz,CAM-09,CHO-052,333,333.0,24,24.9,0,1,0,,False
1382,ORD-2026-01382,CLI-009,PROD-019,2026-08-12 12:47:00,Oruro,CAM-05,CHO-136,459,459.0,48,34.9,1,1,1,,False
1383,ORD-2026-01383,CLI-008,PROD-014,2026-08-04 09:32:00,Tarija,CAM-26,CHO-132,486,486.0,24,22.1,1,1,1,,False
1384,ORD-2026-01384,CLI-002,PROD-038,2026-08-26 20:14:00,Oruro,CAM-16,CHO-117,298,295.0,24,23.0,1,0,0,,False
1385,ORD-2026-01385,CLI-073,PROD-032,2026-08-22 20:04:00,Santa Cruz,CAM-11,CHO-101,210,210.0,48,16.8,1,1,1,,False
1386,ORD-2026-01386,CLI-071,PROD-009,2026-08-26 12:40:00,Tarija,CAM-12,CHO-043,52,52.0,48,50.7,0,1,0,,False
1387,ORD-2026-01387,CLI-019,PROD-059,2026-08-15 09:25:00,Cochabamba,CAM-08,CHO-111,248,248.0,48,49.1,0,1,0,,False
1388,ORD-2026-01388,CLI-022,PROD-041,2026-08-15 04:37:00,La Paz,CAM-09,CHO-027,143,143.0,24,17.0,1,1,1,,False
1389,ORD-2026-01389,CLI-011,PROD-020,2026-08-14 21:12:00,Cochabamba,CAM-22,CHO-006,201,201.0,24,21.3,1,1,1,,False
1390,ORD-2026-01390,CLI-043,PROD-027,2026-08-10 02:01:00,Oruro,CAM-07,CHO-118,389,389.0,24,25.5,0,1,0,,False
1391,ORD-2026-01391,CLI-097,PROD-030,2026-08-05 05:17:00,Oruro,CAM-05,CHO-136,173,173.0,24,22.6,1,1,1,,False
1392,ORD-2026-01392,CLI-069,PROD-005,2026-08-28 18:45:00,Oruro,CAM-05,CHO-022,284,284.0,48,47.0,1,1,1,,False
1393,ORD-2026-01393,CLI-014,PROD-020,04/08/2026 11:48,Santa Cruz,CAM-20,CHO-046,346,346.0,24,26.9,0,1,0,fecha_despacho,True
1394,ORD-2026-01394,CLI-084,PROD-029,2026-08-05 20:56:00,Oruro,CAM-02,CHO-098,210,210.0,72,65.5,1,1,1,,False
1395,ORD-2026-01395,CLI-007,PROD-058,2026-08-05 02:33:00,Cochabamba,CAM-19,CHO-047,10,10.0,72,47.2,1,1,1,,False
1396,ORD-2026-01396,CLI-054,PROD-035,2026-08-17 00:51:00,La Paz,CAM-09,CHO-007,64,64.0,48,48.2,0,1,0,,False
1397,ORD-2026-01397,CLI-004,PROD-007,2026-08-03 21:21:00,Oruro,CAM-05,CHO-032,48,48.0,48,28.9,1,1,1,,False
1398,ORD-2026-01398,CLI-072,PROD-054,2026-08-10 13:19:00,Cochabamba,CAM-19,CHO-131,253,253.0,72,56.0,1,1,1,,False
1399,ORD-2026-01399,CLI-063,PROD-009,2026-08-04 04:21:00,Cochabamba,CAM-01,CHO-131,185,185.0,48,38.2,1,1,1,,False
1400,ORD-2026-01400,CLI-080,PROD-043,2026-08-06 22:50:00,Cochabamba,CAM-01,CHO-014,494,494.0,24,20.9,1,1,1,,False
1401,ORD-2026-01401,CLI-042,PROD-005,2026-08-07 01:33:00,Tarija,CAM-12,CHO-044,22,22.0,72,56.3,1,1,1,,False
1402,ORD-2026-01402,CLI-049,PROD-014,2026-08-03 14:46:00,Cochabamba,CAM-22,CHO-041,423,423.0,24,22.8,1,1,1,,False
1403,ORD-2026-01403,CLI-097,PROD-038,2026-08-22 13:56:00,La Paz,CAM-28,CHO-005,263,252.0,48,43.1,1,0,0,,False
1404,ORD-2026-01404,CLI-039,PROD-033,2026-08-14 15:53:00,Santa Cruz,CAM-21,CHO-004,89,89.0,72,61.8,1,1,1,,False
1405,ORD-2026-01405,CLI-053,PROD-033,2026-08-13 20:54:00,La Paz,CAM-30,CHO-027,495,495.0,48,47.6,1,1,1,,False
1406,ORD-2026-01406,CLI-017,PROD-042,2026-08-11 04:28:00,Tarija,CAM-12,CHO-050,434,434.0,72,54.6,1,1,1,,False
1407,ORD-2026-01407,CLI-097,PROD-024,2026-08-19 22:49:00,La Paz,CAM-27,CHO-139,401,401.0,72,46.3,1,1,1,,False
1408,ORD-2026-01408,CLI-094,PROD-050,2026-08-27 21:46:00,Cochabamba,CAM-08,CHO-140,433,433.0,24,22.8,1,1,1,,False
1409,ORD-2026-01409,CLI-018,PROD-051,24/08/2026 07:32,Santa Cruz,CAM-13,CHO-100,498,498.0,48,38.5,1,1,1,fecha_despacho,True
1410,ORD-2026-01410,CLI-072,PROD-028,2026-08-16 06:02:00,Cochabamba,CAM-08,CHO-065,407,407.0,72,52.2,1,1,1,,False
1411,ORD-2026-01411,CLI-026,PROD-058,2026-08-30 10:17:00,Oruro,CAM-07,CHO-117,313,313.0,48,48.9,0,1,0,,False
1412,ORD-2026-01412,CLI-052,PROD-032,2026-08-01 08:56:00,Tarija,CAM-26,CHO-026,16,16.0,24,20.1,1,1,1,,False
1413,ORD-2026-01413,CLI-083,PROD-022,2026-08-01 13:43:00,Tarija,CAM-03,CHO-044,314,314.0,24,9.7,1,1,1,,False
1414,ORD-2026-01414,CLI-048,PROD-056,2026-08-21 23:54:00,Cochabamba,CAM-22,CHO-130,284,284.0,24,20.3,1,1,1,,False
1415,ORD-2026-01415,CLI-009,PROD-050,2026-08-17 01:16:00,La Paz,CAM-09,CHO-107,296,296.0,48,42.9,1,1,1,,False
1416,ORD-2026-01416,CLI-048,PROD-018,2026-08-26 14:04:00,Cochabamba,CAM-23,CHO-138,360,360.0,72,80.5,0,1,0,,False
1417,ORD-2026-01417,CLI-078,PROD-057,2026-08-30 00:35:00,Santa Cruz,CAM-21,CHO-053,201,201.0,24,20.9,1,1,1,,False
1418,ORD-2026-01418,CLI-091,PROD-012,2026-08-06 16:43:00,Santa Cruz,CAM-18,CHO-060,194,194.0,72,70.7,1,1,1,,False
1419,ORD-2026-01419,CLI-031,PROD-022,2026-08-10 07:50:00,Oruro,CAM-05,CHO-136,353,353.0,24,17.2,1,1,1,,False
1420,ORD-2026-01420,CLI-076,PROD-008,2026-08-06 02:06:00,Tarija,CAM-03,CHO-082,362,362.0,48,45.5,1,1,1,,False
1421,ORD-2026-01421,CLI-092,PROD-035,2026-08-23 09:43:00,Santa Cruz,CAM-14,CHO-028,312,304.0,72,81.4,0,0,0,,False
1422,ORD-2026-01422,CLI-047,PROD-053,2026-08-09 21:25:00,Oruro,CAM-02,CHO-136,80,80.0,48,28.5,1,1,1,,False
1423,ORD-2026-01423,CLI-018,PROD-055,2026-08-04 22:29:00,Cochabamba,CAM-23,CHO-047,191,191.0,24,16.3,1,1,1,,False
1424,ORD-2026-01424,CLI-091,PROD-042,2026-08-17 23:35:00,Santa Cruz,CAM-06,CHO-100,299,299.0,48,52.0,0,1,0,,False
1425,ORD-2026-01425,CLI-028,PROD-026,2026-08-03 14:50:00,Santa Cruz,CAM-11,CHO-128,258,258.0,48,44.0,1,1,1,,False
1426,ORD-2026-01426,CLI-017,PROD-032,2026-08-17 03:27:00,Cochabamba,CAM-08,CHO-006,104,104.0,72,68.1,1,1,1,,False
1427,ORD-2026-01427,CLI-006,PROD-045,2026-08-17 06:40:00,Oruro,CAM-07,CHO-118,414,414.0,48,55.6,0,1,0,,False
1428,ORD-2026-01428,CLI-093,PROD-046,2026-08-29 04:08:00,Santa Cruz,CAM-06,CHO-129,296,296.0,72,70.8,1,1,1,,False
1429,ORD-2026-01429,CLI-014,PROD-053,2026-08-16 04:19:00,La Paz,CAM-27,CHO-148,222,222.0,24,20.6,1,1,1,,False
1430,ORD-2026-01430,CLI-056,PROD-020,2026-08-14 17:06:00,Tarija,CAM-12,CHO-044,460,460.0,72,61.7,1,1,1,,False
1431,ORD-2026-01431,CLI-053,PROD-018,2026-08-27 01:13:00,Tarija,CAM-26,CHO-082,359,359.0,48,37.3,1,1,1,,False
1432,ORD-2026-01432,CLI-087,PROD-001,2026-08-11 15:35:00,Santa Cruz,CAM-13,CHO-120,318,318.0,72,75.7,0,1,0,,False
1433,ORD-2026-01433,CLI-034,PROD-028,2026-08-09 07:47:00,Santa Cruz,CAM-18,CHO-101,293,293.0,48,43.0,1,1,1,,False
1434,ORD-2026-01434,CLI-037,PROD-035,2026-08-29 16:39:00,Tarija,CAM-12,CHO-048,88,88.0,48,45.1,1,1,1,,False
1435,ORD-2026-01435,CLI-089,PROD-016,2026-08-03 01:32:00,Santa Cruz,CAM-20,CHO-092,188,188.0,72,54.8,1,1,1,,False
1436,ORD-2026-01436,CLI-009,PROD-015,2026-08-07 18:28:00,Santa Cruz,CAM-06,CHO-133,411,411.0,24,19.1,1,1,1,,False
1437,ORD-2026-01437,CLI-029,PROD-046,2026-08-30 23:58:00,La Paz,CAM-27,CHO-139,156,156.0,48,42.4,1,1,1,,False
1438,ORD-2026-01438,CLI-034,PROD-055,2026-08-04 23:59:00,Santa Cruz,CAM-20,CHO-095,98,87.0,48,47.9,1,0,0,,False
1439,ORD-2026-01439,CLI-045,PROD-015,2026-08-21 08:12:00,Tarija,CAM-12,CHO-122,30,30.0,48,42.9,1,1,1,,False
1440,ORD-2026-01440,CLI-037,PROD-057,2026-08-08 08:11:00,Cochabamba,CAM-22,CHO-124,138,138.0,48,39.5,1,1,1,,False
1441,ORD-2026-01441,CLI-085,PROD-032,2026-08-20 23:19:00,Tarija,CAM-03,CHO-043,306,306.0,24,16.3,1,1,1,,False
1442,ORD-2026-01442,CLI-022,PROD-018,2026-08-13 16:17:00,Tarija,CAM-26,CHO-036,458,458.0,48,29.0,1,1,1,,False
1443,ORD-2026-01443,CLI-053,PROD-051,2026-08-19 16:29:00,Oruro,CAM-05,CHO-136,456,456.0,48,37.9,1,1,1,,False
1444,ORD-2026-01444,CLI-026,PROD-026,2026-08-09 09:12:00,La Paz,CAM-09,CHO-021,94,94.0,24,17.5,1,1,1,,False
1445,ORD-2026-01445,CLI-034,PROD-002,2026-08-20 07:30:00,La Paz,CAM-28,CHO-083,378,378.0,24,20.3,1,1,1,,False
1446,ORD-2026-01446,CLI-083,PROD-053,2026-08-04 07:07:00,Cochabamba,CAM-23,CHO-047,80,80.0,48,33.2,1,1,1,,False
1447,ORD-2026-01447,CLI-044,PROD-029,2026-08-02 12:35:00,Oruro,CAM-24,CHO-038,283,283.0,24,24.3,0,1,0,,False
1448,ORD-2026-01448,CLI-064,PROD-056,2026-08-23 23:15:00,Santa Cruz,CAM-20,CHO-099,99,99.0,72,62.2,1,1,1,,False
1449,ORD-2026-01449,CLI-088,PROD-028,2026-08-23 19:28:00,La Paz,CAM-28,CHO-063,150,150.0,24,18.7,1,1,1,,False
1450,ORD-2026-01450,CLI-046,PROD-058,2026-08-17 21:17:00,Tarija,CAM-12,CHO-132,448,448.0,24,16.5,1,1,1,,False
1451,ORD-2026-01451,CLI-006,PROD-047,2026-08-26 06:54:00,Tarija,CAM-26,CHO-050,423,423.0,24,13.4,1,1,1,,False
1452,ORD-2026-01452,CLI-075,PROD-008,2026-08-07 15:41:00,Cochabamba,CAM-22,CHO-065,405,405.0,48,51.5,0,1,0,,False
1453,ORD-2026-01453,CLI-057,PROD-041,2026-08-23 05:07:00,Tarija,CAM-12,CHO-146,64,64.0,24,17.5,1,1,1,,False
1454,ORD-2026-01454,CLI-075,PROD-040,2026-08-28 06:18:00,Tarija,CAM-03,CHO-015,391,391.0,48,48.7,0,1,0,,False
1455,ORD-2026-01455,CLI-022,PROD-033,2026-08-06 11:36:00,Santa Cruz,CAM-21,CHO-070,168,168.0,48,54.1,0,1,0,,False
1456, ord-2026-01456 ,CLI-061,PROD-010,2026-08-11 06:21:00,Cochabamba,CAM-08,CHO-077,399,382.0,48,36.0,1,0,0,order_id,True
1457,ORD-2026-01457,CLI-008,PROD-046,2026-08-25 16:30:00,Santa Cruz,CAM-04,CHO-142,271,271.0,48,43.5,1,1,1,,False
1458,ORD-2026-01458,CLI-002,PROD-023,2026-08-02 08:55:00,Cochabamba,CAM-22,CHO-111,389,389.0,72,57.4,1,1,1,,False
