fila_bronze,timestamp,viaje_id,order_id,camion_id,producto_id,temperatura_cabina_c,temp_unit,humedad_cabina_pct,desviacion_termica_flag,desviacion_proximos_60min_flag,timestamp_estado,timestamp_motivo,viaje_id_estado,viaje_id_motivo,order_id_estado,order_id_motivo,camion_id_estado,camion_id_motivo,producto_id_estado,producto_id_motivo,temperatura_cabina_c_estado,temperatura_cabina_c_motivo,temp_unit_estado,temp_unit_motivo,humedad_cabina_pct_estado,humedad_cabina_pct_motivo,desviacion_termica_flag_estado,desviacion_termica_flag_motivo,desviacion_proximos_60min_flag_estado,desviacion_proximos_60min_flag_motivo,cantidad_problemas,en_cuarentena,severidad_maxima,columnas_con_problemas,motivos_fila,zona_horaria_origen,version_diagnostico,sha256_bronze,acciones_tratamiento,motivos_tratamiento,camion_id_tratado,temp_unit_tratado,temperatura_cabina_c_tratada,humedad_cabina_pct_tratada,timestamp_utc,temperatura_imputada,humedad_imputada,motivo_cuarentena_final,en_cuarentena_final,decision_tratamiento,umbral_producto_evaluable,flag_termico_coherente,apta_kpi_termico,apta_objetivo_60min
4018,2026-08-08 18:50:00,VIA-00168,ORD-2026-03448,CAM-19,PROD-020,19.77,C,40.1,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-19,C,19.77,40.1,2026-08-08T22:50:00Z,False,False,,False,TRATADO,True,True,True,True
4019,2026-08-08 19:20:00,VIA-00168,ORD-2026-03448,CAM-19,PROD-020,20.86,C,48.8,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-19,C,20.86,48.8,2026-08-08T23:20:00Z,False,False,,False,TRATADO,True,True,True,True
4020,2026-08-08 19:50:00,VIA-00168,ORD-2026-03448,CAM-19,PROD-020,19.49,C,49.8,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-19,C,19.49,49.8,2026-08-08T23:50:00Z,False,False,,False,TRATADO,True,True,True,True
4021,2026-08-08 20:20:00,VIA-00168,ORD-2026-03448,CAM-19,PROD-020,22.11,C,52.4,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-19,C,22.11,52.4,2026-08-09T00:20:00Z,False,False,,False,TRATADO,True,True,True,True
4022,2026-08-08 20:50:00,VIA-00168,ORD-2026-03448,CAM-19,PROD-020,17.68,C,38.5,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-19,C,17.68,38.5,2026-08-09T00:50:00Z,False,False,,False,TRATADO,True,True,True,True
4023,2026-08-08 21:20:00,VIA-00168,ORD-2026-03448,CAM-19,PROD-020,20.82,C,44.4,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-19,C,20.82,44.4,2026-08-09T01:20:00Z,False,False,,False,TRATADO,True,True,True,True
4024,2026-08-08 21:50:00,VIA-00168,ORD-2026-03448,CAM-19,PROD-020,20.28,C,49.5,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-19,C,20.28,49.5,2026-08-09T01:50:00Z,False,False,,False,TRATADO,True,True,True,True
4025,2026-08-08 22:20:00,VIA-00168,ORD-2026-03448,CAM-19,PROD-020,17.66,C,50.7,0,1,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-19,C,17.66,50.7,2026-08-09T02:20:00Z,False,False,,False,TRATADO,True,True,True,True
4026,2026-08-08 22:50:00,VIA-00168,ORD-2026-03448,CAM-19,PROD-020,19.3,C,40.5,0,1,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-19,C,19.3,40.5,2026-08-09T02:50:00Z,False,False,,False,TRATADO,True,True,True,True
4027,2026-08-08 23:20:00,VIA-00168,ORD-2026-03448,CAM-19,PROD-020,25.48,C,45.7,1,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-19,C,25.48,45.7,2026-08-09T03:20:00Z,False,False,,False,TRATADO,True,True,True,True
4028,2026-08-08 23:50:00,VIA-00168,ORD-2026-03448,CAM-19,PROD-020,17.43,C,42.9,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-19,C,17.43,42.9,2026-08-09T03:50:00Z,False,False,,False,TRATADO,True,True,True,True
4029,2026-08-09 00:20:00,VIA-00168,ORD-2026-03448,CAM-19,PROD-020,21.86,C,49.1,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-19,C,21.86,49.1,2026-08-09T04:20:00Z,False,False,,False,TRATADO,True,True,True,True
4030,2026-08-09 00:50:00,VIA-00168,ORD-2026-03448,CAM-19,PROD-020,21.12,C,51.7,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-19,C,21.12,51.7,2026-08-09T04:50:00Z,False,False,,False,TRATADO,True,True,True,True
4031,2026-08-09 01:20:00,VIA-00168,ORD-2026-03448,CAM-19,PROD-020,20.34,C,47.4,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-19,C,20.34,47.4,2026-08-09T05:20:00Z,False,False,,False,TRATADO,True,True,True,True
4032,2026-08-09 01:50:00,VIA-00168,ORD-2026-03448,CAM-19,PROD-020,21.51,C,43.4,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-19,C,21.51,43.4,2026-08-09T05:50:00Z,False,False,,False,TRATADO,True,True,True,True
4033,2026-08-28 22:54:00,VIA-00169,ORD-2026-00526,CAM-21,PROD-004,3.11,C,72.8,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-21,C,3.11,72.8,2026-08-29T02:54:00Z,False,False,,False,TRATADO,True,True,True,True
4034,2026-08-28 23:24:00,VIA-00169,ORD-2026-00526,CAM-21,PROD-004,4.51,C,63.8,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-21,C,4.51,63.8,2026-08-29T03:24:00Z,False,False,,False,TRATADO,True,True,True,True
4035,2026-08-28 23:54:00,VIA-00169,ORD-2026-00526,CAM-21,PROD-004,4.37,C,80.4,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-21,C,4.37,80.4,2026-08-29T03:54:00Z,False,False,,False,TRATADO,True,True,True,True
4036,2026-08-29 00:24:00,VIA-00169,ORD-2026-00526,CAM-21,PROD-004,3.56,C,82.7,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-21,C,3.56,82.7,2026-08-29T04:24:00Z,False,False,,False,TRATADO,True,True,True,True
4037,2026-08-29 00:54:00,VIA-00169,ORD-2026-00526,CAM-21,PROD-004,3.24,C,73.6,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-21,C,3.24,73.6,2026-08-29T04:54:00Z,False,False,,False,TRATADO,True,True,True,True
4038,2026-08-29 01:24:00,VIA-00169,ORD-2026-00526,CAM-21,PROD-004,3.39,C,80.8,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-21,C,3.39,80.8,2026-08-29T05:24:00Z,False,False,,False,TRATADO,True,True,True,True
4039,2026-08-29 01:54:00,VIA-00169,ORD-2026-00526,CAM-21,PROD-004,5.08,C,72.4,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-21,C,5.08,72.4,2026-08-29T05:54:00Z,False,False,,False,TRATADO,True,True,True,True
4040,2026-08-29 02:24:00,VIA-00169,ORD-2026-00526,CAM-21,PROD-004,4.83,C,82.9,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-21,C,4.83,82.9,2026-08-29T06:24:00Z,False,False,,False,TRATADO,True,True,True,True
4041,2026-08-29 02:54:00,VIA-00169,ORD-2026-00526,CAM-21,PROD-004,3.4,C,79.3,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-21,C,3.4,79.3,2026-08-29T06:54:00Z,False,False,,False,TRATADO,True,True,True,True
4042,2026-08-29 03:24:00,VIA-00169,ORD-2026-00526,CAM-21,PROD-004,3.5,C,88.0,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-21,C,3.5,88.0,2026-08-29T07:24:00Z,False,False,,False,TRATADO,True,True,True,True
4043,2026-08-29 03:54:00,VIA-00169,ORD-2026-00526,CAM-21,PROD-004,4.14,C,76.9,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-21,C,4.14,76.9,2026-08-29T07:54:00Z,False,False,,False,TRATADO,True,True,True,True
4044,2026-08-29 04:24:00,VIA-00169,ORD-2026-00526,CAM-21,PROD-004,3.42,C,69.6,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-21,C,3.42,69.6,2026-08-29T08:24:00Z,False,False,,False,TRATADO,True,True,True,True
4045,2026-08-29 04:54:00,VIA-00169,ORD-2026-00526,CAM-21,PROD-004,3.88,C,77.4,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-21,C,3.88,77.4,2026-08-29T08:54:00Z,False,False,,False,TRATADO,True,True,True,True
4046,2026-08-29 05:24:00,VIA-00169,ORD-2026-00526,CAM-21,PROD-004,4.66,C,84.2,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-21,C,4.66,84.2,2026-08-29T09:24:00Z,False,False,,False,TRATADO,True,True,True,True
4047,2026-08-29 05:54:00,VIA-00169,ORD-2026-00526,CAM-21,PROD-004,4.42,C,82.2,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-21,C,4.42,82.2,2026-08-29T09:54:00Z,False,False,,False,TRATADO,True,True,True,True
4048,2026-08-29 06:24:00,VIA-00169,ORD-2026-00526,CAM-21,PROD-004,5.29,C,86.6,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-21,C,5.29,86.6,2026-08-29T10:24:00Z,False,False,,False,TRATADO,True,True,True,True
4049,2026-08-29 06:54:00,VIA-00169,ORD-2026-00526,CAM-21,PROD-004,4.19,C,81.9,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-21,C,4.19,81.9,2026-08-29T10:54:00Z,False,False,,False,TRATADO,True,True,True,True
4050,2026-08-29 07:24:00,VIA-00169,ORD-2026-00526,CAM-21,PROD-004,4.35,C,75.9,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-21,C,4.35,75.9,2026-08-29T11:24:00Z,False,False,,False,TRATADO,True,True,True,True
4051,2026-08-29 07:54:00,VIA-00169,ORD-2026-00526,CAM-21,PROD-004,4.87,C,88.8,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-21,C,4.87,88.8,2026-08-29T11:54:00Z,False,False,,False,TRATADO,True,True,True,True
4052,2026-08-29 08:24:00,VIA-00169,ORD-2026-00526,CAM-21,PROD-004,2.45,C,72.6,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-21,C,2.45,72.6,2026-08-29T12:24:00Z,False,False,,False,TRATADO,True,True,True,True
4053,2026-08-29 08:54:00,VIA-00169,ORD-2026-00526,CAM-21,PROD-004,4.57,C,78.1,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-21,C,4.57,78.1,2026-08-29T12:54:00Z,False,False,,False,TRATADO,True,True,True,True
4054,2026-08-29 09:24:00,VIA-00169,ORD-2026-00526,CAM-21,PROD-004,3.77,C,69.5,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-21,C,3.77,69.5,2026-08-29T13:24:00Z,False,False,,False,TRATADO,True,True,True,True
4055,2026-08-29 09:54:00,VIA-00169,ORD-2026-00526,CAM-21,PROD-004,3.29,C,91.6,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-21,C,3.29,91.6,2026-08-29T13:54:00Z,False,False,,False,TRATADO,True,True,True,True
4056,2026-08-29 10:24:00,VIA-00169,ORD-2026-00526,CAM-21,PROD-004,2.84,C,76.6,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-21,C,2.84,76.6,2026-08-29T14:24:00Z,False,False,,False,TRATADO,True,True,True,True
4057,2026-08-03 09:07:00,VIA-00170,ORD-2026-04828,CAM-01,PROD-045,3.48,C,86.5,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-01,C,3.48,86.5,2026-08-03T13:07:00Z,False,False,,False,TRATADO,True,True,True,True
4058,2026-08-03 09:37:00,VIA-00170,ORD-2026-04828,CAM-01,PROD-045,3.71,C,80.5,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-01,C,3.71,80.5,2026-08-03T13:37:00Z,False,False,,False,TRATADO,True,True,True,True
4059,2026-08-03 10:07:00,VIA-00170,ORD-2026-04828,CAM-01,PROD-045,4.13,C,,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,CRITICO,Valor faltante,OK,,OK,,1,True,CRITICO,humedad_cabina_pct,humedad_cabina_pct: Valor faltante,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC | IMPUTAR_HUMEDAD,Timestamp local de Bolivia convertido a UTC | Interpolación entre dos lecturas observadas cercanas y coherentes,CAM-01,C,4.13,79.0,2026-08-03T14:07:00Z,False,True,,False,TRATADO,True,True,True,True
4060,2026-08-03 10:37:00,VIA-00170,ORD-2026-04828,CAM-01,PROD-045,3.93,C,77.5,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-01,C,3.93,77.5,2026-08-03T14:37:00Z,False,False,,False,TRATADO,True,True,True,True
4061,2026-08-03 11:07:00,VIA-00170,ORD-2026-04828,CAM-01,PROD-045,4.36,C,87.2,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-01,C,4.36,87.2,2026-08-03T15:07:00Z,False,False,,False,TRATADO,True,True,True,True
4062,2026-08-03 11:37:00,VIA-00170,ORD-2026-04828,CAM-01,PROD-045,4.72,C,75.8,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-01,C,4.72,75.8,2026-08-03T15:37:00Z,False,False,,False,TRATADO,True,True,True,True
4063,2026-08-03 12:07:00,VIA-00170,ORD-2026-04828,CAM-01,PROD-045,4.8,C,86.6,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-01,C,4.8,86.6,2026-08-03T16:07:00Z,False,False,,False,TRATADO,True,True,True,True
4064,2026-08-03 12:37:00,VIA-00170,ORD-2026-04828,CAM-01,PROD-045,4.05,C,88.7,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-01,C,4.05,88.7,2026-08-03T16:37:00Z,False,False,,False,TRATADO,True,True,True,True
4066,2026-08-03 13:37:00,VIA-00170,ORD-2026-04828,CAM-01,PROD-045,3.19,C,64.4,0,1,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-01,C,3.19,64.4,2026-08-03T17:37:00Z,False,False,,False,TRATADO,True,True,True,True
