fila_bronze,order_id,cliente_id,producto_id,fecha_despacho,centro_distribucion,camion_id,chofer_id,cantidad_solicitada,cantidad_entregada,tiempo_entrega_prometido_hrs,tiempo_entrega_real_hrs,otif_on_time,otif_in_full,otif,order_id_en_cuarentena,order_id_motivo,cliente_id_en_cuarentena,cliente_id_motivo,producto_id_en_cuarentena,producto_id_motivo,fecha_despacho_en_cuarentena,fecha_despacho_motivo,centro_distribucion_en_cuarentena,centro_distribucion_motivo,camion_id_en_cuarentena,camion_id_motivo,chofer_id_en_cuarentena,chofer_id_motivo,cantidad_solicitada_en_cuarentena,cantidad_solicitada_motivo,cantidad_entregada_en_cuarentena,cantidad_entregada_motivo,tiempo_entrega_prometido_hrs_en_cuarentena,tiempo_entrega_prometido_hrs_motivo,tiempo_entrega_real_hrs_en_cuarentena,tiempo_entrega_real_hrs_motivo,otif_on_time_en_cuarentena,otif_on_time_motivo,otif_in_full_en_cuarentena,otif_in_full_motivo,otif_en_cuarentena,otif_motivo,en_cuarentena
1704,ORD-2026-01704,CLI-094,PROD-018,2026-08-08 09:23:00,Tarija,CAM-26,CHO-068,126,126.0,24,21.2,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1705,ORD-2026-01705,CLI-061,PROD-019,2026-08-21 02:41:00,Santa Cruz,CAM-29,CHO-144,482,482.0,48,35.5,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1706,ORD-2026-01706,CLI-037,PROD-003,2026-08-26 20:19:00,Santa Cruz,CAM-23,CHO-146,367,367.0,24,17.0,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1707,ORD-2026-01707,CLI-065,PROD-028,2026-08-07 08:46:00,La Paz,CAM-04,CHO-073,97,97.0,48,41.4,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1708,ORD-2026-01708,CLI-007,PROD-038,2026-08-23 11:10:00,Oruro,CAM-03,CHO-095,361,361.0,48,40.4,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1709,ORD-2026-01709,CLI-020,PROD-015,2026-08-18 08:54:00,La Paz,CAM-28,CHO-060,443,443.0,72,40.2,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1710,ORD-2026-01710,CLI-042,PROD-028,2026-08-19 13:22:00,Cochabamba,CAM-14,CHO-020,46,46.0,24,22.1,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1711,ORD-2026-01711,CLI-098,PROD-060,2026-08-10 23:19:00,La Paz,CAM-15,CHO-064,98,98.0,24,19.2,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1712,ORD-2026-01712, cli-044 ,PROD-059,2026-08-20 20:00:00,Oruro,CAM-24,CHO-095,197,197.0,48,35.0,1,1,1,False,,True,Formato esperado: CLI-\d{3},False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True
1713,ORD-2026-01713,CLI-017,PROD-029,2026-08-16 10:17:00,Oruro,CAM-03,CHO-027,272,272.0,72,57.5,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1714,ORD-2026-01714,CLI-072,PROD-015,2026-08-30 10:40:00,Santa Cruz,CAM-08,CHO-141,214,214.0,48,28.6,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1715,ORD-2026-01715,CLI-096,PROD-033,2026-08-14 22:09:00,Tarija,CAM-19,CHO-043,68,68.0,48,32.5,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1716,ORD-2026-01716,CLI-083,PROD-022,2026-08-04 06:27:00,Tarija,CAM-19,CHO-025,99,99.0,48,52.1,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1717,ORD-2026-01717,CLI-080,PROD-046,2026-08-24 22:59:00,La Paz,CAM-28,CHO-022,343,343.0,48,49.0,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1718,ORD-2026-01718,CLI-024,PROD-017,2026-08-18 02:24:00,Oruro,CAM-20,CHO-066,353,353.0,72,51.9,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1719,ORD-2026-01719,CLI-046,PROD-027,2026-08-01 01:49:00,Oruro,CAM-20,CHO-027,346,346.0,72,56.6,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1720,ORD-2026-01720,CLI-002,PROD-052,2026-08-20 06:29:00,Santa Cruz,CAM-08,CHO-116,228,228.0,48,53.3,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1721,ORD-2026-01721,CLI-033,PROD-001,2026-08-01 00:26:00,Cochabamba,CAM-01,CHO-083,495,477.0,48,41.2,1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1722,ORD-2026-01722,CLI-013,PROD-057,2026-08-21 04:28:00,Santa Cruz,CAM-29,CHO-116,102,102.0,24,25.1,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1723,ORD-2026-01723,CLI-023,PROD-052,2026-08-05 15:10:00,Santa Cruz,CAM-08,CHO-112,387,387.0,48,44.1,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1724,ORD-2026-01724,CLI-091,PROD-004,2026-08-12 12:14:00,Tarija,CAM-26,CHO-014,438,438.0,72,58.5,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1725,ORD-2026-01725,CLI-016,PROD-045,2026-08-08 12:31:00,Tarija,CAM-19,CHO-014,259,259.0,48,34.1,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1726,ORD-2026-01726,CLI-047,PROD-028,2026-08-04 07:19:00,Cochabamba,CAM-06,CHO-042,18,18.0,48,32.8,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1727,ORD-2026-01727,CLI-059,PROD-045,2026-08-25 23:41:00,Cochabamba,CAM-02,CHO-042,287,287.0,48,40.9,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1728,ORD-2026-01728,CLI-094,PROD-032,2026-08-02 07:32:00,La Paz,CAM-15,CHO-104,165,165.0,72,56.4,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1729,ORD-2026-01729,CLI-051,PROD-035,2026-08-19 14:03:00,Santa Cruz,CAM-08,CHO-146,465,461.0,72,39.6,1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1730,ORD-2026-01730,CLI-085,PROD-013,2026-08-23 10:56:00,Oruro,CAM-24,CHO-095,116,116.0,72,66.9,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1731,ORD-2026-01731,CLI-076,PROD-029,2026-08-28 02:22:00,Tarija,CAM-21,CHO-025,264,264.0,72,70.7,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1732,ORD-2026-01732,CLI-097,PROD-032,2026-08-16 20:22:00,Santa Cruz,CAM-18,CHO-071,451,451.0,24,16.0,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1733,ORD-2026-01733,CLI-073,PROD-020,2026-08-12 10:13:00,Cochabamba,CAM-01,CHO-121,123,123.0,48,38.6,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1734,ORD-2026-01734,CLI-074,PROD-059,2026-08-27 15:45:00,La Paz,CAM-15,CHO-001,418,418.0,72,63.0,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1735,ORD-2026-01735,CLI-053,PROD-060,2026-08-07 22:10:00,La Paz,CAM-07,CHO-147,303,303.0,48,30.9,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1736,ORD-2026-01736,CLI-082,PROD-003,2026-08-12 12:44:00,La Paz,CAM-10,CHO-147,182,182.0,24,20.7,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1737,ORD-2026-01737,CLI-031,PROD-023,2026-08-02 09:19:00,Oruro,CAM-20,CHO-027,30,30.0,72,56.0,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1738,ORD-2026-01738,CLI-055,PROD-031,2026-08-13 00:35:00,Tarija,CAM-21,CHO-119,347,347.0,48,39.9,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1739,ORD-2026-01739,CLI-073,PROD-050,2026-08-16 00:41:00,Cochabamba,CAM-27,CHO-070,334,334.0,48,51.7,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1740,ORD-2026-01740,CLI-042,PROD-019,2026-08-03 11:13:00,La Paz,CAM-10,CHO-140,264,264.0,48,37.4,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1741,ORD-2026-01741,CLI-013,PROD-032,2026-08-08 08:45:00,Oruro,CAM-03,CHO-095,33,33.0,48,42.1,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1742,ORD-2026-01742,CLI-039,PROD-005,2026-08-30 14:33:00,Cochabamba,CAM-02,CHO-012,313,313.0,24,24.1,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1743,ORD-2026-01743,CLI-088,PROD-036,2026-08-06 21:33:00,Santa Cruz,CAM-08,CHO-036,388,388.0,48,51.1,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1744,ORD-2026-01744,CLI-029,PROD-057,2026-08-14 01:29:00,Cochabamba,CAM-14,CHO-062,99,99.0,72,67.9,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1745,ORD-2026-01745,CLI-095,PROD-059,2026-08-22 14:19:00,La Paz,CAM-07,CHO-060,149,149.0,24,19.8,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1746,ORD-2026-01746,CLI-046,PROD-008,2026-08-05 18:34:00,Santa Cruz,CAM-08,CHO-021,490,490.0,48,28.7,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1747,ORD-2026-01747,CLI-017,PROD-051,2026-08-02 09:23:00,Santa Cruz,CAM-08,CHO-037,493,493.0,72,86.6,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1748,ORD-2026-01748,CLI-026,PROD-006,2026-08-28 14:43:00,Oruro,CAM-03,CHO-095,453,453.0,24,17.0,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1749,ORD-2026-01749,CLI-028,PROD-058,2026-08-22 18:46:00,Santa Cruz,CAM-08,CHO-116,376,376.0,48,26.0,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1750,ORD-2026-01750,CLI-037,PROD-007,2026-08-09 10:19:00,Tarija,CAM-19,CHO-099,400,400.0,48,36.5,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1751,ORD-2026-01751,CLI-073,PROD-004,2026-08-08 10:12:00,Tarija,CAM-26,CHO-025,104,104.0,24,14.8,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1752,ORD-2026-01752,CLI-032,PROD-060,2026-08-24 22:32:00,Tarija,CAM-19,CHO-014,241,241.0,48,40.3,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1753,ORD-2026-01753,CLI-050,PROD-060,2026-08-30 05:06:00,Santa Cruz,CAM-18,CHO-112,172,172.0,72,59.5,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1754,ORD-2026-01754,CLI-011,PROD-006,2026-08-06 10:54:00,La Paz,CAM-12,CHO-140,448,448.0,72,61.3,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1755,ORD-2026-01755,CLI-064,PROD-056,2026-08-12 12:13:00,Oruro,CAM-24,CHO-095,85,68.0,48,24.3,1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1756,ORD-2026-01756,CLI-006,PROD-058,2026-08-08 05:48:00,Cochabamba,CAM-02,CHO-082,356,356.0,48,41.8,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1757,ORD-2026-01757,CLI-049,PROD-040,2026-08-15 14:49:00,Oruro,CAM-16,CHO-066,187,174.0,48,45.7,1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1758,ORD-2026-01758,CLI-092,PROD-058,2026-08-09 12:18:00,Tarija,CAM-26,CHO-005,60,60.0,24,16.6,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1759,ORD-2026-01759,CLI-045,PROD-050,2026-08-08 02:47:00,La Paz,CAM-07,CHO-013,267,266.0,24,22.9,1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1760,ORD-2026-01760,CLI-063,PROD-033,2026-08-21 17:10:00,Oruro,CAM-03,CHO-046,355,355.0,24,24.0,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1761,ORD-2026-01761,CLI-044,PROD-012,2026-08-06 10:33:00,Oruro,CAM-20,CHO-095,338,338.0,24,19.3,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1762,ORD-2026-01762,CLI-034,PROD-014,2026-08-16 16:52:00,Santa Cruz,CAM-18,CHO-100,165,165.0,24,20.0,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1763,ORD-2026-01763,CLI-030,PROD-039,2026-08-02 00:12:00,La Paz,CAM-10,CHO-126,411,411.0,72,70.9,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1764,ORD-2026-01764,CLI-056,PROD-038,2026-08-10 21:52:00,Tarija,CAM-21,CHO-043,429,429.0,48,43.5,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1765,ORD-2026-01765,CLI-042,PROD-056,2026-08-05 09:50:00,Cochabamba,CAM-11,CHO-086,382,382.0,48,33.6,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1766,ORD-2026-01766,CLI-051,PROD-011,2026-08-14 07:50:00,La Paz,CAM-10,CHO-140,49,41.0,48,46.5,1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1767,ORD-2026-01767,CLI-050,PROD-042,2026-08-03 14:40:00,Santa Cruz,CAM-29,CHO-015,173,173.0,48,34.1,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1768,ORD-2026-01768,CLI-027,PROD-051,2026-08-12 04:55:00,Tarija,CAM-19,CHO-043,100,100.0,24,22.0,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1769,ORD-2026-01769,CLI-026,PROD-039,2026-08-28 02:03:00,Cochabamba,CAM-25,CHO-040,41,41.0,48,36.6,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1770,ORD-2026-01770,CLI-057,PROD-053,2026-08-27 13:18:00,Tarija,CAM-26,CHO-068,474,474.0,24,18.1,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1771,ORD-2026-01771,CLI-049,PROD-047,2026-08-13 18:11:00,Tarija,CAM-19,CHO-119,450,440.0,48,22.7,1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1772,ORD-2026-01772,CLI-096,PROD-056,2026-08-06 08:33:00,La Paz,CAM-28,CHO-117,343,343.0,48,35.3,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1773,ORD-2026-01773,CLI-006,PROD-050,2026-08-02 16:22:00,Oruro,CAM-03,CHO-027,196,192.0,48,30.8,1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1774,ORD-2026-01774,CLI-033,PROD-014,2026-08-14 12:34:00,Cochabamba,CAM-11,CHO-098,321,321.0,24,22.1,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1775,ORD-2026-01775,CLI-090,PROD-019,2026-08-03 23:56:00,La Paz,CAM-15,CHO-004,347,347.0,72,56.4,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1776,ORD-2026-01776,CLI-100,PROD-015,2026-08-09 08:07:00,La Paz,CAM-10,CHO-101,232,232.0,72,68.4,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1777,ORD-2026-01777,CLI-034,PROD-032,2026-08-12 09:36:00,Cochabamba,CAM-11,CHO-072,174,174.0,48,37.2,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1778,ORD-2026-01778,CLI-079,PROD-044,2026-08-28 04:12:00,Cochabamba,CAM-27,CHO-087,299,299.0,48,43.1,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1779,ORD-2026-01779,CLI-084,PROD-007,2026-08-24 16:19:00,Tarija,CAM-19,CHO-063,87,81.0,48,37.6,1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1780,ORD-2026-01780,CLI-005,PROD-031,2026-08-20 05:13:00,Santa Cruz,CAM-18,CHO-137,430,426.0,24,19.2,1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1781,ORD-2026-01781,CLI-025,PROD-035,2026-08-11 15:40:00,Cochabamba,CAM-22,CHO-072,264,264.0,24,19.7,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1782,ORD-2026-01782,CLI-038,PROD-033,2026-08-16 15:10:00,Oruro,CAM-20,CHO-066,19,19.0,24,15.5,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1783,ORD-2026-01783,CLI-089,PROD-042,2026-08-29 02:11:00,La Paz,CAM-07,CHO-126,169,169.0,48,42.6,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1784,ORD-2026-01784,CLI-083,PROD-054,2026-08-15 01:26:00,Tarija,CAM-19,CHO-078,266,266.0,48,31.6,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1785,ORD-2026-01785,CLI-088,PROD-024,2026-08-25 19:55:00,Oruro,CAM-20,CHO-027,219,219.0,48,47.0,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1786,ORD-2026-01786,CLI-077,PROD-006,2026-08-06 03:31:00,Tarija,CAM-19,CHO-097,477,477.0,48,32.5,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1787,ORD-2026-01787,CLI-026,PROD-008,2026-08-25 16:45:00,Tarija,CAM-19,CHO-043,194,194.0,48,38.4,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1788,ORD-2026-01788,CLI-011,PROD-037,2026-08-03 20:12:00,Cochabamba,CAM-25,CHO-024,172,168.0,24,19.6,1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1789,ORD-2026-01789,CLI-098,PROD-002,2026-08-12 21:15:00,Santa Cruz,CAM-08,CHO-132,165,165.0,48,37.2,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1790,ORD-2026-01790,CLI-005,PROD-011,2026-08-26 21:54:00,Oruro,CAM-24,CHO-066,333,330.0,24,22.0,1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1791,ORD-2026-01791,CLI-073,PROD-001,2026-08-14 19:13:00,Cochabamba,CAM-02,CHO-085,407,,48,40.2,1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,Valor faltante; Cantidad entregada ausente; no evaluable para KPI OTIF,False,,False,,False,,False,,False,,False
1792,ORD-2026-01792,CLI-010,PROD-016,2026-08-27 15:42:00,Oruro,CAM-03,CHO-095,391,391.0,24,17.6,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1793,ORD-2026-01793,CLI-017,PROD-010,2026-08-25 13:48:00,Cochabamba,CAM-05,CHO-089,412,412.0,48,36.3,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1794,ORD-2026-01794,CLI-052,PROD-043,2026-08-11 16:25:00,Santa Cruz,CAM-08,CHO-058,59,59.0,72,74.8,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1795,ORD-2026-01795,CLI-024,PROD-050,2026-08-27 00:38:00,Cochabamba,CAM-22,CHO-002,366,366.0,24,20.0,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1796,ORD-2026-01796,CLI-059,PROD-016,2026-08-09 19:49:00,La Paz,CAM-15,CHO-004,379,379.0,48,33.5,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1797,ORD-2026-01797,CLI-039,PROD-008,2026-08-18 19:49:00,Cochabamba,CAM-11,CHO-128,281,281.0,72,48.6,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1798,ORD-2026-01798,CLI-034,PROD-044,2026-08-20 00:57:00,Santa Cruz,CAM-08,CHO-021,245,245.0,48,51.5,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1799,ORD-2026-01799,CLI-066,PROD-007,2026-08-23 18:05:00,La Paz,CAM-07,CHO-134,323,323.0,24,23.6,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1800,ORD-2026-01800,CLI-029,PROD-047,2026-08-10 06:59:00,La Paz,CAM-28,CHO-013,73,73.0,24,18.1,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1801,ORD-2026-01801,CLI-069,PROD-041,2026-08-16 20:51:00,La Paz,CAM-10,CHO-009,335,335.0,48,40.0,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1802,ORD-2026-01802,CLI-084,PROD-024,2026-08-18 18:40:00,Oruro,CAM-16,CHO-095,170,170.0,48,40.8,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1803,ORD-2026-01803,CLI-081,PROD-050,2026-08-26 06:10:00,Cochabamba,CAM-02,CHO-098,367,367.0,48,48.0,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
1804,ORD-2026-01804,CLI-064,PROD-011,2026-08-28 07:50:00,Oruro,CAM-20,CHO-046,453,,72,45.3,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,Valor faltante; Cantidad entregada ausente; no evaluable para KPI OTIF,False,,False,,False,,False,,False,,False
1805,ORD-2026-01805,CLI-098,PROD-022,2026-08-28 01:29:00,Santa Cruz,CAM-08,CHO-039,353,353.0,48,44.4,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
